,image,score
10,Warrior_II_Pose_or_Virabhadrasana_II__image_128.jpg,"[[[[0.34464455 0.84636825 0.4240265 ]
   [0.34119534 0.85203785 0.6356081 ]
   [0.33942062 0.8415965  0.5342565 ]
   [0.3455217  0.8548692  0.35745955]
   [0.34436864 0.82580286 0.31067148]
   [0.3747275  0.8591053  0.43197933]
   [0.3733446  0.810279   0.2972683 ]
   [0.37037835 0.8895144  0.50359815]
   [0.38211018 0.80752146 0.23156865]
   [0.35363564 0.897388   0.25458124]
   [0.35020772 0.79310834 0.17360814]
   [0.47269428 0.8469733  0.5255939 ]
   [0.4714949  0.8109779  0.46440125]
   [0.5188198  0.90095866 0.43804497]
   [0.5288957  0.7895691  0.16963428]
   [0.60080683 0.9037441  0.4716845 ]
   [0.5959922  0.7575478  0.28846914]]]]"
11,Warrior_II_Pose_or_Virabhadrasana_II__image_135.jpg,"[[[[0.24529189 0.451551   0.5867486 ]
   [0.22983947 0.47281435 0.71611446]
   [0.22784737 0.45390266 0.5385438 ]
   [0.24471276 0.53343636 0.66916054]
   [0.23732693 0.47216165 0.13562977]
   [0.33403498 0.6070012  0.7650476 ]
   [0.33074647 0.4266352  0.8933082 ]
   [0.3117394  0.7489552  0.7427609 ]
   [0.30974343 0.27820137 0.61576104]
   [0.3049181  0.8642196  0.7783349 ]
   [0.30574667 0.1527632  0.7359076 ]
   [0.61264986 0.5753513  0.8440648 ]
   [0.61006546 0.4460627  0.6135951 ]
   [0.75060433 0.7127492  0.7712455 ]
   [0.6572793  0.2514454  0.6723323 ]
   [0.86077034 0.878928   0.81854254]
   [0.85868144 0.19276184 0.7492044 ]]]]"
12,Warrior_II_Pose_or_Virabhadrasana_II__image_84.jpg,"[[[[0.5650372  0.52814966 0.4966027 ]
   [0.5547442  0.53248274 0.6378693 ]
   [0.5537145  0.51632774 0.51120263]
   [0.56155074 0.5329054  0.45335552]
   [0.5640763  0.49943307 0.473144  ]
   [0.6104934  0.56412846 0.46451223]
   [0.6066754  0.46555614 0.39781973]
   [0.5990702  0.6512213  0.49515426]
   [0.6057978  0.37358934 0.37314418]
   [0.5862155  0.72211266 0.2864935 ]
   [0.5886551  0.31372023 0.3159052 ]
   [0.75961167 0.54536086 0.48808995]
   [0.7614887  0.4972941  0.6269371 ]
   [0.79144293 0.66965085 0.57147   ]
   [0.8245037  0.3989618  0.2634198 ]
   [0.9246836  0.66354585 0.4718581 ]
   [0.9150739  0.2846125  0.49352875]]]]"
13,Warrior_II_Pose_or_Virabhadrasana_II__image_141.jpg,"[[[[0.29560402 0.5155634  0.5855973 ]
   [0.2808229  0.52911216 0.44573477]
   [0.2851307  0.50071037 0.55928004]
   [0.29757062 0.54998654 0.6854986 ]
   [0.30235857 0.48467165 0.7018705 ]
   [0.34990793 0.5667026  0.8102209 ]
   [0.35427013 0.4679107  0.784871  ]
   [0.3524345  0.65662223 0.5978308 ]
   [0.35520044 0.3891947  0.58657736]
   [0.35790816 0.7433219  0.59424376]
   [0.3372491  0.29362816 0.7766963 ]
   [0.51285106 0.5311201  0.6988097 ]
   [0.5144257  0.46258816 0.5445149 ]
   [0.6162309  0.62886    0.90213895]
   [0.5705054  0.3297154  0.8697156 ]
   [0.70465046 0.7389428  0.70044106]
   [0.6985158  0.3307839  0.7979522 ]]]]"
14,Warrior_II_Pose_or_Virabhadrasana_II__image_16.jpg,"[[[[0.31265634 0.55339175 0.52346694]
   [0.30141786 0.565142   0.69386816]
   [0.30101928 0.54387033 0.78985375]
   [0.311747   0.58291537 0.54218364]
   [0.3107083  0.5339977  0.5722167 ]
   [0.36797288 0.59227854 0.66426164]
   [0.37118796 0.5208167  0.6365806 ]
   [0.40311432 0.5972563  0.5233847 ]
   [0.41879666 0.522139   0.48413476]
   [0.39881882 0.5986327  0.29200256]
   [0.41021407 0.5082197  0.22785138]
   [0.56186277 0.56238455 0.68966085]
   [0.5508374  0.5155504  0.7307969 ]
   [0.66500497 0.59045535 0.75916666]
   [0.6275119  0.52057797 0.37945852]
   [0.77235734 0.5916077  0.26502657]
   [0.6884967  0.5235033  0.6886449 ]]]]"
15,Warrior_II_Pose_or_Virabhadrasana_II__image_190.jpg,"[[[[0.30760667 0.5041773  0.8495519 ]
   [0.29855937 0.50616324 0.7781055 ]
   [0.30025065 0.49175668 0.7657036 ]
   [0.3110036  0.49477628 0.7709087 ]
   [0.31498292 0.46720314 0.6210438 ]
   [0.3629923  0.5197932  0.78436613]
   [0.3541905  0.43074185 0.80459267]
   [0.3510653  0.5930944  0.76932985]
   [0.3625559  0.36959085 0.71467334]
   [0.33962122 0.6668276  0.73305   ]
   [0.36209223 0.29591262 0.69738024]
   [0.51582974 0.48422548 0.6861292 ]
   [0.5174986  0.4168721  0.8467184 ]
   [0.5750407  0.5686652  0.9177471 ]
   [0.5898366  0.36164683 0.68207103]
   [0.67958254 0.5626387  0.85376173]
   [0.65016174 0.31582007 0.74173003]]]]"
16,Warrior_II_Pose_or_Virabhadrasana_II__image_68.jpg,"[[[[0.3016936  0.4657812  0.74619174]
   [0.28972974 0.46500826 0.86892045]
   [0.2894787  0.45093736 0.8679025 ]
   [0.29794842 0.44021374 0.71132725]
   [0.30319786 0.40797406 0.8270671 ]
   [0.38466534 0.4934636  0.9394975 ]
   [0.38460702 0.36879328 0.84564793]
   [0.34727818 0.6031554  0.8871621 ]
   [0.40145284 0.30028415 0.86104   ]
   [0.3053816  0.71395195 0.7823394 ]
   [0.4079832  0.22744994 0.89540154]
   [0.5955291  0.4535293  0.8255489 ]
   [0.5976356  0.36968362 0.9019752 ]
   [0.64956796 0.59032243 0.7543317 ]
   [0.7025698  0.29384685 0.80755216]
   [0.840626   0.5726158  0.8053108 ]
   [0.8015061  0.2102337  0.82788485]]]]"
17,Warrior_II_Pose_or_Virabhadrasana_II__image_33.jpg,"[[[[0.23268162 0.43904582 0.6838711 ]
   [0.22060803 0.45501694 0.7427846 ]
   [0.22144768 0.45291343 0.6611039 ]
   [0.23647527 0.49730173 0.6997958 ]
   [0.23923619 0.48717377 0.75803775]
   [0.2968095  0.54902005 0.88539845]
   [0.29418412 0.42918795 0.8620807 ]
   [0.3348324  0.6525816  0.9498761 ]
   [0.29502088 0.3380618  0.5937441 ]
   [0.3416514  0.75628316 0.8576847 ]
   [0.2743887  0.23233692 0.8727222 ]
   [0.5076634  0.56010693 0.8741338 ]
   [0.516096   0.47709844 0.8754312 ]
   [0.6138497  0.6520611  0.91275674]
   [0.58751094 0.35950732 0.93150985]
   [0.72539747 0.76091045 0.82000625]
   [0.7363962  0.35916764 0.9101886 ]]]]"
18,Warrior_II_Pose_or_Virabhadrasana_II__image_52.jpg,"[[[[0.4691894  0.4954612  0.41221064]
   [0.4665156  0.48914734 0.27960527]
   [0.46561846 0.4978242  0.35949287]
   [0.47077227 0.47433662 0.31150156]
   [0.47048873 0.49201736 0.47476166]
   [0.49130753 0.45795438 0.54223543]
   [0.4943314  0.48836625 0.5579344 ]
   [0.51277244 0.4519385  0.3830345 ]
   [0.5010986  0.5223778  0.29413942]
   [0.5118626  0.45626193 0.17429039]
   [0.48094642 0.5583294  0.43216097]
   [0.5610824  0.4626267  0.56223416]
   [0.559558   0.48453465 0.51614875]
   [0.5901145  0.44989768 0.2535149 ]
   [0.58651197 0.5287091  0.4069533 ]
   [0.62402093 0.42724037 0.2615777 ]
   [0.6282123  0.49350664 0.11415677]]]]"
19,Warrior_II_Pose_or_Virabhadrasana_II__image_115.jpg,"[[[[0.2857596  0.510133   0.7324972 ]
   [0.27785787 0.50952876 0.8320014 ]
   [0.2771559  0.49720168 0.45321754]
   [0.28449413 0.4922858  0.74176955]
   [0.29119053 0.4662955  0.7949777 ]
   [0.33536166 0.53494275 0.8340738 ]
   [0.3471331  0.4376167  0.66708523]
   [0.3351907  0.59673667 0.6485793 ]
   [0.37061363 0.35040998 0.7375686 ]
   [0.31690437 0.69447595 0.75665975]
   [0.38238314 0.26810706 0.8702306 ]
   [0.50440586 0.54164374 0.8190891 ]
   [0.5121396  0.4781812  0.7977415 ]
   [0.5649299  0.6627485  0.9085291 ]
   [0.623439   0.38490722 0.7850856 ]
   [0.68579847 0.6489011  0.8176721 ]
   [0.7064853  0.2828793  0.71667504]]]]"
20,Warrior_II_Pose_or_Virabhadrasana_II__image_62.jpg,"[[[[0.2608715  0.7333456  0.5537225 ]
   [0.25523362 0.74167913 0.60822934]
   [0.2541472  0.73016137 0.52012694]
   [0.25964406 0.7607403  0.5472017 ]
   [0.25972232 0.73989415 0.3960648 ]
   [0.295353   0.78011614 0.4193778 ]
   [0.29703367 0.720015   0.363217  ]
   [0.29848784 0.8298771  0.5105612 ]
   [0.3083618  0.69887716 0.4772641 ]
   [0.2938184  0.86968905 0.48592147]
   [0.2989829  0.6702301  0.37609547]
   [0.39335877 0.77253914 0.62485117]
   [0.39270175 0.7311553  0.48890343]
   [0.43825436 0.81364274 0.43663183]
   [0.43950057 0.68172914 0.6038689 ]
   [0.49158576 0.8739715  0.5320163 ]
   [0.51618767 0.6672024  0.5261559 ]]]]"
21,Warrior_II_Pose_or_Virabhadrasana_II__image_101.jpg,"[[[[0.3463417  0.5690716  0.82225156]
   [0.334376   0.5641328  0.7191793 ]
   [0.3314694  0.5560359  0.85259604]
   [0.33995104 0.531717   0.6445532 ]
   [0.34393623 0.51136416 0.7510741 ]
   [0.41430926 0.58607    0.9491378 ]
   [0.41680542 0.44523314 0.5923973 ]
   [0.4234034  0.69759506 0.94798255]
   [0.44203198 0.33659604 0.93877745]
   [0.4200429  0.78994703 0.81472343]
   [0.45174906 0.23192525 0.77319187]
   [0.62875414 0.5618122  0.89097345]
   [0.6294027  0.46610373 0.7471953 ]
   [0.65088195 0.7030626  0.71537334]
   [0.7305786  0.35420898 0.9659928 ]
   [0.8138775  0.70242405 0.8864429 ]
   [0.82929546 0.20568123 0.77297777]]]]"
22,Warrior_II_Pose_or_Virabhadrasana_II__image_192.jpg,"[[[[0.24826773 0.59321374 0.56884074]
   [0.23444827 0.5842382  0.74843854]
   [0.2344217  0.57979006 0.57012886]
   [0.24199219 0.54728824 0.52411515]
   [0.24285017 0.525856   0.7810875 ]
   [0.32553205 0.6065934  0.6631308 ]
   [0.3272387  0.46578836 0.6408888 ]
   [0.3200969  0.7302633  0.8341593 ]
   [0.35051575 0.34312922 0.9194169 ]
   [0.30917028 0.8416961  0.5544442 ]
   [0.37975928 0.23371118 0.8271593 ]
   [0.56833756 0.57387793 0.9068396 ]
   [0.5658774  0.47880852 0.9063457 ]
   [0.633266   0.7292676  0.79067504]
   [0.7000549  0.36022168 0.87992966]
   [0.79848164 0.7602606  0.62634677]
   [0.80888474 0.21643701 0.8952828 ]]]]"
23,Warrior_II_Pose_or_Virabhadrasana_II__image_51.jpg,"[[[[0.37916186 0.48371702 0.56265473]
   [0.37090126 0.49371606 0.63857317]
   [0.36874378 0.48449492 0.55771136]
   [0.38269275 0.52059174 0.7041116 ]
   [0.37875223 0.49947834 0.38183066]
   [0.43065944 0.54915535 0.5501065 ]
   [0.4239903  0.47700444 0.54366946]
   [0.44213602 0.63866025 0.41308185]
   [0.42110333 0.41973856 0.39860234]
   [0.451644   0.70712173 0.4354113 ]
   [0.40814558 0.32766852 0.5605578 ]
   [0.59271765 0.53381187 0.7110494 ]
   [0.58785    0.4681419  0.7521268 ]
   [0.6817368  0.6214473  0.6512164 ]
   [0.63707167 0.36416906 0.80983335]
   [0.7548461  0.69662064 0.5295223 ]
   [0.7578894  0.36428723 0.71886593]]]]"
24,Warrior_II_Pose_or_Virabhadrasana_II__image_123.jpg,"[[[[0.3951329  0.5511147  0.63036543]
   [0.38605767 0.54988635 0.63728076]
   [0.38728422 0.54752886 0.5088196 ]
   [0.39084336 0.5270167  0.5384598 ]
   [0.39341342 0.52775824 0.6790648 ]
   [0.42174268 0.53202647 0.5635708 ]
   [0.42431122 0.50116444 0.61738074]
   [0.42892182 0.6340727  0.3775365 ]
   [0.41783494 0.44615406 0.26708838]
   [0.43054348 0.6916275  0.7149478 ]
   [0.4218355  0.3346079  0.4711361 ]
   [0.51464033 0.5113134  0.43321925]
   [0.5139565  0.481176   0.4391392 ]
   [0.54899824 0.61166406 0.49822825]
   [0.5087864  0.5097774  0.38391843]
   [0.6767183  0.6030764  0.33146104]
   [0.6204065  0.36526114 0.49620807]]]]"
25,Warrior_II_Pose_or_Virabhadrasana_II__image_151.jpg,"[[[[0.2931569  0.52299327 0.79363143]
   [0.28204095 0.5413827  0.8245592 ]
   [0.28020844 0.5268843  0.46456322]
   [0.2965114  0.57892996 0.79086673]
   [0.28977713 0.5458723  0.68502516]
   [0.35128048 0.63308287 0.93167734]
   [0.33523762 0.49925977 0.7288855 ]
   [0.37401688 0.7083385  0.77071536]
   [0.32267895 0.3992195  0.8927127 ]
   [0.3830665  0.7707395  0.84852153]
   [0.3209991  0.30184776 0.64190084]
   [0.56808895 0.59424525 0.8942062 ]
   [0.5623219  0.51155597 0.7519471 ]
   [0.6288133  0.6644454  0.68212247]
   [0.5989173  0.40175885 0.76127946]
   [0.704606   0.7309511  0.7438651 ]
   [0.7147761  0.37944797 0.85605955]]]]"
26,Warrior_II_Pose_or_Virabhadrasana_II__image_12.jpg,"[[[[0.43079805 0.46459705 0.63929605]
   [0.4191792  0.4759912  0.78614193]
   [0.4181585  0.46844518 0.58435464]
   [0.4327983  0.50556165 0.7781845 ]
   [0.42896715 0.48586735 0.46791458]
   [0.48205933 0.5302103  0.5744931 ]
   [0.48390266 0.46343517 0.57480025]
   [0.4922895  0.5161916  0.2334207 ]
   [0.4720811  0.40484372 0.6177626 ]
   [0.4499302  0.48617494 0.12448488]
   [0.46500486 0.35176167 0.3829576 ]
   [0.6471187  0.56995374 0.7793731 ]
   [0.6418837  0.51175237 0.7018247 ]
   [0.71804297 0.66797304 0.6485307 ]
   [0.6450483  0.39517006 0.85904384]
   [0.769993   0.7611536  0.53559214]
   [0.77368987 0.37236375 0.79231167]]]]"
27,Warrior_II_Pose_or_Virabhadrasana_II__image_74.jpg,"[[[[0.37500304 0.5214147  0.58068496]
   [0.3691011  0.5146863  0.4208951 ]
   [0.37081686 0.5176094  0.6597762 ]
   [0.3757354  0.46894845 0.46818903]
   [0.37911505 0.49507442 0.5692604 ]
   [0.4096766  0.4359077  0.62256634]
   [0.4237183  0.51479805 0.5231067 ]
   [0.42327303 0.35689247 0.50085205]
   [0.42366078 0.6143584  0.535522  ]
   [0.41935727 0.30462158 0.63329035]
   [0.4130362  0.68345535 0.50205237]
   [0.5655578  0.43822426 0.69528234]
   [0.570105   0.4891707  0.58426064]
   [0.64845264 0.37898123 0.5487183 ]
   [0.6217889  0.601225   0.7382555 ]
   [0.72193074 0.3005914  0.62663937]
   [0.727372   0.5587849  0.4799326 ]]]]"
28,Warrior_II_Pose_or_Virabhadrasana_II__image_70.jpg,"[[[[0.23112465 0.47067556 0.7725816 ]
   [0.21758454 0.48829085 0.74054354]
   [0.21400727 0.4780685  0.85730463]
   [0.23210457 0.5279711  0.80060136]
   [0.22700888 0.5048409  0.7984739 ]
   [0.30700192 0.57876676 0.755173  ]
   [0.29422766 0.4368156  0.8534247 ]
   [0.33577907 0.6915952  0.73370755]
   [0.29448655 0.3375719  0.8806405 ]
   [0.35180783 0.788584   0.78133845]
   [0.27659816 0.22888885 0.84947467]
   [0.5166728  0.5723389  0.87264603]
   [0.5212239  0.49118376 0.8940508 ]
   [0.634332   0.6829942  0.9541735 ]
   [0.567051   0.35503426 0.89100605]
   [0.7436736  0.79615545 0.7540907 ]
   [0.7367929  0.34449017 0.929856  ]]]]"
29,Warrior_II_Pose_or_Virabhadrasana_II__image_32.jpg,"[[[[0.247701   0.5705962  0.6623189 ]
   [0.2359083  0.5648687  0.69798464]
   [0.23423444 0.5574719  0.699833  ]
   [0.24435866 0.5299031  0.6435205 ]
   [0.24958734 0.5118041  0.7377929 ]
   [0.33107597 0.5784759  0.8160989 ]
   [0.32168567 0.45542008 0.9047131 ]
   [0.32147935 0.6919191  0.9048107 ]
   [0.32827598 0.3346046  0.8686993 ]
   [0.3046853  0.8004647  0.92119503]
   [0.32530546 0.24097301 0.7994764 ]
   [0.52424645 0.5348598  0.71431035]
   [0.52464163 0.45751178 0.89079   ]
   [0.54151803 0.69498914 0.90750974]
   [0.6419922  0.32137465 0.8599425 ]
   [0.71226686 0.7123266  0.8949048 ]
   [0.7213748  0.18283683 0.8279245 ]]]]"
30,Warrior_II_Pose_or_Virabhadrasana_II__image_116.jpg,"[[[[0.25406763 0.5371575  0.7616538 ]
   [0.24122494 0.5352457  0.69438344]
   [0.24096875 0.5268262  0.774578  ]
   [0.24362502 0.5065916  0.70109683]
   [0.24685045 0.487528   0.69665825]
   [0.3181832  0.55353546 0.8481805 ]
   [0.31865913 0.4243091  0.8577647 ]
   [0.3067274  0.66660154 0.93063885]
   [0.29775566 0.30176213 0.8765338 ]
   [0.2944522  0.7699874  0.7938236 ]
   [0.2824924  0.20150208 0.7298918 ]
   [0.53134376 0.53383    0.88939804]
   [0.5316003  0.44431368 0.85972416]
   [0.61435753 0.67920023 0.9301828 ]
   [0.6479941  0.3333442  0.72059786]
   [0.76760054 0.7030807  0.8076053 ]
   [0.7593797  0.22272216 0.83695424]]]]"
31,Warrior_II_Pose_or_Virabhadrasana_II__image_193.jpg,"[[[[0.17852448 0.42276183 0.78019994]
   [0.15998192 0.4397157  0.7959178 ]
   [0.15956698 0.44172344 0.85997826]
   [0.17732304 0.48288134 0.7411453 ]
   [0.17817263 0.4854592  0.7358311 ]
   [0.28198323 0.55087143 0.7519144 ]
   [0.28936806 0.43036136 0.6406143 ]
   [0.28871349 0.7216931  0.818331  ]
   [0.2668082  0.2757256  0.87816334]
   [0.30505446 0.85940576 0.8888756 ]
   [0.2631273  0.14356866 0.6675293 ]
   [0.5208338  0.56016374 0.7914809 ]
   [0.5244577  0.47277534 0.82133216]
   [0.6594979  0.69951797 0.9585552 ]
   [0.5688008  0.27266455 0.88452756]
   [0.78396124 0.8737632  0.6067395 ]
   [0.77917457 0.26986355 0.9172855 ]]]]"
32,Warrior_II_Pose_or_Virabhadrasana_II__image_25.jpg,"[[[[0.36075494 0.5760891  0.21453483]
   [0.3509533  0.56041676 0.14827088]
   [0.35132128 0.5823756  0.32698792]
   [0.36513308 0.52516687 0.5722505 ]
   [0.36808985 0.5764428  0.48668063]
   [0.4357776  0.5022459  0.41910216]
   [0.43696734 0.564303   0.312572  ]
   [0.4546804  0.41493198 0.27459347]
   [0.4468312  0.43211696 0.3048285 ]
   [0.4521625  0.35156465 0.2620712 ]
   [0.4491141  0.35914788 0.38183752]
   [0.61940664 0.55230093 0.5410267 ]
   [0.62761444 0.5044219  0.4588669 ]
   [0.6292512  0.6355569  0.62654483]
   [0.70367146 0.40940446 0.47401935]
   [0.7629412  0.62667626 0.5740229 ]
   [0.7975993  0.3394494  0.4654859 ]]]]"
