,image,score
10,Staff_Pose_or_Dandasana__image_10.jpg,"[[[[0.32485813 0.24311562 0.64145833]
   [0.309557   0.2252156  0.81345165]
   [0.31089061 0.22557665 0.63262236]
   [0.32603967 0.174733   0.71493375]
   [0.331328   0.17144896 0.66973275]
   [0.42116657 0.17083095 0.87964743]
   [0.41656023 0.16453347 0.7242531 ]
   [0.5843042  0.15300405 0.8133467 ]
   [0.59450805 0.15321665 0.79192793]
   [0.72935104 0.15431678 0.6695233 ]
   [0.7484991  0.15297754 0.47458747]
   [0.6965527  0.19900711 0.91648376]
   [0.706884   0.20613895 0.9115675 ]
   [0.7027575  0.43216008 0.8588753 ]
   [0.7053067  0.43840435 0.7037047 ]
   [0.71646863 0.6415908  0.55210704]
   [0.72755826 0.6500407  0.85188   ]]]]"
11,Staff_Pose_or_Dandasana__image_30.jpg,"[[[[0.17703575 0.72465754 0.8537297 ]
   [0.15080863 0.74669373 0.751071  ]
   [0.15289718 0.73751944 0.86557424]
   [0.15510935 0.8186085  0.5163451 ]
   [0.15434788 0.80753046 0.57899123]
   [0.2977332  0.8455108  0.6331287 ]
   [0.28901154 0.7765464  0.8135365 ]
   [0.46313915 0.69758314 0.2244135 ]
   [0.35151568 0.59476894 0.774824  ]
   [0.43394646 0.45769495 0.33229977]
   [0.40154028 0.4255845  0.60745096]
   [0.67485    0.84391725 0.51273745]
   [0.6316333  0.7688341  0.6970602 ]
   [0.7223697  0.5318122  0.8790268 ]
   [0.6771854  0.5082143  0.7507959 ]
   [0.8180759  0.33835793 0.11474051]
   [0.78816134 0.30770913 0.22423752]]]]"
12,Staff_Pose_or_Dandasana__image_33.jpg,"[[[[0.36377025 0.34062332 0.6408108 ]
   [0.3441297  0.33740562 0.7032782 ]
   [0.34347406 0.3315028  0.6637199 ]
   [0.32193288 0.28026286 0.77140915]
   [0.32380006 0.27406773 0.86254257]
   [0.4133872  0.30923998 0.86954826]
   [0.42133433 0.21994862 0.9282852 ]
   [0.53036636 0.3686328  0.620156  ]
   [0.55765694 0.34027496 0.8375291 ]
   [0.59017617 0.48058027 0.55820197]
   [0.6183187  0.464698   0.8406751 ]
   [0.6713555  0.32225832 0.7548416 ]
   [0.6862796  0.277202   0.7216287 ]
   [0.6967394  0.5281425  0.5686406 ]
   [0.7099623  0.5178638  0.6884702 ]
   [0.72966087 0.74395907 0.1471411 ]
   [0.7440955  0.7603505  0.6002868 ]]]]"
13,Staff_Pose_or_Dandasana__image_11.jpg,"[[[[0.4214702  0.59439844 0.5201358 ]
   [0.40705252 0.6085278  0.52467537]
   [0.40471482 0.60844064 0.48271322]
   [0.41518077 0.6509956  0.5799845 ]
   [0.41851476 0.6508794  0.69517803]
   [0.49271786 0.65191734 0.6222346 ]
   [0.4956938  0.648374   0.6658677 ]
   [0.38092703 0.6547648  0.39101103]
   [0.37881717 0.65817696 0.41771218]
   [0.2827358  0.6841042  0.7538985 ]
   [0.2834859  0.6849608  0.7918599 ]
   [0.7321464  0.63524747 0.68819135]
   [0.7297236  0.6407948  0.8645418 ]
   [0.74253535 0.4377317  0.679619  ]
   [0.73420227 0.43699685 0.84402066]
   [0.7573632  0.2549523  0.70638186]
   [0.7463822  0.2653492  0.70416564]]]]"
14,Staff_Pose_or_Dandasana__image_31.jpg,"[[[[0.42788193 0.4428695  0.76536745]
   [0.41823575 0.44254148 0.62354064]
   [0.41683415 0.43900755 0.6211531 ]
   [0.41299203 0.4138551  0.5859066 ]
   [0.4137531  0.4037661  0.57973903]
   [0.462679   0.37981728 0.7336912 ]
   [0.4663747  0.37240985 0.664562  ]
   [0.5452298  0.41023684 0.47454238]
   [0.56007576 0.38185126 0.60210586]
   [0.57496935 0.46123254 0.38632867]
   [0.58008647 0.44281292 0.50745815]
   [0.5953092  0.36670834 0.6154839 ]
   [0.59918636 0.35947496 0.6696064 ]
   [0.60763586 0.5198695  0.618654  ]
   [0.6151168  0.509598   0.71861386]
   [0.6331688  0.6430626  0.40202972]
   [0.63549757 0.6473158  0.5770626 ]]]]"
15,Staff_Pose_or_Dandasana__image_8.jpg,"[[[[0.46864763 0.5101967  0.6047562 ]
   [0.45047423 0.50354654 0.6684432 ]
   [0.45125914 0.5034843  0.59069586]
   [0.4428754  0.46330154 0.5024203 ]
   [0.4424817  0.4640276  0.5233842 ]
   [0.49235755 0.44548026 0.8077224 ]
   [0.4935151  0.420757   0.8017392 ]
   [0.3784441  0.46735978 0.6411385 ]
   [0.3771816  0.45846578 0.7591328 ]
   [0.27797312 0.46931002 0.7056396 ]
   [0.2728721  0.4616361  0.6306372 ]
   [0.7158784  0.41556615 0.7873183 ]
   [0.71716624 0.41011536 0.897265  ]
   [0.71203125 0.6025658  0.64910257]
   [0.71226716 0.6761808  0.2544802 ]
   [0.7160467  0.7191114  0.60929334]
   [0.7201312  0.72280306 0.7165643 ]]]]"
16,Staff_Pose_or_Dandasana__image_50.jpg,"[[[[0.5450645  0.34195998 0.20352547]
   [0.5331057  0.34950572 0.13305363]
   [0.53418535 0.33235234 0.1407549 ]
   [0.53057045 0.3609882  0.16778351]
   [0.5341174  0.32887647 0.07334254]
   [0.5631238  0.38696814 0.1392395 ]
   [0.56521356 0.34244117 0.12103225]
   [0.58931756 0.4069533  0.14869544]
   [0.5949389  0.34432995 0.08696485]
   [0.6236197  0.36624113 0.17421131]
   [0.5872084  0.35056725 0.07023058]
   [0.6239599  0.39140967 0.0824836 ]
   [0.6318968  0.36619967 0.11543556]
   [0.6927227  0.39762986 0.07983846]
   [0.69554174 0.3980582  0.05940158]
   [0.76680106 0.3702613  0.09824296]
   [0.7570204  0.3796179  0.09549193]]]]"
17,Staff_Pose_or_Dandasana__image_53.jpg,"[[[[0.61609405 0.44627523 0.41588122]
   [0.5848843  0.45672715 0.46468937]
   [0.58475125 0.4349301  0.41062343]
   [0.59620255 0.46690407 0.30577585]
   [0.59512836 0.40786093 0.31737575]
   [0.71025985 0.48457542 0.35616103]
   [0.6859801  0.37522733 0.5110896 ]
   [0.7787221  0.59159964 0.24952906]
   [0.83486354 0.26736718 0.346857  ]
   [0.8573925  0.6707271  0.5106574 ]
   [0.86151165 0.22278424 0.19547348]
   [0.8753076  0.47953263 0.10178157]
   [0.8747858  0.39299774 0.06735211]
   [0.9222519  0.56397706 0.06413807]
   [0.89061165 0.35957143 0.1733085 ]
   [0.9122921  0.65595174 0.06241418]
   [0.9822246  0.40062034 0.02552509]]]]"
18,Staff_Pose_or_Dandasana__image_32.jpg,"[[[[0.3097256  0.38554758 0.82915044]
   [0.28822902 0.3820629  0.91941404]
   [0.2902723  0.36203098 0.84359336]
   [0.29571772 0.34402657 0.5596037 ]
   [0.30491757 0.29862213 0.8483005 ]
   [0.39784324 0.3728202  0.91185814]
   [0.42702606 0.2618192  0.8798374 ]
   [0.56731635 0.38534993 0.752247  ]
   [0.6046079  0.25332135 0.9122053 ]
   [0.7049876  0.42843655 0.34670714]
   [0.77155894 0.28208026 0.8859159 ]
   [0.6776485  0.37644762 0.594614  ]
   [0.6915149  0.3129963  0.54971725]
   [0.6827725  0.6004257  0.63688314]
   [0.6965991  0.58686334 0.75346065]
   [0.7220825  0.8580276  0.52686757]
   [0.7350353  0.8689019  0.5909576 ]]]]"
19,Staff_Pose_or_Dandasana__image_13.jpg,"[[[[0.36394942 0.58227485 0.8105527 ]
   [0.34855387 0.59944403 0.8408934 ]
   [0.34798107 0.59833336 0.7840967 ]
   [0.3651585  0.64759165 0.93930805]
   [0.36380744 0.64275646 0.8859277 ]
   [0.46168074 0.67639273 0.93753713]
   [0.44945785 0.64936525 0.7641606 ]
   [0.6030819  0.7067171  0.82019323]
   [0.5837512  0.68404114 0.70239556]
   [0.7391165  0.72045755 0.8512918 ]
   [0.71209055 0.70368946 0.43445578]
   [0.70511717 0.63078016 0.8016132 ]
   [0.6855269  0.6123993  0.75532174]
   [0.7197999  0.38102022 0.8744982 ]
   [0.70571744 0.376188   0.6148276 ]
   [0.73587376 0.17491862 0.67376214]
   [0.7211749  0.1916918  0.768564  ]]]]"
20,Staff_Pose_or_Dandasana__image_18.jpg,"[[[[0.4314651  0.43187606 0.50948125]
   [0.41715416 0.4161281  0.71278775]
   [0.41772768 0.41775417 0.70685136]
   [0.43325183 0.3860529  0.7400459 ]
   [0.42757076 0.38867986 0.51930857]
   [0.49278086 0.37988004 0.78696644]
   [0.4951013  0.37932542 0.6594494 ]
   [0.36921376 0.41640764 0.7268839 ]
   [0.37375808 0.4204702  0.6503281 ]
   [0.26194027 0.43576974 0.820332  ]
   [0.2603165  0.4383077  0.6751243 ]
   [0.6945535  0.4249029  0.8994719 ]
   [0.69910467 0.41793048 0.82896054]
   [0.6944468  0.6110803  0.76795745]
   [0.69837797 0.6073527  0.654805  ]
   [0.7107154  0.77992105 0.79108405]
   [0.707823   0.77799094 0.8614309 ]]]]"
21,Staff_Pose_or_Dandasana__image_60.jpg,"[[[[0.26578432 0.26122066 0.51203275]
   [0.24240293 0.25087434 0.4482293 ]
   [0.24384141 0.24601029 0.6507209 ]
   [0.25394973 0.20166637 0.5206815 ]
   [0.25550178 0.19118969 0.71724457]
   [0.35944188 0.20595802 0.582447  ]
   [0.3655952  0.19055359 0.49145386]
   [0.5271059  0.32358345 0.21300441]
   [0.5531319  0.3301819  0.19436291]
   [0.62767804 0.46934277 0.16676965]
   [0.62080264 0.5335124  0.11905165]
   [0.69534117 0.25722903 0.4989224 ]
   [0.7259185  0.2542083  0.46723175]
   [0.75765467 0.47324562 0.04391492]
   [0.76139456 0.53045213 0.04172003]
   [0.73518515 0.8609166  0.20216346]
   [0.7413328  0.8543169  0.1779985 ]]]]"
22,Staff_Pose_or_Dandasana__image_22.jpg,"[[[[0.51220006 0.1829711  0.63186824]
   [0.5044823  0.19355717 0.63431656]
   [0.50383943 0.1739587  0.5706439 ]
   [0.5124308  0.20904005 0.609549  ]
   [0.51379544 0.16194133 0.64891535]
   [0.56803304 0.22847587 0.65783334]
   [0.56073546 0.14148381 0.42891288]
   [0.63405395 0.24210371 0.47408125]
   [0.63501585 0.12789965 0.3505972 ]
   [0.6981797  0.24980167 0.48206457]
   [0.7015143  0.11847892 0.47461104]
   [0.675777   0.20680831 0.62908185]
   [0.6724094  0.1570529  0.56739044]
   [0.75330454 0.18706316 0.36499006]
   [0.743666   0.14137498 0.35895416]
   [0.8104415  0.175022   0.33120576]
   [0.8048167  0.15149747 0.47055602]]]]"
23,Staff_Pose_or_Dandasana__image_41.jpg,"[[[[0.7256212  0.37546548 0.02928767]
   [0.69320625 0.415569   0.00692932]
   [0.72450805 0.3850833  0.01089881]
   [0.613344   0.3656178  0.00900351]
   [0.58763754 0.3736762  0.00408225]
   [0.6254561  0.39081627 0.02498267]
   [0.52200973 0.31895757 0.00910329]
   [0.77292144 0.25550067 0.03940768]
   [0.79141057 0.19183312 0.06525648]
   [0.65044355 0.7548905  0.01264493]
   [0.7616026  0.2065236  0.10502985]
   [0.5418885  0.46081683 0.02850962]
   [0.54460555 0.35368046 0.04375184]
   [0.6104589  0.52430004 0.01181079]
   [0.68062925 0.4152001  0.04160114]
   [0.7555549  0.39968905 0.01945853]
   [0.77576303 0.32743573 0.01512769]]]]"
24,Staff_Pose_or_Dandasana__image_17.jpg,"[[[[0.3366723  0.41122246 0.88625675]
   [0.3158079  0.39895642 0.8823805 ]
   [0.31697503 0.39810044 0.9133728 ]
   [0.32777554 0.34505597 0.8056382 ]
   [0.33417833 0.34049007 0.88032407]
   [0.42328638 0.32527766 0.6724902 ]
   [0.42642853 0.29108113 0.74005204]
   [0.58954024 0.24566823 0.5367641 ]
   [0.60567176 0.20210479 0.710156  ]
   [0.7363727  0.2569372  0.44257224]
   [0.762201   0.23197593 0.9193132 ]
   [0.679283   0.3114715  0.728658  ]
   [0.69732267 0.2784524  0.64132684]
   [0.7057783  0.5319098  0.8567368 ]
   [0.72107506 0.5285968  0.9628435 ]
   [0.7162281  0.77318007 0.7585725 ]
   [0.7310218  0.78764147 0.7592923 ]]]]"
25,Staff_Pose_or_Dandasana__image_57.jpg,"[[[[0.4120874  0.61141455 0.7053637 ]
   [0.39580655 0.62278426 0.7054999 ]
   [0.3940614  0.6226713  0.68595296]
   [0.402055   0.66976863 0.6456515 ]
   [0.4019348  0.66493845 0.558623  ]
   [0.47312874 0.6798897  0.8811502 ]
   [0.47817606 0.6743583  0.85465485]
   [0.35845727 0.6608354  0.7289865 ]
   [0.35999206 0.65399075 0.5752777 ]
   [0.25411144 0.68111527 0.6104563 ]
   [0.2572313  0.6751431  0.61055803]
   [0.7168787  0.6808466  0.74259967]
   [0.7133076  0.683135   0.7212834 ]
   [0.73168063 0.48526636 0.8106788 ]
   [0.7294323  0.4851504  0.85864747]
   [0.7547258  0.30401653 0.651058  ]
   [0.74724716 0.31381285 0.786231  ]]]]"
26,Staff_Pose_or_Dandasana__image_45.jpg,"[[[[0.16083933 0.6605515  0.85197395]
   [0.14301951 0.67865855 0.8318563 ]
   [0.1425072  0.6771438  0.7806051 ]
   [0.16005592 0.7425419  0.88747996]
   [0.15839334 0.7322209  0.6767029 ]
   [0.27264887 0.75508314 0.96117216]
   [0.26874092 0.7266165  0.80669963]
   [0.45942727 0.8028103  0.9592372 ]
   [0.44082645 0.7266443  0.495956  ]
   [0.62687695 0.7784622  0.7478651 ]
   [0.5706752  0.6929711  0.17165442]
   [0.5785483  0.7277311  0.9009454 ]
   [0.5610917  0.7058498  0.89497274]
   [0.5748396  0.48618957 0.7215462 ]
   [0.5592182  0.4851729  0.708516  ]
   [0.6176029  0.2623389  0.4814356 ]
   [0.58929527 0.27255937 0.6990945 ]]]]"
27,Staff_Pose_or_Dandasana__image_24.jpg,"[[[[0.44496483 0.46390086 0.8579947 ]
   [0.42928684 0.47578502 0.79176486]
   [0.42839083 0.44826496 0.8963224 ]
   [0.43533427 0.4747998  0.64884126]
   [0.43600634 0.4183865  0.7165476 ]
   [0.505625   0.48071235 0.8025751 ]
   [0.5081794  0.3985331  0.7969782 ]
   [0.3777603  0.5250644  0.72255427]
   [0.38067764 0.37354663 0.75527906]
   [0.27916545 0.5076844  0.7144206 ]
   [0.26215023 0.3633354  0.6890864 ]
   [0.71774286 0.4375209  0.7630372 ]
   [0.7146753  0.40490136 0.8487932 ]
   [0.7245046  0.5896559  0.83335733]
   [0.7306499  0.573941   0.6645854 ]
   [0.74526995 0.77876115 0.8047103 ]
   [0.7531598  0.76618445 0.81178904]]]]"
28,Staff_Pose_or_Dandasana__image_6.jpg,"[[[[0.27781576 0.31329435 0.85273635]
   [0.25388476 0.29183987 0.8719508 ]
   [0.2538048  0.29067    0.91694933]
   [0.2673492  0.22310236 0.8974785 ]
   [0.2698541  0.22075866 0.8915166 ]
   [0.41061524 0.21383613 0.9244243 ]
   [0.41718465 0.18142897 0.7550675 ]
   [0.60441494 0.13978174 0.7606301 ]
   [0.6298574  0.10800597 0.79159695]
   [0.7855076  0.14163333 0.31890383]
   [0.8232204  0.0846842  0.896003  ]
   [0.7492898  0.24689853 0.8223561 ]
   [0.77424866 0.2174264  0.765483  ]
   [0.7571287  0.538232   0.84806955]
   [0.7802201  0.5307952  0.8081486 ]
   [0.77495915 0.8558113  0.45052487]
   [0.8097042  0.86945015 0.7119035 ]]]]"
29,Staff_Pose_or_Dandasana__image_4.jpg,"[[[[0.3639947  0.38278693 0.84623915]
   [0.3490966  0.38170755 0.87192154]
   [0.34887815 0.364183   0.87043303]
   [0.35836977 0.35488334 0.72094035]
   [0.36576727 0.31918985 0.908029  ]
   [0.45686734 0.38673094 0.85114056]
   [0.46774477 0.28543386 0.93658   ]
   [0.5917089  0.37726688 0.63895583]
   [0.6136245  0.28353092 0.8517301 ]
   [0.6889135  0.3973079  0.38460723]
   [0.73400766 0.28837603 0.71590173]
   [0.67449504 0.3991848  0.58334625]
   [0.6903578  0.33354545 0.60267454]
   [0.7067182  0.5653297  0.6289217 ]
   [0.72937816 0.5460176  0.9121071 ]
   [0.7515313  0.75819176 0.8313799 ]
   [0.7822456  0.7676001  0.53549564]]]]"
30,Staff_Pose_or_Dandasana__image_37.jpg,"[[[[0.40018374 0.31546026 0.78169703]
   [0.37552425 0.3055526  0.5991168 ]
   [0.3778725  0.30190063 0.7193247 ]
   [0.38549843 0.25323844 0.51398104]
   [0.38692692 0.24810334 0.6970407 ]
   [0.49535996 0.24063712 0.7262071 ]
   [0.50740147 0.2094672  0.7514258 ]
   [0.31913468 0.26358446 0.58850837]
   [0.31949043 0.23616734 0.5619267 ]
   [0.18741544 0.26754835 0.4903021 ]
   [0.14727286 0.21538326 0.69847596]
   [0.81329453 0.2439955  0.82679653]
   [0.8288544  0.21033329 0.6792166 ]
   [0.8230865  0.5026715  0.6806313 ]
   [0.8468973  0.493941   0.7058925 ]
   [0.84430784 0.7783559  0.33686286]
   [0.85949486 0.7864257  0.64210594]]]]"
31,Staff_Pose_or_Dandasana__image_14.jpg,"[[[[0.21723416 0.52605194 0.6595853 ]
   [0.1986629  0.54541886 0.5613006 ]
   [0.19786233 0.507815   0.84074616]
   [0.21365246 0.57472974 0.5931031 ]
   [0.2095373  0.47941503 0.6778673 ]
   [0.33670065 0.62279135 0.78088945]
   [0.32277134 0.42768833 0.9136996 ]
   [0.4907209  0.6422919  0.7199839 ]
   [0.47693428 0.384677   0.80901325]
   [0.62765914 0.64901453 0.7676252 ]
   [0.6069531  0.37262833 0.82897323]
   [0.5405673  0.5682992  0.6882232 ]
   [0.53680706 0.44141757 0.80053484]
   [0.66651624 0.5380545  0.75149435]
   [0.66192365 0.43946365 0.714068  ]
   [0.82978255 0.50986236 0.58317935]
   [0.8249787  0.4192626  0.44978234]]]]"
32,Staff_Pose_or_Dandasana__image_25.jpg,"[[[[0.24759482 0.3091582  0.7096187 ]
   [0.2205804  0.28957513 0.8720815 ]
   [0.22086526 0.2892276  0.8968039 ]
   [0.23858531 0.22182877 0.9052218 ]
   [0.24045232 0.22072384 0.88979656]
   [0.39171046 0.19768876 0.93491   ]
   [0.3964836  0.19046837 0.9406798 ]
   [0.6265066  0.1962481  0.792448  ]
   [0.63180494 0.1944891  0.78772366]
   [0.819191   0.24011317 0.67924464]
   [0.83586365 0.24225138 0.8570447 ]
   [0.7444433  0.21676567 0.78842354]
   [0.7526917  0.20801868 0.6773236 ]
   [0.7749783  0.5376531  0.82787   ]
   [0.80043304 0.5414283  0.71769345]
   [0.7931522  0.87556744 0.707782  ]
   [0.8215123  0.88725036 0.6858481 ]]]]"
33,Staff_Pose_or_Dandasana__image_2.jpg,"[[[[0.45732802 0.6087304  0.73634374]
   [0.43972823 0.6193683  0.66938823]
   [0.43715993 0.61876875 0.60823536]
   [0.44877958 0.66761655 0.7606166 ]
   [0.44769055 0.6629592  0.7052706 ]
   [0.5226567  0.69188607 0.8438177 ]
   [0.5237911  0.68171203 0.82763916]
   [0.38280156 0.6567721  0.5402833 ]
   [0.38318884 0.6535505  0.703442  ]
   [0.26486716 0.675299   0.6038069 ]
   [0.26875398 0.67013896 0.7309769 ]
   [0.7623329  0.66876954 0.83759993]
   [0.75757694 0.68055755 0.80385685]
   [0.7857906  0.46894988 0.845654  ]
   [0.7840836  0.4837536  0.5608604 ]
   [0.8024956  0.25472772 0.65114367]
   [0.8031085  0.26377574 0.7768509 ]]]]"
