,image,score
10,Eagle_Pose_or_Garudasana__image_146.jpg,"[[[[0.36318582 0.7146953  0.50001806]
   [0.35392106 0.7276079  0.7235215 ]
   [0.35192186 0.7187033  0.5427002 ]
   [0.35518613 0.7513561  0.6472851 ]
   [0.35139802 0.74134463 0.60002416]
   [0.39919314 0.7580284  0.7957524 ]
   [0.38895467 0.76531845 0.5066053 ]
   [0.47948366 0.7256219  0.6290896 ]
   [0.46335763 0.74909675 0.51240224]
   [0.45483074 0.70638454 0.4370203 ]
   [0.45371783 0.7281496  0.47184327]
   [0.506145   0.8514072  0.64547837]
   [0.50048137 0.85666984 0.518721  ]
   [0.57123566 0.77153426 0.36438817]
   [0.56572914 0.7894527  0.48373693]
   [0.6613059  0.82611674 0.4528568 ]
   [0.63870084 0.8335116  0.30263296]]]]"
11,Eagle_Pose_or_Garudasana__image_71.jpg,"[[[[0.16121389 0.4902086  0.6421035 ]
   [0.14593378 0.5062185  0.620957  ]
   [0.14692861 0.47241592 0.53497446]
   [0.16448301 0.5342841  0.72521126]
   [0.16817339 0.4528446  0.67799413]
   [0.26026157 0.58681273 0.81121176]
   [0.25473183 0.4045811  0.7454423 ]
   [0.29686418 0.4944895  0.35787746]
   [0.2994359  0.48183113 0.5261925 ]
   [0.12078671 0.48998755 0.3963505 ]
   [0.1230749  0.4765172  0.33703893]
   [0.51965016 0.5712922  0.8431884 ]
   [0.5153597  0.44185525 0.69371027]
   [0.67554873 0.50202525 0.36927578]
   [0.64864904 0.50798833 0.24842727]
   [0.85680485 0.51320064 0.5074217 ]
   [0.8655117  0.5180743  0.57513297]]]]"
12,Eagle_Pose_or_Garudasana__image_67.jpg,"[[[[0.5325462  0.5068502  0.60481006]
   [0.5255829  0.513529   0.5675402 ]
   [0.5241432  0.503247   0.58663654]
   [0.5296914  0.52638954 0.5474243 ]
   [0.52574515 0.50378245 0.36865178]
   [0.5657128  0.52898914 0.49184814]
   [0.560164   0.50048596 0.59206134]
   [0.5453421  0.4983646  0.2520552 ]
   [0.52828723 0.47759134 0.24002184]
   [0.48156607 0.49349678 0.2578137 ]
   [0.47858438 0.4872187  0.15086997]
   [0.6536941  0.52404433 0.48526695]
   [0.6566703  0.5130475  0.4105521 ]
   [0.70590615 0.49012387 0.5381444 ]
   [0.7026269  0.48706004 0.48275545]
   [0.7676887  0.5167308  0.42289662]
   [0.75899774 0.51495063 0.41908306]]]]"
13,Eagle_Pose_or_Garudasana__image_113.jpg,"[[[[0.61122715 0.40493658 0.47462428]
   [0.6044961  0.4144267  0.6806516 ]
   [0.6051107  0.39745218 0.5812269 ]
   [0.6064201  0.42361188 0.5005984 ]
   [0.6113294  0.3868828  0.27837014]
   [0.6405445  0.4411849  0.6276564 ]
   [0.6437552  0.39246815 0.5452747 ]
   [0.68693864 0.46913186 0.23832096]
   [0.68089294 0.37917063 0.32642734]
   [0.6770761  0.42198333 0.19615321]
   [0.6776083  0.37557206 0.21671563]
   [0.7382044  0.45798638 0.51717365]
   [0.74075687 0.41909096 0.5098122 ]
   [0.7925207  0.4036261  0.33799702]
   [0.790112   0.38344628 0.28047627]
   [0.9026216  0.41301066 0.29666626]
   [0.8918118  0.39765078 0.353614  ]]]]"
14,Eagle_Pose_or_Garudasana__image_37.jpg,"[[[[0.28446475 0.5322897  0.48839262]
   [0.2701156  0.5441797  0.6200393 ]
   [0.2711584  0.5136711  0.5190221 ]
   [0.2816025  0.5511307  0.21883602]
   [0.28237614 0.4802302  0.585477  ]
   [0.35888547 0.55991423 0.42755985]
   [0.3600643  0.46938574 0.6341334 ]
   [0.37258676 0.5815852  0.49607885]
   [0.38096875 0.5702986  0.7344228 ]
   [0.22377658 0.5799012  0.6950614 ]
   [0.22997077 0.5641399  0.0660447 ]
   [0.58720964 0.5294179  0.64126414]
   [0.57770777 0.45690474 0.75239265]
   [0.72617435 0.5310108  0.5769022 ]
   [0.6671439  0.58372027 0.5159454 ]
   [0.85789156 0.4965045  0.32934606]
   [0.7758359  0.4962682  0.31040958]]]]"
15,Eagle_Pose_or_Garudasana__image_54.jpg,"[[[[0.15853225 0.50314736 0.625572  ]
   [0.14406714 0.52505916 0.7590065 ]
   [0.14502935 0.48288104 0.6936861 ]
   [0.17794195 0.5565494  0.76240945]
   [0.17398803 0.45575422 0.6399841 ]
   [0.28332913 0.5956849  0.5095104 ]
   [0.27716765 0.4176381  0.7459136 ]
   [0.38833404 0.5059553  0.5013199 ]
   [0.39420453 0.4775431  0.51666373]
   [0.2560528  0.45232618 0.33581328]
   [0.2615779  0.5103133  0.14070837]
   [0.53834546 0.57163304 0.8884629 ]
   [0.54515934 0.45561507 0.7862691 ]
   [0.6549458  0.44464654 0.75481087]
   [0.6952002  0.46340552 0.29828587]
   [0.7625542  0.5168086  0.16453807]
   [0.7772467  0.53297466 0.33311695]]]]"
16,Eagle_Pose_or_Garudasana__image_50.jpg,"[[[[0.17752711 0.5151523  0.5533829 ]
   [0.1640427  0.53228116 0.5821294 ]
   [0.1597148  0.49813008 0.38166612]
   [0.18318604 0.54962105 0.7014402 ]
   [0.17066422 0.4730899  0.5231865 ]
   [0.27558118 0.582585   0.7720098 ]
   [0.25396034 0.41789636 0.86461437]
   [0.31688502 0.51829857 0.53828526]
   [0.31453505 0.5146727  0.7047067 ]
   [0.17204988 0.5217039  0.20394526]
   [0.1919772  0.51923466 0.29952136]
   [0.53237987 0.55545175 0.90246236]
   [0.51634455 0.4372326  0.8784738 ]
   [0.73756593 0.48863938 0.72741187]
   [0.6747363  0.52961767 0.59193456]
   [0.8934908  0.49632633 0.52141887]
   [0.912179   0.50773185 0.46538824]]]]"
17,Eagle_Pose_or_Garudasana__image_81.jpg,"[[[[0.3117431  0.5305208  0.41285837]
   [0.30319914 0.5307521  0.5727419 ]
   [0.3025123  0.5228297  0.4412558 ]
   [0.30658436 0.5298368  0.49500728]
   [0.3046853  0.51270145 0.65865046]
   [0.36145818 0.5470555  0.4775118 ]
   [0.35280898 0.47725424 0.7239842 ]
   [0.39009187 0.51826894 0.43308997]
   [0.3893298  0.5165342  0.36257756]
   [0.31683543 0.511391   0.32499388]
   [0.31940785 0.51527363 0.33613944]
   [0.53280056 0.534527   0.6636062 ]
   [0.53536564 0.48048177 0.7400512 ]
   [0.58029467 0.522876   0.3936099 ]
   [0.6051128  0.50676703 0.34736058]
   [0.6422785  0.49896833 0.3293093 ]
   [0.6547713  0.50063914 0.32637644]]]]"
18,Eagle_Pose_or_Garudasana__image_48.jpg,"[[[[0.5052568  0.51081663 0.53366584]
   [0.49115416 0.5155646  0.4779375 ]
   [0.4920323  0.5028776  0.48097152]
   [0.5064848  0.527147   0.44573042]
   [0.5046647  0.4972115  0.48469576]
   [0.55039716 0.54364043 0.4607294 ]
   [0.55362195 0.48919758 0.59286   ]
   [0.552264   0.5441318  0.37422657]
   [0.5594718  0.48131862 0.29479134]
   [0.4947748  0.5208358  0.29507244]
   [0.50405383 0.5010077  0.2317243 ]
   [0.66051096 0.5378508  0.56721044]
   [0.67019224 0.49966818 0.47596985]
   [0.73469    0.48413876 0.3583028 ]
   [0.7751072  0.5107969  0.40646544]
   [0.82230896 0.49587965 0.20856988]
   [0.8754667  0.53208673 0.45566437]]]]"
19,Eagle_Pose_or_Garudasana__image_109.jpg,"[[[[0.35500655 0.6734614  0.48904964]
   [0.34294793 0.6835768  0.64475036]
   [0.34640232 0.66425395 0.45484284]
   [0.34778225 0.6970012  0.58131176]
   [0.3525603  0.6661293  0.533024  ]
   [0.3897713  0.70573866 0.6247057 ]
   [0.3997086  0.6727545  0.6631258 ]
   [0.418481   0.65450054 0.45648795]
   [0.4281102  0.6307282  0.45286292]
   [0.39044255 0.61668557 0.26684773]
   [0.4079675  0.626089   0.22889605]
   [0.543477   0.73087883 0.42800024]
   [0.542163   0.7167367  0.5958044 ]
   [0.5904894  0.62108886 0.260573  ]
   [0.57910496 0.61077034 0.33604738]
   [0.6664139  0.68494564 0.22844006]
   [0.61729157 0.6718516  0.28560162]]]]"
20,Eagle_Pose_or_Garudasana__image_13.jpg,"[[[[0.35760674 0.4719577  0.2748277 ]
   [0.34025753 0.4604026  0.2968151 ]
   [0.33973858 0.4219214  0.14830819]
   [0.33227542 0.46847588 0.2472456 ]
   [0.3335193  0.3567174  0.27695516]
   [0.4087819  0.5035712  0.16153632]
   [0.46423554 0.41911504 0.10170247]
   [0.49792463 0.53239447 0.1494018 ]
   [0.54698443 0.41438156 0.08879249]
   [0.42016286 0.4604867  0.09987741]
   [0.4529524  0.40763795 0.097161  ]
   [0.60114443 0.56520534 0.15626067]
   [0.62491506 0.53177655 0.11022013]
   [0.5372158  0.5879403  0.11793298]
   [0.7771799  0.4632053  0.19353561]
   [0.7390592  0.38411674 0.08353923]
   [0.59625125 0.4171034  0.03087855]]]]"
21,Eagle_Pose_or_Garudasana__image_95.jpg,"[[[[0.4076766  0.45984453 0.5201594 ]
   [0.4007002  0.46387818 0.50171256]
   [0.39995846 0.4569584  0.4293269 ]
   [0.40005416 0.4780807  0.6246977 ]
   [0.40414003 0.46768054 0.354102  ]
   [0.4371645  0.5109734  0.59502584]
   [0.43605658 0.4832754  0.555906  ]
   [0.4685237  0.5027212  0.15625533]
   [0.45631856 0.45672575 0.41969547]
   [0.4188217  0.46193308 0.2899066 ]
   [0.41629514 0.4412617  0.41711468]
   [0.5446181  0.5424498  0.63781327]
   [0.5415642  0.5305444  0.5227317 ]
   [0.6002744  0.47764334 0.56260204]
   [0.60444045 0.48607555 0.19126369]
   [0.6827525  0.5422903  0.45717165]
   [0.6815101  0.5388438  0.35903755]]]]"
22,Eagle_Pose_or_Garudasana__image_43.jpg,"[[[[0.3040706  0.52817875 0.41503623]
   [0.29104474 0.54395986 0.69854677]
   [0.29082125 0.54313546 0.70030427]
   [0.31289518 0.5791954  0.39678127]
   [0.31072626 0.57485604 0.50310284]
   [0.38402525 0.5682431  0.8485386 ]
   [0.37714848 0.55627376 0.8425891 ]
   [0.44476426 0.46282065 0.5423363 ]
   [0.43250144 0.46336898 0.545098  ]
   [0.3312141  0.4524588  0.40937677]
   [0.331743   0.45640472 0.66219425]
   [0.61098    0.5704252  0.8628687 ]
   [0.6068651  0.55392456 0.79269266]
   [0.6869699  0.43340915 0.5159057 ]
   [0.6706501  0.42689672 0.5866158 ]
   [0.78599536 0.5554625  0.08999541]
   [0.779359   0.54902756 0.27287707]]]]"
23,Eagle_Pose_or_Garudasana__image_76.jpg,"[[[[0.25288254 0.46280944 0.5785367 ]
   [0.2347056  0.48306715 0.5077968 ]
   [0.23574714 0.45582166 0.39779547]
   [0.23868422 0.51789117 0.5749726 ]
   [0.23900564 0.46508107 0.28764293]
   [0.28895158 0.5389736  0.7114194 ]
   [0.29916435 0.4591778  0.51421356]
   [0.3172071  0.47242075 0.23264308]
   [0.32419938 0.39434773 0.7081958 ]
   [0.217128   0.42291766 0.22432132]
   [0.21746725 0.4067517  0.39237642]
   [0.51152617 0.5385053  0.80119854]
   [0.5115218  0.4672886  0.64242136]
   [0.56789935 0.382382   0.7325183 ]
   [0.6938013  0.42967087 0.62483424]
   [0.74543095 0.40904647 0.43363777]
   [0.84424293 0.46675116 0.5362053 ]]]]"
24,Eagle_Pose_or_Garudasana__image_70.jpg,"[[[[0.25710884 0.48563957 0.5727371 ]
   [0.24173611 0.49914828 0.61247206]
   [0.24273314 0.46855783 0.64363945]
   [0.25491658 0.52318144 0.80571604]
   [0.25306058 0.4522433  0.50461257]
   [0.33934906 0.55056965 0.76266366]
   [0.31759351 0.43824053 0.59653544]
   [0.41411978 0.5163726  0.6218082 ]
   [0.3530957  0.42982286 0.38774833]
   [0.34660152 0.45844358 0.29052752]
   [0.34195268 0.43942726 0.38590845]
   [0.5190716  0.5390622  0.74184585]
   [0.5222417  0.47623962 0.74731207]
   [0.6248769  0.45471084 0.6309557 ]
   [0.6754733  0.4852017  0.69436437]
   [0.7944237  0.51287585 0.39031595]
   [0.80245847 0.52811784 0.55423903]]]]"
25,Eagle_Pose_or_Garudasana__image_12.jpg,"[[[[0.28374082 0.48766938 0.45996016]
   [0.2699849  0.49847406 0.46840066]
   [0.27026027 0.4725541  0.6424487 ]
   [0.27308625 0.51786435 0.76729673]
   [0.272325   0.46302667 0.778396  ]
   [0.33692133 0.5402391  0.75169265]
   [0.3384752  0.43559983 0.79482436]
   [0.42171016 0.49292782 0.64311075]
   [0.42330918 0.48153162 0.5602667 ]
   [0.32340163 0.4925718  0.33959538]
   [0.32319325 0.49949944 0.61145604]
   [0.5106705  0.5332912  0.74902433]
   [0.51301265 0.48199078 0.78506625]
   [0.6441674  0.4956913  0.48453158]
   [0.63040775 0.4936521  0.39770943]
   [0.7715109  0.51328045 0.6769668 ]
   [0.70124567 0.5274446  0.31454626]]]]"
26,Eagle_Pose_or_Garudasana__image_42.jpg,"[[[[0.268584   0.5226081  0.4770917 ]
   [0.25531492 0.5335877  0.5518091 ]
   [0.25395903 0.512778   0.35061193]
   [0.27155468 0.5468567  0.650511  ]
   [0.26674834 0.5064937  0.44419715]
   [0.3253905  0.5738759  0.57482827]
   [0.32290784 0.47751838 0.7377583 ]
   [0.3065752  0.5141734  0.65725106]
   [0.30650696 0.5056437  0.32246754]
   [0.22922385 0.51165825 0.47367007]
   [0.22506842 0.5041721  0.47974852]
   [0.4996057  0.5535549  0.5318639 ]
   [0.5158397  0.50025445 0.48382688]
   [0.5635103  0.49263477 0.40685618]
   [0.63212496 0.50670826 0.6002185 ]
   [0.67425114 0.48392728 0.17445947]
   [0.76565063 0.53355145 0.35756165]]]]"
27,Eagle_Pose_or_Garudasana__image_122.jpg,"[[[[0.09735805 0.5199868  0.7086351 ]
   [0.08221825 0.5368469  0.8841768 ]
   [0.08013836 0.5030009  0.6526998 ]
   [0.10383953 0.56009114 0.7114063 ]
   [0.10004969 0.4775105  0.8638816 ]
   [0.19564515 0.5895723  0.72688013]
   [0.20608181 0.4334598  0.79544526]
   [0.2795242  0.5534568  0.23384663]
   [0.3087922  0.47929853 0.6091898 ]
   [0.18805116 0.5245408  0.25602877]
   [0.19521168 0.5389623  0.5345132 ]
   [0.4363965  0.58390117 0.8168633 ]
   [0.4400335  0.4835874  0.6776211 ]
   [0.5865368  0.53269196 0.34158042]
   [0.5450067  0.5495524  0.5049003 ]
   [0.69958913 0.5085466  0.3726018 ]
   [0.6848211  0.5171405  0.28960487]]]]"
28,Eagle_Pose_or_Garudasana__image_15.jpg,"[[[[0.41098297 0.48773322 0.18181382]
   [0.39034393 0.4879335  0.34873214]
   [0.3878469  0.48405862 0.26303387]
   [0.4031423  0.48192173 0.11707564]
   [0.3896603  0.47737998 0.13667054]
   [0.46064746 0.46853387 0.23746906]
   [0.39497447 0.45259115 0.3225883 ]
   [0.4181222  0.4615988  0.04080919]
   [0.3341758  0.44918475 0.23828863]
   [0.39461347 0.44720897 0.04279933]
   [0.35834453 0.44664842 0.11839304]
   [0.52311206 0.48836717 0.3788689 ]
   [0.49382874 0.49239883 0.42812604]
   [0.64027417 0.46821666 0.35537907]
   [0.25961024 0.47184414 0.37389547]
   [0.7880466  0.47977114 0.48708493]
   [0.5163299  0.49223343 0.09598889]]]]"
29,Eagle_Pose_or_Garudasana__image_139.jpg,"[[[[0.17586452 0.4443436  0.764249  ]
   [0.15686467 0.46316728 0.758545  ]
   [0.1567211  0.46141496 0.7240716 ]
   [0.18319131 0.511179   0.8288746 ]
   [0.17930812 0.50403327 0.8377579 ]
   [0.2664756  0.4993018  0.8597117 ]
   [0.26141942 0.49715722 0.72386533]
   [0.28143364 0.3424138  0.83736634]
   [0.27720416 0.36309612 0.6959804 ]
   [0.12600335 0.37602493 0.4021212 ]
   [0.15221636 0.38163534 0.23019561]
   [0.5567772  0.5998885  0.9154485 ]
   [0.55567604 0.5895204  0.7980309 ]
   [0.7002678  0.4214081  0.5879306 ]
   [0.68510586 0.3815469  0.68980134]
   [0.9246589  0.50501394 0.7172276 ]
   [0.92677635 0.5131355  0.34218273]]]]"
30,Eagle_Pose_or_Garudasana__image_144.jpg,"[[[[0.16640118 0.47208503 0.3849318 ]
   [0.15532658 0.46397102 0.3619092 ]
   [0.15549892 0.47336265 0.3894593 ]
   [0.16049074 0.44707146 0.5459787 ]
   [0.16229011 0.48313218 0.38705224]
   [0.2606849  0.5047494  0.5364722 ]
   [0.25696242 0.5017523  0.5513215 ]
   [0.32544157 0.52529055 0.1799425 ]
   [0.3474929  0.44390643 0.3119889 ]
   [0.2222501  0.47659767 0.560229  ]
   [0.2277349  0.48863629 0.5606705 ]
   [0.50184715 0.50629663 0.68675375]
   [0.4973345  0.43810377 0.4711507 ]
   [0.6668335  0.52497005 0.54819554]
   [0.6406474  0.47607753 0.43256685]
   [0.7963869  0.46060392 0.4400872 ]
   [0.8092359  0.45210907 0.20835552]]]]"
31,Eagle_Pose_or_Garudasana__image_91.jpg,"[[[[0.36338025 0.4896895  0.55408466]
   [0.33540103 0.522103   0.8160845 ]
   [0.3365719  0.4513163  0.5876505 ]
   [0.35899216 0.5736029  0.6952169 ]
   [0.36418515 0.41513854 0.81668234]
   [0.5334384  0.64618796 0.85202986]
   [0.53227115 0.3165352  0.8309052 ]
   [0.7239008  0.4391267  0.5915837 ]
   [0.7245628  0.44708717 0.564403  ]
   [0.441969   0.47851878 0.34588552]
   [0.44070238 0.5107704  0.6738683 ]
   [0.8240532  0.5753262  0.02506679]
   [0.8237101  0.42983976 0.01171323]
   [0.5355121  0.6357514  0.03630536]
   [0.84655136 0.23608185 0.01205616]
   [0.8170154  0.38577995 0.01448829]
   [0.82200533 0.40456194 0.01289019]]]]"
32,Eagle_Pose_or_Garudasana__image_25.jpg,"[[[[0.03117849 0.21719994 0.00643512]
   [0.11794907 0.46903908 0.00343687]
   [0.11276497 0.5255246  0.00092028]
   [0.09376671 0.47907293 0.0066508 ]
   [0.33234814 0.7548179  0.03010671]
   [0.0788115  0.55504924 0.03214981]
   [0.07934903 0.53031105 0.01301394]
   [0.23053089 0.4940533  0.03594081]
   [0.14041407 0.51445353 0.02233398]
   [0.29934168 0.47763434 0.19261318]
   [0.25705197 0.5230439  0.06380772]
   [0.24336584 0.5026253  0.07822471]
   [0.11657825 0.54284513 0.21188204]
   [0.5688845  0.44937915 0.468431  ]
   [0.5000225  0.5371525  0.41072693]
   [0.7883327  0.49549535 0.4920272 ]
   [0.6712546  0.51958644 0.3464701 ]]]]"
33,Eagle_Pose_or_Garudasana__image_94.jpg,"[[[[0.34239542 0.61389107 0.5350727 ]
   [0.33591905 0.62154984 0.6325497 ]
   [0.33673814 0.6079292  0.6283488 ]
   [0.34374532 0.63469404 0.40767324]
   [0.34500384 0.6012155  0.41628644]
   [0.3831051  0.64483976 0.6433848 ]
   [0.38352758 0.5952423  0.54962754]
   [0.35692933 0.6544769  0.279322  ]
   [0.35750535 0.62884873 0.20877889]
   [0.30553055 0.6440923  0.24305546]
   [0.29429635 0.6285487  0.3036575 ]
   [0.49472713 0.6345956  0.60503286]
   [0.4918957  0.6090902  0.48731607]
   [0.5729063  0.6498196  0.42270637]
   [0.5638925  0.647321   0.47976178]
   [0.6774284  0.6334283  0.48062068]
   [0.6638006  0.63578874 0.46264762]]]]"
