,image,score
10,AnyConv.com__images (60).jpg,"[[[[0.32371607 0.51151234 0.85973895]
   [0.30252013 0.52689004 0.80551165]
   [0.30303395 0.49239343 0.92350155]
   [0.30869415 0.5519395  0.80748594]
   [0.31171307 0.46865657 0.5368866 ]
   [0.4261839  0.6075234  0.9329696 ]
   [0.4151224  0.4118042  0.850698  ]
   [0.57218134 0.6362916  0.6721    ]
   [0.5574884  0.37127155 0.80542856]
   [0.6717262  0.6877246  0.7086758 ]
   [0.6617349  0.30496168 0.7286899 ]
   [0.6839461  0.56791526 0.8020171 ]
   [0.68755484 0.4520674  0.8663669 ]
   [0.71971554 0.67876714 0.9054236 ]
   [0.7062964  0.31405622 0.8652522 ]
   [0.7152591  0.4514718  0.44575348]
   [0.69972247 0.53684765 0.75237757]]]]"
11,images (12) (1).jpg,"[[[[0.23394313 0.51859385 0.3833225 ]
   [0.21972436 0.5389329  0.17627499]
   [0.22393504 0.5037529  0.3316173 ]
   [0.24180543 0.5668237  0.66253304]
   [0.24091332 0.48988727 0.57891375]
   [0.3359522  0.6284347  0.9273293 ]
   [0.32870767 0.43320715 0.88514435]
   [0.48563203 0.6686864  0.8354292 ]
   [0.4614603  0.33271155 0.93323565]
   [0.4143998  0.5336845  0.71746475]
   [0.41296485 0.47910124 0.742851  ]
   [0.6183984  0.5934789  0.86659765]
   [0.6104865  0.4609121  0.8947155 ]
   [0.71698034 0.69542545 0.89027876]
   [0.6742723  0.28690773 0.84634453]
   [0.62488776 0.46205896 0.7328329 ]
   [0.6422189  0.54087543 0.46564868]]]]"
12,download (4).jpg,"[[[[0.25072187 0.50722945 0.7665352 ]
   [0.22028054 0.53830653 0.787841  ]
   [0.2206947  0.47458148 0.8030468 ]
   [0.24291775 0.5756861  0.85125405]
   [0.24244194 0.43992803 0.8714363 ]
   [0.4160399  0.63759387 0.89027023]
   [0.40352136 0.3767376  0.91803306]
   [0.6058426  0.68514454 0.83053184]
   [0.62294006 0.33985355 0.8750728 ]
   [0.74319196 0.7419786  0.831165  ]
   [0.7270488  0.27564147 0.64055645]
   [0.70375186 0.57323885 0.9015623 ]
   [0.706102   0.42525896 0.95064175]
   [0.8428151  0.7420385  0.7585225 ]
   [0.86699146 0.25211853 0.66597944]
   [0.7573029  0.46191147 0.7261709 ]
   [0.7738083  0.49640575 0.37689403]]]]"
13,download.jpg,"[[[[0.3552017  0.4699016  0.6690448 ]
   [0.33300793 0.48829567 0.8551522 ]
   [0.33457205 0.44778144 0.8652008 ]
   [0.3435594  0.5127425  0.6462772 ]
   [0.34674934 0.41476315 0.75644696]
   [0.44003657 0.56539404 0.8740789 ]
   [0.44712603 0.36317372 0.9001974 ]
   [0.57428217 0.6286476  0.8833052 ]
   [0.57480806 0.315215   0.75086856]
   [0.6182018  0.5322773  0.5074345 ]
   [0.60668707 0.3565109  0.50988054]
   [0.6650777  0.5238157  0.8653527 ]
   [0.67021817 0.42006004 0.93890005]
   [0.6649785  0.69417226 0.64076596]
   [0.69939303 0.26113087 0.7615221 ]
   [0.66142136 0.46638998 0.60726535]
   [0.6706797  0.50254655 0.637829  ]]]]"
14,images-52.jpg,"[[[[0.25470522 0.5297877  0.7157575 ]
   [0.22482681 0.5534527  0.9510515 ]
   [0.22651243 0.50198776 0.86712956]
   [0.24344872 0.5833561  0.9183559 ]
   [0.24580933 0.4667095  0.82157445]
   [0.3867057  0.64961535 0.96603674]
   [0.38930672 0.40013796 0.9589349 ]
   [0.5803249  0.6910035  0.9224746 ]
   [0.5935049  0.36345056 0.87835974]
   [0.71276057 0.7825587  0.822173  ]
   [0.7343852  0.26656234 0.8193747 ]
   [0.753766   0.60682243 0.93544036]
   [0.7523776  0.43275085 0.8690458 ]
   [0.7830076  0.8004942  0.9037209 ]
   [0.8021568  0.2630477  0.8134353 ]
   [0.7810487  0.4692899  0.8854331 ]
   [0.8309986  0.58287835 0.58102316]]]]"
15,download (9).jpg,"[[[[0.32596886 0.37011606 0.7894693 ]
   [0.30851036 0.38656962 0.74841714]
   [0.30737278 0.35165134 0.91125715]
   [0.32068384 0.41083664 0.85136193]
   [0.32116723 0.3270041  0.7661574 ]
   [0.42753863 0.46326536 0.9502046 ]
   [0.4231143  0.2769223  0.93662614]
   [0.5901305  0.48245806 0.7292615 ]
   [0.5878418  0.25678727 0.8494674 ]
   [0.6792064  0.5685033  0.91208243]
   [0.68830186 0.16307613 0.87004614]
   [0.6975714  0.4295746  0.8958636 ]
   [0.69920915 0.3162263  0.8943671 ]
   [0.74777913 0.57640886 0.81244844]
   [0.73681307 0.16883942 0.9135182 ]
   [0.70614064 0.34386408 0.7174628 ]
   [0.7354357  0.39218462 0.57726234]]]]"
16,download (7).jpg,"[[[[0.33941084 0.27242875 0.7543674 ]
   [0.3221938  0.28582507 0.8691098 ]
   [0.32371986 0.25371403 0.7212633 ]
   [0.3318266  0.305215   0.8100649 ]
   [0.336746   0.22802661 0.8129785 ]
   [0.4152531  0.3482527  0.8549653 ]
   [0.41840887 0.19278544 0.81053   ]
   [0.5507284  0.36762932 0.5897595 ]
   [0.5523792  0.17325132 0.83885574]
   [0.65193653 0.42324868 0.7469069 ]
   [0.63775694 0.12557988 0.58804286]
   [0.65393376 0.31671694 0.7958575 ]
   [0.6579347  0.23049593 0.8108185 ]
   [0.6813768  0.42215365 0.79511374]
   [0.6796075  0.09670914 0.80038244]
   [0.65221876 0.23631704 0.46009982]
   [0.6663616  0.2687281  0.49639165]]]]"
17,images (34).jpg,"[[[[0.45266217 0.35674793 0.5069391 ]
   [0.44203243 0.36703664 0.7627591 ]
   [0.44316882 0.34488764 0.5861943 ]
   [0.4510712  0.38069192 0.7038907 ]
   [0.45494303 0.3296367  0.52529246]
   [0.5160617  0.41017488 0.6063816 ]
   [0.51356924 0.30374077 0.6462704 ]
   [0.6272919  0.42764187 0.640411  ]
   [0.6100006  0.2944471  0.5694121 ]
   [0.6629482  0.4046137  0.46990943]
   [0.6601774  0.2897996  0.29268146]
   [0.6830097  0.38759142 0.6323299 ]
   [0.6823165  0.3267182  0.73839176]
   [0.6647196  0.446185   0.6453422 ]
   [0.67870265 0.25398406 0.6282248 ]
   [0.69116336 0.36054376 0.43797368]
   [0.6952841  0.36360687 0.26607564]]]]"
18,download (1).jpg,"[[[[0.15775172 0.49892977 0.81411886]
   [0.12587596 0.5317372  0.7174675 ]
   [0.12394682 0.46551004 0.7594203 ]
   [0.15756787 0.57002527 0.900805  ]
   [0.15959264 0.41492546 0.9184351 ]
   [0.34990913 0.66812116 0.93803114]
   [0.36184305 0.31833705 0.933253  ]
   [0.5821658  0.7385737  0.8321771 ]
   [0.6207616  0.2612723  0.92432827]
   [0.7833648  0.82192993 0.8637246 ]
   [0.8204085  0.17674194 0.87713677]
   [0.7301337  0.6044721  0.9478692 ]
   [0.7307071  0.37809336 0.93059206]
   [0.8877237  0.8399365  0.8313943 ]
   [0.931327   0.14597726 0.8476841 ]
   [0.78331304 0.4155832  0.85011154]
   [0.7925424  0.5690259  0.69641143]]]]"
19,images-51.jpg,"[[[[0.24910986 0.508692   0.8792113 ]
   [0.22019786 0.536413   0.84930515]
   [0.22009355 0.48006606 0.8464416 ]
   [0.24060324 0.56751657 0.907995  ]
   [0.23997094 0.4513559  0.8160643 ]
   [0.3764619  0.64312583 0.93326056]
   [0.373274   0.3814359  0.95056456]
   [0.59412885 0.67811865 0.9335764 ]
   [0.59112024 0.35064146 0.94402   ]
   [0.7196054  0.78084457 0.91196966]
   [0.70759207 0.27088425 0.9134861 ]
   [0.73616195 0.5910116  0.91935927]
   [0.7404805  0.42720714 0.94771445]
   [0.81447417 0.8066913  0.87940764]
   [0.8208195  0.23510753 0.86114126]
   [0.8119031  0.4721834  0.76924247]
   [0.77352786 0.5495523  0.54520667]]]]"
20,images (31).jpg,"[[[[0.34323668 0.46544093 0.58168006]
   [0.326495   0.47828403 0.79715854]
   [0.3270052  0.44654864 0.74761224]
   [0.33760315 0.50066745 0.6037576 ]
   [0.3396731  0.4223576  0.68766636]
   [0.43113455 0.54394674 0.87371075]
   [0.4331549  0.38423252 0.78765893]
   [0.5610718  0.55634826 0.729392  ]
   [0.56332505 0.36969244 0.57024115]
   [0.6582398  0.58557117 0.75725394]
   [0.6610825  0.34169984 0.7317506 ]
   [0.66811985 0.5058918  0.86688805]
   [0.6696035  0.4153782  0.85177064]
   [0.7071065  0.6254653  0.73134094]
   [0.7272098  0.31732392 0.8505351 ]
   [0.6879811  0.44773337 0.64871335]
   [0.6970151  0.49624285 0.7382881 ]]]]"
21,download (8).jpg,"[[[[0.25894508 0.522731   0.91099256]
   [0.24002591 0.54646313 0.78498995]
   [0.23621896 0.5035167  0.8268718 ]
   [0.26373434 0.57355076 0.76743853]
   [0.25600883 0.4765162  0.9239661 ]
   [0.39805025 0.63187236 0.9537389 ]
   [0.39467594 0.40254697 0.8964402 ]
   [0.577087   0.6742744  0.88535243]
   [0.55852675 0.3590486  0.694847  ]
   [0.7038514  0.74173164 0.8498991 ]
   [0.67778987 0.28338164 0.8505242 ]
   [0.68914986 0.5811357  0.92080384]
   [0.6882712  0.44255736 0.8799436 ]
   [0.7657047  0.7293632  0.8955587 ]
   [0.7388556  0.28953832 0.8589485 ]
   [0.6959096  0.46040124 0.7545824 ]
   [0.7112424  0.5564773  0.81300294]]]]"
22,AnyConv.com__images (43).jpg,"[[[[0.4026155  0.51358277 0.50555015]
   [0.39228392 0.52540994 0.6890465 ]
   [0.39103824 0.5050611  0.6238154 ]
   [0.40132815 0.5392159  0.7440602 ]
   [0.40085104 0.4898214  0.7913721 ]
   [0.46632    0.5637853  0.5902319 ]
   [0.46225122 0.46364146 0.7924385 ]
   [0.55615735 0.59052116 0.6523509 ]
   [0.5529266  0.4470116  0.72318465]
   [0.6019428  0.6100354  0.49775824]
   [0.60522324 0.42219058 0.5601229 ]
   [0.61809385 0.5384549  0.4876534 ]
   [0.61729497 0.48427093 0.49916846]
   [0.6100131  0.60188705 0.14187087]
   [0.6264128  0.42934257 0.36800164]
   [0.626026   0.51874596 0.18693666]
   [0.62585336 0.5067781  0.4081879 ]]]]"
23,AnyConv.com__images (35).jpg,"[[[[0.28598145 0.4476716  0.8101778 ]
   [0.26579806 0.4592961  0.75518745]
   [0.26502025 0.4213859  0.4702379 ]
   [0.27544752 0.46222776 0.8565845 ]
   [0.27756795 0.37658334 0.74482805]
   [0.38908073 0.5228943  0.8673652 ]
   [0.39457893 0.32587004 0.921605  ]
   [0.56590194 0.56532925 0.7158024 ]
   [0.57048523 0.3148897  0.8087329 ]
   [0.67877704 0.64594066 0.9157289 ]
   [0.6823371  0.2831007  0.5355236 ]
   [0.6581478  0.48090595 0.8820052 ]
   [0.66344976 0.3572615  0.85052854]
   [0.72984606 0.63561636 0.75936186]
   [0.74789757 0.28587785 0.6980592 ]
   [0.6812481  0.40592176 0.48074093]
   [0.6840046  0.48140797 0.7307274 ]]]]"
24,images (30).jpg,"[[[[0.31222674 0.49100533 0.70661306]
   [0.29459602 0.51289296 0.78662163]
   [0.29431427 0.47020304 0.5712153 ]
   [0.32174605 0.5444718  0.8087591 ]
   [0.3246734  0.44254163 0.89353174]
   [0.46401995 0.6127252  0.9055871 ]
   [0.4612308  0.37258512 0.90919995]
   [0.6360346  0.66095346 0.8561156 ]
   [0.63348985 0.33745998 0.955034  ]
   [0.73579234 0.7410476  0.91394883]
   [0.7363379  0.25497523 0.9326009 ]
   [0.7474273  0.5756451  0.7490391 ]
   [0.75087035 0.4323367  0.76776415]
   [0.7875478  0.71792305 0.85824424]
   [0.7933236  0.27953854 0.8412705 ]
   [0.77152914 0.4580726  0.8122162 ]
   [0.7562514  0.5543191  0.7858119 ]]]]"
25,images (9).jpg,"[[[[0.3541349  0.5075391  0.9059079 ]
   [0.33277506 0.52530396 0.86804724]
   [0.33470455 0.48523274 0.77391046]
   [0.35410374 0.5526175  0.8669161 ]
   [0.35752425 0.4598229  0.7083936 ]
   [0.4818226  0.6141511  0.8982356 ]
   [0.47869027 0.39667875 0.8676085 ]
   [0.64390546 0.63583565 0.73850644]
   [0.6545886  0.36900333 0.8163351 ]
   [0.71565586 0.69956744 0.70279634]
   [0.72122306 0.30197    0.8366815 ]
   [0.7585955  0.56465036 0.8894765 ]
   [0.7658907  0.4289209  0.8574137 ]
   [0.7740381  0.7485645  0.9180874 ]
   [0.78263396 0.26721528 0.95392257]
   [0.7699192  0.47789708 0.6299972 ]
   [0.7974572  0.525989   0.71425444]]]]"
26,images (21).jpg,"[[[[0.31943268 0.50082374 0.6813442 ]
   [0.2942911  0.51890427 0.82522184]
   [0.29499677 0.4798788  0.8552077 ]
   [0.2790749  0.55078864 0.65612143]
   [0.28247386 0.45237148 0.62144154]
   [0.3824199  0.60861814 0.9172466 ]
   [0.37842506 0.39355153 0.93452287]
   [0.5407367  0.6333776  0.88805497]
   [0.5265145  0.36452922 0.74840486]
   [0.6621961  0.69239205 0.90184045]
   [0.65381163 0.30290222 0.8214712 ]
   [0.6541303  0.5596944  0.79530084]
   [0.65344024 0.440362   0.8292669 ]
   [0.73058397 0.69511986 0.86464244]
   [0.7445959  0.2973618  0.76838225]
   [0.6579779  0.4520691  0.7845588 ]
   [0.6706135  0.5384447  0.4646621 ]]]]"
27,AnyConv.com__images (58).jpg,"[[[[0.38043234 0.56204015 0.4940136 ]
   [0.3708755  0.5754746  0.7314761 ]
   [0.36996478 0.5526889  0.7820261 ]
   [0.37926826 0.59727806 0.8309775 ]
   [0.3791805  0.5411097  0.7397602 ]
   [0.4461063  0.63648915 0.84996843]
   [0.44361904 0.50653243 0.85826033]
   [0.5587313  0.6532282  0.7541324 ]
   [0.55161524 0.48592603 0.7425197 ]
   [0.62343025 0.6801355  0.7803309 ]
   [0.6282106  0.4266658  0.85114497]
   [0.643659   0.6123415  0.8344843 ]
   [0.64253116 0.51917374 0.78561914]
   [0.67825943 0.68586344 0.48921576]
   [0.6827     0.40439275 0.7963828 ]
   [0.67348796 0.57474715 0.45676416]
   [0.67419595 0.5736183  0.5594325 ]]]]"
28,images (2).jpg,"[[[[0.3233453  0.48316565 0.7431223 ]
   [0.30813715 0.5027607  0.84456533]
   [0.3055393  0.46536306 0.87583834]
   [0.33105433 0.524883   0.78432393]
   [0.32300228 0.4403944  0.799889  ]
   [0.4264172  0.5717709  0.9524918 ]
   [0.41673884 0.38258883 0.89670575]
   [0.5795614  0.60107    0.80061   ]
   [0.56647336 0.34703192 0.78412026]
   [0.6600626  0.6609294  0.82761854]
   [0.6514149  0.2816181  0.9152755 ]
   [0.6959439  0.52812076 0.7925309 ]
   [0.6941645  0.41339606 0.8817474 ]
   [0.70073664 0.664991   0.8891613 ]
   [0.6967785  0.28239423 0.6430383 ]
   [0.75752306 0.45253795 0.50407225]
   [0.73576045 0.49852315 0.72767663]]]]"
29,download (3).jpg,"[[[[0.32479358 0.59606373 0.6435649 ]
   [0.30273402 0.61620224 0.9163205 ]
   [0.30301717 0.580745   0.8291588 ]
   [0.31256288 0.6485519  0.7397842 ]
   [0.30836836 0.5680415  0.8661565 ]
   [0.4227497  0.69922864 0.9198207 ]
   [0.41710675 0.5098019  0.7942692 ]
   [0.58920455 0.7158025  0.64835685]
   [0.5843596  0.47952205 0.81036943]
   [0.7186218  0.7633478  0.8621189 ]
   [0.697579   0.39777002 0.94272983]
   [0.7172596  0.6640788  0.89124006]
   [0.71115816 0.54127455 0.91310817]
   [0.7973955  0.74670666 0.8840507 ]
   [0.76614505 0.3845683  0.9094231 ]
   [0.719208   0.5397532  0.6860582 ]
   [0.7267386  0.6140615  0.59957594]]]]"
30,AnyConv.com__images (53).jpg,"[[[[0.3405154  0.51502854 0.7347999 ]
   [0.31862718 0.5338459  0.89076656]
   [0.31991687 0.49520373 0.93781143]
   [0.3322217  0.56404275 0.70639247]
   [0.33452317 0.47055233 0.81681716]
   [0.45071507 0.6171071  0.8785929 ]
   [0.45011875 0.41775554 0.8819686 ]
   [0.6039135  0.63815933 0.79991066]
   [0.6028013  0.3804583  0.78663   ]
   [0.717734   0.71201944 0.65152985]
   [0.69486165 0.30831334 0.80794317]
   [0.71823704 0.59266835 0.79520273]
   [0.7239531  0.46693808 0.91847223]
   [0.7839731  0.7105063  0.76402926]
   [0.7681754  0.2972404  0.8018832 ]
   [0.73891485 0.47448212 0.6649267 ]
   [0.7259268  0.54878795 0.59775287]]]]"
31,images (22).jpg,"[[[[0.33251786 0.50350356 0.75231105]
   [0.309993   0.523907   0.7715205 ]
   [0.31091395 0.48145613 0.71953225]
   [0.32690805 0.55046004 0.7128413 ]
   [0.32726216 0.45451257 0.65770584]
   [0.44105452 0.6103461  0.88872653]
   [0.45057952 0.39792085 0.88186884]
   [0.5821352  0.6386409  0.8906685 ]
   [0.58745426 0.35699952 0.78161466]
   [0.69739586 0.6641328  0.91259205]
   [0.69689494 0.31435654 0.7854253 ]
   [0.7148002  0.5603017  0.8942506 ]
   [0.7101375  0.43874887 0.90185374]
   [0.755002   0.66916203 0.57788646]
   [0.78641    0.3281071  0.8053522 ]
   [0.7257224  0.46134004 0.51109624]
   [0.74089557 0.5001723  0.44520408]]]]"
32,AnyConv.com__images (46).jpg,"[[[[0.37790492 0.14569512 0.6852071 ]
   [0.36896718 0.15391305 0.6837663 ]
   [0.368375   0.13489377 0.7095368 ]
   [0.37002435 0.15159313 0.675812  ]
   [0.3708753  0.10802411 0.648976  ]
   [0.42219543 0.16116753 0.6120463 ]
   [0.43425378 0.08753773 0.5478954 ]
   [0.50866455 0.19162308 0.59951997]
   [0.5222198  0.08919574 0.6397874 ]
   [0.5483509  0.23329788 0.52918446]
   [0.5963552  0.10461702 0.505259  ]
   [0.5716362  0.13844524 0.4755026 ]
   [0.59060156 0.09436657 0.4111226 ]
   [0.5711493  0.22374961 0.36898693]
   [0.6374823  0.124585   0.2107347 ]
   [0.57474786 0.1964614  0.26613957]
   [0.6047754  0.10307135 0.2571994 ]]]]"
33,AnyConv.com__images (40).jpg,"[[[[0.28133133 0.4790969  0.6713103 ]
   [0.2653778  0.4978973  0.6125094 ]
   [0.26499256 0.457584   0.6825885 ]
   [0.28963897 0.5252219  0.8764265 ]
   [0.29035506 0.42866775 0.9147893 ]
   [0.41128626 0.5844292  0.9455528 ]
   [0.4105349  0.36937696 0.9592051 ]
   [0.5805602  0.6253328  0.91854864]
   [0.5863177  0.33273333 0.9493031 ]
   [0.7088122  0.64881706 0.8450922 ]
   [0.69554514 0.31848946 0.76915234]
   [0.70360106 0.5502181  0.9016372 ]
   [0.69802415 0.4110653  0.88162583]
   [0.81289965 0.68053657 0.9157149 ]
   [0.78227395 0.28011045 0.75094414]
   [0.7486385  0.4401268  0.6448795 ]
   [0.7429972  0.5120575  0.8371589 ]]]]"
34,images-49.jpg,"[[[[0.22016253 0.47648185 0.01170842]
   [0.19130927 0.48945773 0.00337942]
   [0.1964041  0.45131192 0.00312942]
   [0.18589868 0.51842296 0.02334371]
   [0.19180575 0.40954596 0.01920073]
   [0.23662579 0.58369476 0.9383994 ]
   [0.23207517 0.3646929  0.88918287]
   [0.39326414 0.6159615  0.84992373]
   [0.38462293 0.3330105  0.87833714]
   [0.5192622  0.73963934 0.79094225]
   [0.49461594 0.22002807 0.8776009 ]
   [0.5271753  0.5579724  0.8851297 ]
   [0.52715445 0.40292946 0.82432044]
   [0.63584685 0.75491816 0.82449496]
   [0.59641755 0.20628949 0.8436601 ]
   [0.5747423  0.44726235 0.6742514 ]
   [0.54575026 0.54219717 0.72912234]]]]"
