,image,score
10,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_5.jpg,"[[[[0.4507345  0.16617617 0.6264345 ]
   [0.4216616  0.15396206 0.55028456]
   [0.43309006 0.13807619 0.6049297 ]
   [0.3400284  0.17394114 0.7444566 ]
   [0.3508313  0.14732328 0.63324   ]
   [0.34380692 0.34212914 0.7299832 ]
   [0.27664095 0.23175514 0.67491007]
   [0.58961594 0.3844564  0.8140534 ]
   [0.49297744 0.27250922 0.8768545 ]
   [0.58973354 0.18730515 0.8172032 ]
   [0.563586   0.18527398 0.6242497 ]
   [0.36057106 0.68398184 0.62877464]
   [0.2855214  0.6043312  0.81786686]
   [0.37318346 0.81328446 0.76509404]
   [0.3248679  0.76127857 0.80268425]
   [0.3814765  0.9287537  0.5960338 ]
   [0.3553472  0.8991973  0.66931415]]]]"
11,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_15.jpg,"[[[[0.64216596 0.82022226 0.71363944]
   [0.62299615 0.83261764 0.76393867]
   [0.62278783 0.83323807 0.77829236]
   [0.5855237  0.8101034  0.65528256]
   [0.586522   0.810705   0.8188062 ]
   [0.5914588  0.7062509  0.86462766]
   [0.61740553 0.72466964 0.7387353 ]
   [0.7246147  0.692439   0.5679525 ]
   [0.7702108  0.71415335 0.77894795]
   [0.73626155 0.8003621  0.27354312]
   [0.75609326 0.81159604 0.8448156 ]
   [0.63788193 0.49263883 0.6829587 ]
   [0.6592312  0.49614668 0.7995027 ]
   [0.67968935 0.32360277 0.80724925]
   [0.7104816  0.32183263 0.72084373]
   [0.68312573 0.13125183 0.7049863 ]
   [0.7006352  0.11682443 0.7512162 ]]]]"
12,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_4.jpg,"[[[[0.6108859  0.88266075 0.79639465]
   [0.59492075 0.8972535  0.56223416]
   [0.59408766 0.8968618  0.55160284]
   [0.5536889  0.87437826 0.59140444]
   [0.553652   0.8742238  0.67222047]
   [0.559547   0.76984066 0.5912126 ]
   [0.5767197  0.79790205 0.72714704]
   [0.7017311  0.73486483 0.79290307]
   [0.73513776 0.76792103 0.8866055 ]
   [0.705235   0.83956754 0.46672407]
   [0.7291507  0.8558525  0.7337599 ]
   [0.5579224  0.54718256 0.8019272 ]
   [0.56777745 0.5543201  0.6250496 ]
   [0.61703473 0.35375798 0.7682122 ]
   [0.62389    0.3509599  0.73204756]
   [0.6539868  0.17420974 0.751632  ]
   [0.66165906 0.16257997 0.7151342 ]]]]"
13,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_16.jpg,"[[[[0.6036102  0.19357133 0.7900015 ]
   [0.584148   0.18455708 0.77178836]
   [0.5848079  0.18460254 0.7861837 ]
   [0.5465552  0.21380052 0.76077   ]
   [0.549229   0.21246281 0.7786224 ]
   [0.5522537  0.299816   0.7963849 ]
   [0.5483775  0.31196424 0.7764884 ]
   [0.706374   0.3298316  0.8367843 ]
   [0.69760114 0.33386293 0.82968485]
   [0.70958626 0.21574104 0.79733855]
   [0.7043886  0.22027828 0.546357  ]
   [0.52179897 0.534115   0.6440592 ]
   [0.52292234 0.53812623 0.7377244 ]
   [0.59807855 0.7334286  0.8646689 ]
   [0.59263086 0.73044956 0.75464886]
   [0.6407631  0.900807   0.8164449 ]
   [0.634764   0.8865676  0.5387695 ]]]]"
14,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_32.jpg,"[[[[0.58009464 0.7956052  0.49753055]
   [0.565318   0.80031645 0.5684967 ]
   [0.56691563 0.8002992  0.6018941 ]
   [0.5466145  0.7659168  0.48250896]
   [0.5481473  0.7650468  0.5045377 ]
   [0.54226035 0.6897101  0.81836146]
   [0.5566394  0.6916669  0.7058488 ]
   [0.658485   0.66945153 0.5245887 ]
   [0.69333    0.658915   0.85317236]
   [0.65756506 0.74370044 0.38600045]
   [0.6818946  0.75296617 0.4512688 ]
   [0.5601834  0.48355547 0.61393696]
   [0.57601446 0.48325956 0.6777501 ]
   [0.61182785 0.3176595  0.8324011 ]
   [0.63212746 0.30652982 0.6993357 ]
   [0.63008106 0.16029586 0.81920385]
   [0.6557695  0.14127909 0.744135  ]]]]"
15,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_9.jpg,"[[[[0.6570181  0.27275696 0.50661176]
   [0.64860654 0.2773961  0.4935877 ]
   [0.6479628  0.2711812  0.47517607]
   [0.6509541  0.29491097 0.48662367]
   [0.6502659  0.29363352 0.35417   ]
   [0.6793695  0.3272615  0.6328042 ]
   [0.6751261  0.32894117 0.53017634]
   [0.7495409  0.31200117 0.37585932]
   [0.7335395  0.31908125 0.2905933 ]
   [0.7537249  0.28489605 0.48648632]
   [0.7460596  0.29100323 0.35923746]
   [0.72473353 0.4461709  0.55920124]
   [0.7198067  0.44901538 0.40642637]
   [0.72195834 0.5071136  0.16301008]
   [0.7119703  0.49975452 0.2742077 ]
   [0.70651346 0.51842517 0.1218606 ]
   [0.72460514 0.61765504 0.05088175]]]]"
16,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_12.jpg,"[[[[0.68041307 0.6562371  0.50302   ]
   [0.66840947 0.6637325  0.48249677]
   [0.6696925  0.66229814 0.44492596]
   [0.65248877 0.6506068  0.29457965]
   [0.6547119  0.65081745 0.5390954 ]
   [0.64755994 0.6081815  0.50658894]
   [0.65374494 0.6124403  0.6029258 ]
   [0.72449815 0.6005748  0.33188257]
   [0.733866   0.6040988  0.44547334]
   [0.74874645 0.61315095 0.44047427]
   [0.75422573 0.6141324  0.5098981 ]
   [0.66214055 0.4567697  0.6959434 ]
   [0.667941   0.46737006 0.4344414 ]
   [0.70164603 0.3536598  0.64265025]
   [0.7044742  0.35647926 0.49341175]
   [0.70312107 0.25908452 0.50102776]
   [0.7076843  0.24772498 0.33199045]]]]"
17,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_10.jpg,"[[[[0.5192494  0.2806648  0.07173249]
   [0.49479058 0.2570673  0.12303836]
   [0.49373567 0.2528494  0.11123791]
   [0.50126237 0.2699114  0.13711737]
   [0.49797508 0.25609237 0.12545341]
   [0.5673577  0.2960268  0.04804488]
   [0.5159665  0.28982973 0.09433261]
   [0.56119716 0.30340207 0.08303268]
   [0.49050644 0.30937383 0.04913274]
   [0.59398854 0.43807277 0.06413607]
   [0.5173134  0.29290727 0.13736556]
   [0.5589647  0.41844434 0.12910664]
   [0.5409055  0.4026885  0.09500715]
   [0.5780882  0.43478262 0.1599288 ]
   [0.5692837  0.30602464 0.13059323]
   [0.592341   0.4419292  0.31556758]
   [0.59251004 0.4323781  0.3975038 ]]]]"
18,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_2.jpg,"[[[[0.5502164  0.88977224 0.7159169 ]
   [0.5289783  0.89253056 0.71914554]
   [0.5293937  0.8932363  0.6782527 ]
   [0.49961254 0.85710377 0.69220847]
   [0.50066817 0.856713   0.6637489 ]
   [0.5212013  0.7551702  0.8318376 ]
   [0.53447837 0.7687228  0.88162196]
   [0.6821237  0.758513   0.8306145 ]
   [0.7035943  0.76940656 0.77384824]
   [0.6891193  0.8661962  0.7219868 ]
   [0.70958894 0.8775243  0.74865645]
   [0.5252878  0.50700647 0.85861504]
   [0.53473675 0.5161882  0.73908716]
   [0.58423716 0.3032538  0.9012132 ]
   [0.58966774 0.30030218 0.80654997]
   [0.6267574  0.09306069 0.7589744 ]
   [0.6319654  0.09013066 0.7488196 ]]]]"
19,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_1.jpg,"[[[[0.60546947 0.75145394 0.7190861 ]
   [0.5883791  0.7598614  0.786528  ]
   [0.5873569  0.7584945  0.81982785]
   [0.55922055 0.73487425 0.6598111 ]
   [0.5581419  0.73325616 0.6548036 ]
   [0.5782282  0.6659934  0.5436812 ]
   [0.57907593 0.65424395 0.6249803 ]
   [0.6811767  0.65677524 0.35475397]
   [0.7087319  0.6430309  0.7127422 ]
   [0.7010935  0.7270623  0.42183143]
   [0.7159732  0.73639095 0.49338743]
   [0.5780459  0.43761286 0.74755883]
   [0.5844956  0.44774485 0.81345904]
   [0.62493443 0.31668228 0.6093506 ]
   [0.6352856  0.32309145 0.34098446]
   [0.6442787  0.17564611 0.67201483]
   [0.66562784 0.11976269 0.8490536 ]]]]"
20,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_13.jpg,"[[[[0.60681015 0.3380969  0.63603055]
   [0.59646034 0.3262075  0.6460852 ]
   [0.59700054 0.32465798 0.676638  ]
   [0.5602449  0.3288519  0.44960842]
   [0.5644999  0.33090404 0.50213736]
   [0.5604068  0.37624276 0.70297414]
   [0.5607326  0.37110355 0.6640304 ]
   [0.67799824 0.3881405  0.6990704 ]
   [0.66330224 0.38842788 0.62885123]
   [0.67304206 0.30805522 0.5107904 ]
   [0.66408896 0.3087072  0.53287965]
   [0.54471314 0.559559   0.5442833 ]
   [0.5482766  0.56954783 0.7077783 ]
   [0.59852    0.67402804 0.7601468 ]
   [0.59452057 0.67587304 0.6805647 ]
   [0.6396348  0.79492295 0.73403203]
   [0.63654226 0.7950765  0.79425406]]]]"
21,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_22.jpg,"[[[[0.451864   0.73856604 0.7809764 ]
   [0.4157684  0.7642557  0.6534593 ]
   [0.40593743 0.72059524 0.7920126 ]
   [0.34199974 0.7574985  0.56111825]
   [0.32408434 0.6497774  0.78577197]
   [0.32737267 0.7038815  0.6264574 ]
   [0.34286687 0.46397576 0.5976545 ]
   [0.5675305  0.6847096  0.5565741 ]
   [0.64472306 0.3656607  0.8013663 ]
   [0.6505064  0.78643245 0.76610464]
   [0.6875364  0.5414882  0.7056407 ]
   [0.3799234  0.40708002 0.5485984 ]
   [0.3780028  0.2814389  0.8633871 ]
   [0.4449587  0.2231143  0.8661884 ]
   [0.44451642 0.15789849 0.72547233]
   [0.46189076 0.14510508 0.8605512 ]
   [0.46079257 0.08237959 0.77399075]]]]"
22,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_6.jpg,"[[[[0.6166695  0.10520045 0.24291983]
   [0.6007192  0.07899012 0.2333027 ]
   [0.5994828  0.08654042 0.17023797]
   [0.57275313 0.11040635 0.27829283]
   [0.57012415 0.11904518 0.27460006]
   [0.59794855 0.19597156 0.6847206 ]
   [0.570619   0.23697308 0.7450699 ]
   [0.79098094 0.21917456 0.7956432 ]
   [0.7381073  0.27007675 0.7517816 ]
   [0.78401923 0.11745115 0.43012953]
   [0.7626334  0.1331598  0.479766  ]
   [0.6457471  0.48036087 0.6762433 ]
   [0.6245419  0.48899907 0.79992276]
   [0.7259048  0.7366975  0.8312988 ]
   [0.7059027  0.7286135  0.48559207]
   [0.7355584  0.8888998  0.06231971]
   [0.7179524  0.850548   0.08371372]]]]"
23,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_33.jpg,"[[[[0.5741049  0.11771327 0.7507636 ]
   [0.55443877 0.11440903 0.882894  ]
   [0.55410045 0.11554989 0.86109203]
   [0.53332776 0.15803011 0.51520187]
   [0.5315588  0.1601149  0.5247182 ]
   [0.5812903  0.23312207 0.85973066]
   [0.5575084  0.26019478 0.75389695]
   [0.7506837  0.24970385 0.8673305 ]
   [0.71727234 0.25585216 0.6365287 ]
   [0.74241245 0.12689184 0.5074475 ]
   [0.7210485  0.14269868 0.627315  ]
   [0.6036595  0.5223509  0.7010076 ]
   [0.5912719  0.5199233  0.7293297 ]
   [0.6830021  0.6706459  0.44824803]
   [0.6455293  0.6857009  0.6182196 ]
   [0.6659419  0.8861189  0.79636925]
   [0.64536273 0.84703207 0.6183331 ]]]]"
24,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_3.jpg,"[[[[0.48297966 0.84365916 0.6698903 ]
   [0.4585713  0.84214646 0.7841556 ]
   [0.45879814 0.84038717 0.8842492 ]
   [0.4479006  0.79629165 0.7148637 ]
   [0.44816533 0.79452974 0.6121507 ]
   [0.49045077 0.72445947 0.60560244]
   [0.48300502 0.70326763 0.7754137 ]
   [0.6201907  0.74710304 0.7635748 ]
   [0.6394375  0.73222226 0.82108706]
   [0.6271585  0.85302997 0.7926531 ]
   [0.6437937  0.85555285 0.5310938 ]
   [0.47768992 0.47977158 0.7253931 ]
   [0.4839744  0.4709142  0.785689  ]
   [0.52806896 0.27512193 0.9025089 ]
   [0.5334731  0.26581722 0.7173134 ]
   [0.56642824 0.10369848 0.85222226]
   [0.5727963  0.07791485 0.780462  ]]]]"
25,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_19.jpg,"[[[[0.47071853 0.37796348 0.42121524]
   [0.4564101  0.39223137 0.369608  ]
   [0.44762665 0.36845645 0.64874524]
   [0.43636864 0.37642023 0.48631513]
   [0.4268236  0.32998562 0.71415234]
   [0.47216317 0.34401402 0.49022293]
   [0.45285702 0.24812582 0.6009946 ]
   [0.5831945  0.40083104 0.12476963]
   [0.5903755  0.24154611 0.86025685]
   [0.5802885  0.41103742 0.44122723]
   [0.57909054 0.37189955 0.6408154 ]
   [0.5324339  0.63734394 0.37877363]
   [0.5298848  0.64940095 0.5236352 ]
   [0.56197935 0.7866457  0.43937662]
   [0.55599254 0.78286225 0.5575282 ]
   [0.5737447  0.93770874 0.7872985 ]
   [0.5635161  0.90823185 0.45889086]]]]"
26,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_8.jpg,"[[[[0.5047847  0.8481167  0.72294116]
   [0.48392016 0.8449241  0.47192672]
   [0.48500502 0.84205943 0.6803703 ]
   [0.4724772  0.79420847 0.73555565]
   [0.4723758  0.7912692  0.9066326 ]
   [0.515133   0.7286005  0.7118704 ]
   [0.51658183 0.70367754 0.8249442 ]
   [0.64776176 0.7488853  0.6636601 ]
   [0.6670439  0.7319919  0.6553336 ]
   [0.6575406  0.8492687  0.6205521 ]
   [0.665463   0.85158646 0.68225354]
   [0.49740726 0.48443156 0.7570132 ]
   [0.5037408  0.47464624 0.86515963]
   [0.5486657  0.27552593 0.8444727 ]
   [0.55435276 0.2692905  0.8086788 ]
   [0.5894529  0.10387315 0.8616717 ]
   [0.59510344 0.08010793 0.7389995 ]]]]"
27,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_29.jpg,"[[[[0.5187581  0.11772972 0.6520491 ]
   [0.50737524 0.09013143 0.6614216 ]
   [0.5053434  0.09428033 0.53521603]
   [0.4640337  0.09195551 0.6741479 ]
   [0.45950612 0.09455681 0.608612  ]
   [0.44993147 0.1850667  0.6697062 ]
   [0.4234132  0.22445674 0.6022176 ]
   [0.63083917 0.23974642 0.9403241 ]
   [0.5792307  0.27836388 0.754148  ]
   [0.61302423 0.13192797 0.70705473]
   [0.58913356 0.15201007 0.32397974]
   [0.44696602 0.47196755 0.7429482 ]
   [0.42236668 0.4815514  0.7850383 ]
   [0.521934   0.70540756 0.7408567 ]
   [0.47331482 0.7118874  0.76202255]
   [0.54231155 0.931585   0.8034981 ]
   [0.5071208  0.8719422  0.6929427 ]]]]"
28,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana__image_31.jpg,"[[[[ 4.88862604e-01  9.13008000e-04  1.13987766e-01]
   [ 4.90339458e-01 -8.32432602e-03  1.72510929e-02]
   [ 4.92023766e-01 -7.45651312e-03  2.93924995e-02]
   [ 4.84192610e-01 -1.27823101e-02  2.94796396e-02]
   [ 4.84802812e-01 -1.22006936e-02  4.08356115e-02]
   [ 4.12857771e-01  3.35985124e-02  4.17312056e-01]
   [ 3.89601260e-01  2.59597525e-02  2.80957133e-01]
   [ 4.58356142e-01  2.90068269e-01  7.17315137e-01]
   [ 4.35470134e-01  2.47054994e-01  2.95751691e-01]
   [ 7.44559109e-01  2.22714484e-01  6.64357722e-01]
   [ 6.70926154e-01  2.08000243e-01  1.22907735e-01]
   [ 4.03105348e-01  5.18360853e-01  7.98609078e-01]
   [ 3.80158246e-01  5.15296221e-01  8.36649418e-01]
   [ 5.35378039e-01  9.55360174e-01  6.47628307e-01]
   [ 5.07186353e-01  9.57354605e-01  7.18535662e-01]
   [ 7.54122496e-01  2.30301127e-01  3.98066267e-02]
   [ 5.56970179e-01  9.84805167e-01  1.92168895e-02]]]]"
