,image,score
10,Crane_(Crow)_Pose_or_Bakasana__image_49.jpg,"[[[[0.54650235 0.29019964 0.78865653]
   [0.5257488  0.2720468  0.8739278 ]
   [0.52629286 0.27240106 0.80709547]
   [0.47226092 0.30183005 0.84014606]
   [0.47567356 0.30223483 0.85703313]
   [0.4548349  0.3993459  0.75505316]
   [0.441003   0.395394   0.69517946]
   [0.62552667 0.5144122  0.82701385]
   [0.6149148  0.51723486 0.49399272]
   [0.76432425 0.56665707 0.8035265 ]
   [0.7461913  0.5703182  0.67787963]
   [0.2655001  0.65039283 0.73812026]
   [0.2642595  0.65138507 0.7063079 ]
   [0.49569184 0.48063025 0.61931765]
   [0.49854925 0.48805937 0.620908  ]
   [0.48076168 0.7472137  0.6362413 ]
   [0.4619307  0.7343961  0.765979  ]]]]"
11,Crane_(Crow)_Pose_or_Bakasana__image_34.jpg,"[[[[0.518217   0.32359314 0.61938137]
   [0.50031245 0.30475202 0.5790221 ]
   [0.5012277  0.30385837 0.6010412 ]
   [0.44489834 0.30881044 0.65780336]
   [0.44407654 0.30839816 0.63859373]
   [0.4377573  0.38950625 0.8055757 ]
   [0.421193   0.38980204 0.8067971 ]
   [0.58616775 0.51635015 0.8831244 ]
   [0.57588524 0.5218411  0.6324859 ]
   [0.74046326 0.5607607  0.7403687 ]
   [0.7336887  0.5632976  0.6540602 ]
   [0.27682614 0.67807263 0.5182381 ]
   [0.26922995 0.67418575 0.84415364]
   [0.46801552 0.44891554 0.53249943]
   [0.45985943 0.45834562 0.651251  ]
   [0.47333777 0.7013162  0.6734857 ]
   [0.4643549  0.69341046 0.5727011 ]]]]"
12,Crane_(Crow)_Pose_or_Bakasana__image_70.jpg,"[[[[0.567871   0.30849636 0.7968104 ]
   [0.55040956 0.29197448 0.736998  ]
   [0.55304617 0.29106778 0.7583611 ]
   [0.49363172 0.3118551  0.51907074]
   [0.4988532  0.31123266 0.5570592 ]
   [0.45262057 0.39313233 0.6378873 ]
   [0.46057102 0.39298657 0.6993572 ]
   [0.58842605 0.53702015 0.59596986]
   [0.5898844  0.5257164  0.7782593 ]
   [0.7291775  0.57894677 0.85660416]
   [0.7208142  0.5624091  0.4748938 ]
   [0.31284663 0.6272779  0.84906054]
   [0.3348185  0.6194549  0.61307883]
   [0.47267014 0.46784446 0.72247314]
   [0.47887132 0.4719792  0.6550184 ]
   [0.509045   0.6942556  0.56494313]
   [0.50696033 0.68380165 0.6143551 ]]]]"
13,Crane_(Crow)_Pose_or_Bakasana__image_58.jpg,"[[[[0.524163   0.5106046  0.4141782 ]
   [0.51652205 0.51766855 0.46489072]
   [0.5175373  0.50598663 0.3055759 ]
   [0.5134508  0.5299525  0.3667923 ]
   [0.51510143 0.5013815  0.36173365]
   [0.52455676 0.5382239  0.49311385]
   [0.53192896 0.48945406 0.43524706]
   [0.5550114  0.56446856 0.3319872 ]
   [0.5710876  0.46064067 0.40327108]
   [0.5847182  0.5672191  0.26764914]
   [0.5945303  0.4600388  0.3002085 ]
   [0.5646244  0.5388291  0.31608436]
   [0.56976354 0.4981861  0.2302141 ]
   [0.5903509  0.57100654 0.26492444]
   [0.58474606 0.4851901  0.16176718]
   [0.63396496 0.5499904  0.33384556]
   [0.6397582  0.4879218  0.15912339]]]]"
14,Crane_(Crow)_Pose_or_Bakasana__image_72.jpg,"[[[[0.63683754 0.19469325 0.8254358 ]
   [0.6137638  0.1787618  0.80511546]
   [0.6142169  0.17635784 0.78830534]
   [0.546449   0.21477486 0.79168075]
   [0.5475672  0.20330428 0.6902462 ]
   [0.48664743 0.34734455 0.7290253 ]
   [0.45810676 0.286687   0.6034416 ]
   [0.66208965 0.55618674 0.5751285 ]
   [0.58038235 0.43787313 0.6133955 ]
   [0.85643125 0.53850627 0.93214494]
   [0.7535486  0.41662097 0.9092311 ]
   [0.25846204 0.68909776 0.8423753 ]
   [0.23907273 0.62841964 0.7359818 ]
   [0.605813   0.55001235 0.7335074 ]
   [0.53733164 0.45881453 0.48776257]
   [0.58558124 0.74848133 0.7672591 ]
   [0.57129157 0.6676863  0.44086838]]]]"
15,Crane_(Crow)_Pose_or_Bakasana__image_53.jpg,"[[[[0.42614934 0.7826488  0.6262374 ]
   [0.40023586 0.7933077  0.819995  ]
   [0.3993277  0.78040963 0.6775274 ]
   [0.36375844 0.74275404 0.83207995]
   [0.36271593 0.7254166  0.85255903]
   [0.3279804  0.678032   0.6706907 ]
   [0.3687233  0.6150366  0.657954  ]
   [0.36627045 0.5356491  0.38256273]
   [0.48790458 0.44537804 0.4237794 ]
   [0.4983103  0.52727306 0.48523304]
   [0.5804707  0.41260383 0.52630097]
   [0.29445335 0.39045984 0.68500525]
   [0.3080943  0.33907008 0.7845619 ]
   [0.46650732 0.4629586  0.5856532 ]
   [0.5081314  0.42595392 0.4672822 ]
   [0.46719337 0.33689058 0.40907323]
   [0.48476037 0.2604654  0.77830154]]]]"
16,Crane_(Crow)_Pose_or_Bakasana__image_74.jpg,"[[[[0.5409671  0.71523756 0.62070733]
   [0.51889575 0.7297141  0.5451728 ]
   [0.5163241  0.71105963 0.50187564]
   [0.46285945 0.7092617  0.60462797]
   [0.45466253 0.65140307 0.7441505 ]
   [0.44049972 0.7042928  0.70018774]
   [0.45669433 0.54955447 0.55991983]
   [0.59612244 0.6361029  0.7592946 ]
   [0.5796144  0.47412902 0.509502  ]
   [0.7460802  0.6232699  0.7571031 ]
   [0.75684685 0.43962476 0.82920676]
   [0.3642536  0.49017936 0.8457791 ]
   [0.37142825 0.40721947 0.8468728 ]
   [0.5357666  0.6636302  0.30427834]
   [0.5319946  0.47611699 0.51686513]
   [0.5820923  0.46251425 0.417264  ]
   [0.5883667  0.41721797 0.46931323]]]]"
17,Crane_(Crow)_Pose_or_Bakasana__image_56.jpg,"[[[[0.32423463 0.43158597 0.04150475]
   [0.2720762  0.415156   0.02092555]
   [0.28220326 0.37572291 0.01561925]
   [0.27471823 0.36440232 0.03716454]
   [0.28836113 0.29250604 0.02266934]
   [0.41857228 0.37823695 0.05682724]
   [0.4352977  0.31675816 0.0313861 ]
   [0.5783408  0.42334563 0.0485686 ]
   [0.58424914 0.41261244 0.05278791]
   [0.7310535  0.47157395 0.05183976]
   [0.7852613  0.46978906 0.2511328 ]
   [0.75458044 0.45683503 0.03990088]
   [0.76405984 0.43264022 0.0337725 ]
   [0.72098714 0.51310307 0.02207811]
   [0.7304273  0.5531172  0.03042105]
   [0.7660748  0.4926301  0.08859556]
   [0.75964725 0.54764193 0.07040982]]]]"
18,Crane_(Crow)_Pose_or_Bakasana__image_25.jpg,"[[[[0.6328754  0.3300309  0.6239854 ]
   [0.62547064 0.3126844  0.34078056]
   [0.62566334 0.3111772  0.30597335]
   [0.5871056  0.3118351  0.7075038 ]
   [0.5851065  0.30516648 0.4684796 ]
   [0.55626434 0.38274822 0.7419146 ]
   [0.5325664  0.36251727 0.6721897 ]
   [0.65823483 0.5046997  0.7442096 ]
   [0.6237595  0.47439072 0.3595684 ]
   [0.7661989  0.5054028  0.89422506]
   [0.73538333 0.48936385 0.5079879 ]
   [0.43105033 0.5673339  0.75838506]
   [0.4192398  0.5607853  0.6653268 ]
   [0.587654   0.45798147 0.51477635]
   [0.5757149  0.45721388 0.54513174]
   [0.6536814  0.6028315  0.41382113]
   [0.63354605 0.5972053  0.7298607 ]]]]"
19,Crane_(Crow)_Pose_or_Bakasana__image_20.jpg,"[[[[0.51271856 0.19586752 0.64292073]
   [0.48169246 0.17930451 0.5497435 ]
   [0.5066383  0.16765259 0.4038153 ]
   [0.40764242 0.19633044 0.41436857]
   [0.46056056 0.17620523 0.24753399]
   [0.4147255  0.34737062 0.7034547 ]
   [0.4419009  0.3241258  0.79601   ]
   [0.6100138  0.50993073 0.60438806]
   [0.6081988  0.49292338 0.6831963 ]
   [0.82461244 0.5133397  0.63969594]
   [0.8196784  0.5088684  0.6973717 ]
   [0.20336695 0.64630765 0.8604381 ]
   [0.2078938  0.65222454 0.8659733 ]
   [0.43687242 0.39392385 0.6996178 ]
   [0.44919857 0.3842224  0.51136726]
   [0.47498772 0.72550935 0.60911435]
   [0.4749162  0.7124125  0.6020409 ]]]]"
20,Crane_(Crow)_Pose_or_Bakasana__image_30.jpg,"[[[[0.6202538  0.18097809 0.76572   ]
   [0.5889447  0.16326034 0.8316589 ]
   [0.5897587  0.1641549  0.74703306]
   [0.52531564 0.2015376  0.7061157 ]
   [0.5292958  0.20590983 0.81286645]
   [0.5087155  0.33534813 0.778969  ]
   [0.5043624  0.33810374 0.6504977 ]
   [0.582301   0.5551778  0.79536086]
   [0.5768305  0.5500483  0.63589734]
   [0.76915294 0.5369331  0.8730265 ]
   [0.7576581  0.53955805 0.817074  ]
   [0.2748833  0.6773443  0.7771798 ]
   [0.28628975 0.67610145 0.8228916 ]
   [0.4847157  0.47152543 0.6932969 ]
   [0.4809197  0.47138265 0.63447773]
   [0.52085906 0.7679321  0.66866153]
   [0.520276   0.7543036  0.5931324 ]]]]"
21,Crane_(Crow)_Pose_or_Bakasana__image_1.jpg,"[[[[0.51208967 0.4910267  0.60029256]
   [0.5039306  0.47856295 0.53299046]
   [0.507244   0.4794939  0.5448513 ]
   [0.47076228 0.48521665 0.51434565]
   [0.4720809  0.48068526 0.50387686]
   [0.44279066 0.5440255  0.71731746]
   [0.43841705 0.54832995 0.7062526 ]
   [0.44544208 0.6576496  0.4282991 ]
   [0.44399726 0.66699916 0.49832293]
   [0.5609757  0.6418675  0.63736606]
   [0.5578213  0.64542216 0.54043895]
   [0.32502627 0.7141889  0.6976881 ]
   [0.32779914 0.7273728  0.5676671 ]
   [0.4397929  0.6190137  0.19609171]
   [0.45034593 0.6561367  0.28672612]
   [0.45249903 0.72997195 0.36589196]
   [0.45372102 0.7349416  0.40057158]]]]"
22,Crane_(Crow)_Pose_or_Bakasana__image_52.jpg,"[[[[ 0.01324941  0.609683    0.01999087]
   [ 0.00988922  0.56122273  0.01175769]
   [ 0.01452483  0.5714033   0.0096837 ]
   [ 0.00544465  0.56385887  0.00301735]
   [ 0.14066964  0.6085978   0.00387416]
   [ 0.1692952   0.02233673  0.02074633]
   [ 0.6165893   0.45507503  0.01400145]
   [ 0.64425683  0.3277297   0.01247496]
   [ 0.25586334 -0.12395178  0.01603539]
   [ 0.56273067  0.1551806   0.01821567]
   [ 0.8088535   0.26026964  0.01263258]
   [ 0.61277056  0.33939666  0.01115331]
   [ 0.62235165  0.33871228  0.00983483]
   [ 0.53555703  0.33942756  0.00409862]
   [ 0.6108333   0.51398075  0.00262734]
   [ 0.6444527   0.22934562  0.00332116]
   [ 0.6864145   0.31616944  0.00372709]]]]"
23,Crane_(Crow)_Pose_or_Bakasana__image_65.jpg,"[[[[0.4306748  0.09987359 0.08507268]
   [0.41985705 0.09721863 0.10069172]
   [0.42369843 0.09085487 0.09708185]
   [0.39706585 0.14498296 0.04912941]
   [0.4243641  0.32250893 0.0064252 ]
   [0.36009967 0.29736573 0.08195245]
   [0.4419189  0.38983396 0.06956824]
   [0.45903176 0.5970921  0.12064452]
   [0.5906256  0.5265049  0.19190252]
   [0.63092726 0.5335218  0.04398081]
   [0.63269293 0.5338333  0.07455466]
   [0.4286899  0.50235236 0.04210773]
   [0.45114222 0.5172705  0.04761698]
   [0.49431077 0.6500192  0.08824302]
   [0.57771075 0.5369557  0.1934571 ]
   [0.46614358 0.72437936 0.187122  ]
   [0.46493903 0.725456   0.15523417]]]]"
24,Crane_(Crow)_Pose_or_Bakasana__image_62.jpg,"[[[[0.6981747  0.75358874 0.843737  ]
   [0.6774526  0.7766828  0.7762128 ]
   [0.67545485 0.77391464 0.7867584 ]
   [0.60797477 0.7411276  0.74597776]
   [0.60880893 0.73292905 0.7352211 ]
   [0.5146837  0.6583359  0.6644547 ]
   [0.58510774 0.59421223 0.8062742 ]
   [0.6618619  0.48070157 0.4973971 ]
   [0.76611835 0.3847651  0.6141018 ]
   [0.76581246 0.479685   0.6810248 ]
   [0.899263   0.37665412 0.87135965]
   [0.32766855 0.34279433 0.91519743]
   [0.3439449  0.28789422 0.8085947 ]
   [0.61513644 0.48557505 0.44126034]
   [0.6712914  0.46575433 0.456866  ]
   [0.5745983  0.28622088 0.3254382 ]
   [0.5865351  0.2379736  0.81610805]]]]"
25,Crane_(Crow)_Pose_or_Bakasana__image_40.jpg,"[[[[0.5259033  0.6984366  0.67841303]
   [0.50052303 0.70883185 0.6427345 ]
   [0.49939406 0.70792365 0.6604296 ]
   [0.45536736 0.6703589  0.7035831 ]
   [0.45259696 0.66770333 0.60538244]
   [0.44292778 0.57091475 0.72461504]
   [0.44093922 0.5638023  0.69177336]
   [0.5281867  0.3768269  0.64053285]
   [0.5355314  0.3805941  0.6577111 ]
   [0.6758732  0.38139194 0.4702126 ]
   [0.6924057  0.38277018 0.81636465]
   [0.35471028 0.2503112  0.81038314]
   [0.35073873 0.23140916 0.77476984]
   [0.4400319  0.44944283 0.46364313]
   [0.4428167  0.48255858 0.4442002 ]
   [0.5027168  0.24945268 0.6385788 ]
   [0.51154023 0.23285015 0.37028292]]]]"
26,Crane_(Crow)_Pose_or_Bakasana__image_12.jpg,"[[[[0.6010628  0.69296193 0.844198  ]
   [0.5782727  0.7074594  0.784239  ]
   [0.57768005 0.7075075  0.76206094]
   [0.53113985 0.6733702  0.73082256]
   [0.52900124 0.6733899  0.73490906]
   [0.52170026 0.5690165  0.6432516 ]
   [0.52355075 0.5617714  0.8078046 ]
   [0.5553499  0.38277277 0.6457468 ]
   [0.5646     0.3728778  0.72929025]
   [0.68926376 0.38547483 0.44344828]
   [0.710414   0.38886544 0.8391199 ]
   [0.3394287  0.27102888 0.8415535 ]
   [0.34041163 0.26215124 0.71202177]
   [0.538723   0.46431255 0.52414745]
   [0.5409019  0.46007866 0.50816745]
   [0.4996508  0.22138219 0.63938236]
   [0.5237912  0.20171267 0.82991225]]]]"
27,Crane_(Crow)_Pose_or_Bakasana__image_54.jpg,"[[[[0.5137326  0.50547534 0.71166396]
   [0.4832255  0.5381522  0.52667236]
   [0.4813955  0.48307943 0.5762649 ]
   [0.45593476 0.5705735  0.6266715 ]
   [0.45415598 0.44247088 0.5970522 ]
   [0.50537395 0.6090723  0.48331732]
   [0.51659787 0.40044984 0.6990399 ]
   [0.670248   0.65646774 0.4094094 ]
   [0.6800499  0.3643283  0.7254513 ]
   [0.8369727  0.6519415  0.601112  ]
   [0.8311777  0.3936941  0.38258278]
   [0.51247877 0.5721167  0.07676291]
   [0.5209032  0.3990278  0.36945313]
   [0.58279437 0.6689108  0.18003504]
   [0.65103865 0.4538736  0.17815416]
   [0.6474433  0.57974374 0.07261537]
   [0.6354305  0.4688618  0.14676334]]]]"
28,Crane_(Crow)_Pose_or_Bakasana__image_31.jpg,"[[[[0.5879578  0.6969492  0.78318554]
   [0.57090724 0.71483195 0.77435446]
   [0.56878227 0.71228266 0.77971643]
   [0.5163287  0.69276077 0.6956637 ]
   [0.5133418  0.68987936 0.77955776]
   [0.49730498 0.60761595 0.6482692 ]
   [0.49290177 0.60880834 0.7916962 ]
   [0.6147403  0.46676615 0.69588095]
   [0.6192088  0.45858046 0.8221531 ]
   [0.7725844  0.45137244 0.7830563 ]
   [0.7800839  0.45326185 0.7073986 ]
   [0.26604632 0.36116695 0.78186464]
   [0.26303175 0.36087435 0.89199924]
   [0.51529336 0.48385826 0.57086235]
   [0.5147073  0.49384797 0.5926972 ]
   [0.500652   0.26105383 0.8525537 ]
   [0.50240755 0.26162285 0.7045859 ]]]]"
29,Crane_(Crow)_Pose_or_Bakasana__image_8.jpg,"[[[[0.59350663 0.42129704 0.5359269 ]
   [0.5879698  0.42214552 0.5325672 ]
   [0.5872626  0.40765625 0.55761063]
   [0.55203086 0.4435813  0.61585104]
   [0.55285925 0.40998673 0.571111  ]
   [0.50595987 0.533156   0.6155174 ]
   [0.51881385 0.40924433 0.5892815 ]
   [0.625292   0.60298926 0.6064913 ]
   [0.6240351  0.44233203 0.3768855 ]
   [0.731785   0.6212083  0.807666  ]
   [0.73706734 0.45927098 0.7515241 ]
   [0.33908248 0.6085143  0.80420375]
   [0.3334986  0.5652836  0.8060154 ]
   [0.55167395 0.5934223  0.66730964]
   [0.5294578  0.54781497 0.20343573]
   [0.7145208  0.62023014 0.3966452 ]
   [0.44763574 0.63426864 0.45933324]]]]"
30,Crane_(Crow)_Pose_or_Bakasana__image_24.jpg,"[[[[0.5836036  0.16618186 0.81025803]
   [0.561332   0.14838332 0.78684664]
   [0.5615811  0.1475179  0.7340187 ]
   [0.50963145 0.1797676  0.67833227]
   [0.513365   0.17932302 0.743305  ]
   [0.5052244  0.25146508 0.84064496]
   [0.4895365  0.27889204 0.7765415 ]
   [0.64729077 0.4035264  0.849753  ]
   [0.6224518  0.42831996 0.63597053]
   [0.8221588  0.40273407 0.93290895]
   [0.7461675  0.45106053 0.65400267]
   [0.3056551  0.5028405  0.7639664 ]
   [0.30941805 0.51460207 0.884233  ]
   [0.53804445 0.33980402 0.49835777]
   [0.53810805 0.3665845  0.5260711 ]
   [0.55806583 0.6028838  0.72959566]
   [0.54944503 0.59402585 0.7373624 ]]]]"
31,Crane_(Crow)_Pose_or_Bakasana__image_10.jpg,"[[[[0.5326372  0.24687661 0.62499124]
   [0.5114349  0.22776145 0.7917901 ]
   [0.51268935 0.22731258 0.75623757]
   [0.44569433 0.26080677 0.6641054 ]
   [0.44928673 0.25977182 0.7273527 ]
   [0.45049    0.35018253 0.8302333 ]
   [0.44095677 0.34809846 0.7910715 ]
   [0.5815914  0.534256   0.8450109 ]
   [0.57078063 0.530693   0.6163057 ]
   [0.75309056 0.54671437 0.8406161 ]
   [0.74515015 0.5427809  0.63602257]
   [0.2573269  0.65869164 0.878694  ]
   [0.2545552  0.66177976 0.8452972 ]
   [0.46993646 0.44105208 0.6031063 ]
   [0.47470295 0.4326933  0.56156707]
   [0.47461587 0.69832027 0.8286395 ]
   [0.46922943 0.6890522  0.70305705]]]]"
32,Crane_(Crow)_Pose_or_Bakasana__image_73.jpg,"[[[[0.56645995 0.31688663 0.7765589 ]
   [0.5533829  0.30260673 0.81637824]
   [0.55376154 0.29825237 0.7824683 ]
   [0.48850355 0.31879318 0.87756467]
   [0.48750165 0.31044808 0.8155001 ]
   [0.45359465 0.4146784  0.78768396]
   [0.43090194 0.37228265 0.66077524]
   [0.60703754 0.58538306 0.9400666 ]
   [0.54691625 0.4863838  0.5458894 ]
   [0.7484273  0.600101   0.75606877]
   [0.68678635 0.5003266  0.6143583 ]
   [0.2658651  0.67947745 0.85197073]
   [0.25320223 0.65501016 0.86209166]
   [0.49766773 0.5159752  0.7884604 ]
   [0.47530988 0.49851194 0.641099  ]
   [0.48092982 0.69862884 0.610167  ]
   [0.45984682 0.6663717  0.7943265 ]]]]"
