,image,score
10,Warrior_III_Pose_or_Virabhadrasana_III__image_38.jpg,"[[[[0.39520282 0.24385467 0.5602315 ]
   [0.3923485  0.24633995 0.5855159 ]
   [0.3934133  0.23688427 0.6343551 ]
   [0.41420484 0.2630191  0.58663094]
   [0.41831473 0.24712883 0.5967672 ]
   [0.44370115 0.3187894  0.72894025]
   [0.44435158 0.27088928 0.51114845]
   [0.5089727  0.3682866  0.32054242]
   [0.4802062  0.30885512 0.17561959]
   [0.5150156  0.4014007  0.09440894]
   [0.44870695 0.3845516  0.08125025]
   [0.46928382 0.5139663  0.8245803 ]
   [0.47278377 0.51215583 0.78531694]
   [0.44432026 0.65380543 0.347391  ]
   [0.63583803 0.4875743  0.83891106]
   [0.42081022 0.7547254  0.56422025]
   [0.417427   0.7376274  0.44913864]]]]"
11,Warrior_III_Pose_or_Virabhadrasana_III__image_30.jpg,"[[[[0.45616373 0.74277776 0.6454802 ]
   [0.447335   0.7452614  0.7127872 ]
   [0.44458959 0.7411263  0.6884003 ]
   [0.43012467 0.7205049  0.6980211 ]
   [0.42518327 0.714748   0.71552515]
   [0.4527335  0.6861065  0.5823567 ]
   [0.4404847  0.6757142  0.7171014 ]
   [0.46687546 0.79815996 0.721997  ]
   [0.4695967  0.8018474  0.79519105]
   [0.45647398 0.88700086 0.5484592 ]
   [0.45587537 0.89734745 0.75347966]
   [0.5015333  0.4899022  0.6783721 ]
   [0.47826514 0.4759324  0.8461722 ]
   [0.68181133 0.4728277  0.83185667]
   [0.48960742 0.2941807  0.9383099 ]
   [0.81148005 0.49693072 0.8683769 ]
   [0.47850192 0.15634912 0.95322305]]]]"
12,Warrior_III_Pose_or_Virabhadrasana_III__image_40.jpg,"[[[[0.3953806  0.5305994  0.03709653]
   [0.39678255 0.5454095  0.0178982 ]
   [0.39508995 0.52636814 0.02351839]
   [0.50896776 0.7238981  0.01360227]
   [0.43052828 0.4145178  0.03180949]
   [0.41844028 0.7118446  0.05524331]
   [0.397512   0.37528783 0.03541857]
   [0.41547394 0.73342377 0.03146686]
   [0.3942515  0.33888364 0.02067294]
   [0.40365186 0.5267885  0.22451404]
   [0.40226814 0.42750633 0.12553787]
   [0.6397399  0.57367027 0.06052647]
   [0.6094833  0.36048096 0.02233083]
   [0.95400685 0.6705256  0.06865662]
   [0.7466269  0.41554308 0.02170029]
   [0.97791404 0.62694186 0.08745397]
   [0.9886246  0.4636255  0.05966912]]]]"
13,Warrior_III_Pose_or_Virabhadrasana_III__image_102.jpg,"[[[[0.34243304 0.28604704 0.5755101 ]
   [0.3200806  0.2844364  0.71161073]
   [0.32190183 0.2799774  0.59900874]
   [0.29974523 0.3192098  0.82451314]
   [0.30108052 0.31414962 0.81215024]
   [0.31999436 0.34130308 0.7971922 ]
   [0.31667137 0.36278728 0.8679761 ]
   [0.34397346 0.24043445 0.7922406 ]
   [0.34550875 0.24601825 0.6326066 ]
   [0.35583073 0.14833462 0.7398778 ]
   [0.35670504 0.1553796  0.36857358]
   [0.38988435 0.5667468  0.75350887]
   [0.35991862 0.5940079  0.6284846 ]
   [0.5555083  0.552668   0.61661226]
   [0.39293924 0.7423665  0.68480986]
   [0.70985115 0.5447028  0.83366185]
   [0.36702353 0.92326504 0.8625387 ]]]]"
14,Warrior_III_Pose_or_Virabhadrasana_III__image_118.jpg,"[[[[0.4277767  0.36143342 0.45191184]
   [0.42487547 0.34550047 0.50338703]
   [0.42553896 0.3579717  0.35753155]
   [0.4308796  0.35921872 0.5534766 ]
   [0.43564925 0.37609088 0.3205551 ]
   [0.43500775 0.36811453 0.58115965]
   [0.44233567 0.39934677 0.6278047 ]
   [0.45253724 0.30395773 0.5886968 ]
   [0.4630796  0.46668506 0.12683257]
   [0.43113026 0.2446166  0.76083446]
   [0.442424   0.45199075 0.10195011]
   [0.49021044 0.514387   0.7219228 ]
   [0.4875545  0.5256401  0.75994676]
   [0.4691517  0.6204836  0.21697389]
   [0.46922335 0.61438954 0.32383856]
   [0.44455418 0.69514006 0.21538818]
   [0.44537836 0.6911221  0.6139857 ]]]]"
15,Warrior_III_Pose_or_Virabhadrasana_III__image_114.jpg,"[[[[0.40439117 0.2759455  0.8052305 ]
   [0.3813238  0.2827157  0.7409008 ]
   [0.38185835 0.27860266 0.73011816]
   [0.37329963 0.3283763  0.71898735]
   [0.3715015  0.32186925 0.8796035 ]
   [0.40060586 0.36658755 0.88940674]
   [0.40065598 0.359046   0.71997046]
   [0.4332319  0.24466524 0.6769551 ]
   [0.4291886  0.2460435  0.8743041 ]
   [0.43678558 0.1456022  0.6510594 ]
   [0.4290608  0.15080382 0.61191106]
   [0.42414114 0.59366786 0.84596276]
   [0.43329152 0.58246267 0.74263453]
   [0.4196038  0.7646106  0.89137626]
   [0.6164357  0.5406672  0.7583915 ]
   [0.3743444  0.90392584 0.8776262 ]
   [0.76087344 0.5357141  0.73629266]]]]"
16,Warrior_III_Pose_or_Virabhadrasana_III__image_81.jpg,"[[[[0.41463944 0.7374615  0.5803991 ]
   [0.4036771  0.7418302  0.5637119 ]
   [0.40379158 0.738448   0.6205963 ]
   [0.40010858 0.7171559  0.47151497]
   [0.39810213 0.71167874 0.56482697]
   [0.40452564 0.65970933 0.63925743]
   [0.40346542 0.67220414 0.6662619 ]
   [0.41228402 0.76992035 0.50070953]
   [0.41783592 0.7725997  0.49494752]
   [0.39539492 0.8619685  0.35993353]
   [0.39628562 0.87494034 0.81757015]
   [0.42383963 0.44779196 0.8656857 ]
   [0.44145697 0.47399995 0.7399969 ]
   [0.4169723  0.2652366  0.8736815 ]
   [0.63704014 0.44750637 0.8362755 ]
   [0.4155668  0.12108713 0.7798542 ]
   [0.7851196  0.48727137 0.8734485 ]]]]"
17,Warrior_III_Pose_or_Virabhadrasana_III__image_28.jpg,"[[[[0.4076425  0.74951726 0.5695827 ]
   [0.39207307 0.75678664 0.6378167 ]
   [0.38868687 0.75600964 0.7469474 ]
   [0.36689758 0.73224354 0.7700243 ]
   [0.3614539  0.7312785  0.73977256]
   [0.37529415 0.68064207 0.7353148 ]
   [0.3672867  0.69845194 0.7992839 ]
   [0.39235455 0.7832731  0.47620162]
   [0.39485872 0.78770655 0.5438518 ]
   [0.39265478 0.8784238  0.54359347]
   [0.38588974 0.885883   0.80316126]
   [0.3848112  0.46135968 0.8881227 ]
   [0.40200552 0.47656527 0.7057492 ]
   [0.4190813  0.2726462  0.85540074]
   [0.59132737 0.48801666 0.8138347 ]
   [0.41490048 0.09971415 0.88614374]
   [0.7591569  0.49204943 0.8869494 ]]]]"
18,Warrior_III_Pose_or_Virabhadrasana_III__image_177.jpg,"[[[[0.3209853  0.52499086 0.75118613]
   [0.30780476 0.53731257 0.66525155]
   [0.30872926 0.50759363 0.71229607]
   [0.29862866 0.556033   0.5827303 ]
   [0.3017718  0.47731346 0.64483625]
   [0.33908397 0.579004   0.67730117]
   [0.3462723  0.4524237  0.6288008 ]
   [0.34615293 0.67900026 0.49363995]
   [0.37226516 0.3343805  0.6189006 ]
   [0.3297634  0.7812106  0.38771093]
   [0.3831214  0.21913612 0.71086717]
   [0.45947602 0.5320127  0.5588419 ]
   [0.46601853 0.47099218 0.54331994]
   [0.5747467  0.52869934 0.07458565]
   [0.61082035 0.49859095 0.68436193]
   [0.60771793 0.5027027  0.13474014]
   [0.7502174  0.516299   0.69058496]]]]"
19,Warrior_III_Pose_or_Virabhadrasana_III__image_27.jpg,"[[[[0.5023857  0.70525056 0.5227686 ]
   [0.49004862 0.7131797  0.68156296]
   [0.48333386 0.70378613 0.49169835]
   [0.4736788  0.6941039  0.57146615]
   [0.46044475 0.67455447 0.4264888 ]
   [0.49965683 0.6799439  0.43282986]
   [0.46327007 0.64028746 0.4307299 ]
   [0.4664181  0.7457896  0.48315236]
   [0.45116633 0.74286586 0.3031321 ]
   [0.4527446  0.84268296 0.38182825]
   [0.45053592 0.84494954 0.7132975 ]
   [0.46599272 0.46901315 0.7512497 ]
   [0.44897136 0.46322754 0.66359985]
   [0.6338847  0.44693348 0.63419724]
   [0.44936907 0.2755243  0.7919077 ]
   [0.76478225 0.4775565  0.74589646]
   [0.44209957 0.14590965 0.93125767]]]]"
20,Warrior_III_Pose_or_Virabhadrasana_III__image_121.jpg,"[[[[0.5004951  0.33172378 0.6544627 ]
   [0.48437068 0.32787025 0.61950487]
   [0.48555973 0.3262727  0.6147101 ]
   [0.46229428 0.3615025  0.8049638 ]
   [0.46521133 0.3583072  0.7682958 ]
   [0.46683866 0.39264694 0.8761568 ]
   [0.46980655 0.37698755 0.86989737]
   [0.48767632 0.30789188 0.32592842]
   [0.48644793 0.29106832 0.6285072 ]
   [0.4761879  0.23388709 0.7759328 ]
   [0.47382373 0.23805457 0.6567119 ]
   [0.48286134 0.5687883  0.85542786]
   [0.49767858 0.5614886  0.84227777]
   [0.48695195 0.7102923  0.76515573]
   [0.659331   0.54509926 0.7837663 ]
   [0.46235734 0.8219679  0.95632213]
   [0.79309994 0.54281336 0.8795004 ]]]]"
21,Warrior_III_Pose_or_Virabhadrasana_III__image_66.jpg,"[[[[0.44445854 0.28298423 0.5922234 ]
   [0.42950952 0.28028592 0.6731843 ]
   [0.4365107  0.27452102 0.647646  ]
   [0.43622634 0.28918654 0.7413678 ]
   [0.450186   0.2809904  0.5227553 ]
   [0.46777478 0.329145   0.6335916 ]
   [0.50224763 0.3256347  0.5250042 ]
   [0.44258732 0.24002652 0.45727193]
   [0.45604768 0.24951063 0.21863621]
   [0.43276945 0.15083234 0.7377342 ]
   [0.43534872 0.1419687  0.34537983]
   [0.51237464 0.48677048 0.51752436]
   [0.55092734 0.50438    0.31473196]
   [0.41927907 0.55536354 0.3541316 ]
   [0.42461914 0.57372797 0.279197  ]
   [0.43315303 0.8299398  0.5786997 ]
   [0.43115485 0.82594985 0.3915171 ]]]]"
22,Warrior_III_Pose_or_Virabhadrasana_III__image_83.jpg,"[[[[0.5200275  0.2510947  0.62365437]
   [0.50412416 0.24547982 0.6254681 ]
   [0.5074385  0.24270007 0.687336  ]
   [0.4729777  0.26318425 0.6222415 ]
   [0.47884637 0.26499665 0.680593  ]
   [0.4695001  0.31564844 0.7283831 ]
   [0.47669238 0.30297595 0.7789531 ]
   [0.49247798 0.20623642 0.7397682 ]
   [0.4957162  0.20429893 0.59868157]
   [0.48782313 0.10328924 0.42747933]
   [0.4962654  0.11041617 0.494178  ]
   [0.4478463  0.56203705 0.87981725]
   [0.469126   0.55846703 0.754909  ]
   [0.4541958  0.75981206 0.8606873 ]
   [0.66627717 0.5602421  0.77905655]
   [0.4496462  0.9050197  0.93572813]
   [0.8236797  0.54010004 0.9229627 ]]]]"
23,Warrior_III_Pose_or_Virabhadrasana_III__image_94.jpg,"[[[[0.4273501  0.6828328  0.53294873]
   [0.41654477 0.68139905 0.54921865]
   [0.41705522 0.6811831  0.6094026 ]
   [0.4193629  0.6696712  0.23225763]
   [0.42098713 0.66920316 0.3973283 ]
   [0.4359849  0.6491751  0.39840108]
   [0.44422317 0.6606285  0.4922497 ]
   [0.46368146 0.70798844 0.3701936 ]
   [0.4825142  0.7410015  0.51835835]
   [0.47936523 0.81232184 0.1683701 ]
   [0.48877674 0.8303555  0.6902556 ]
   [0.48492125 0.48347336 0.60682166]
   [0.48755908 0.4851481  0.6286842 ]
   [0.5146477  0.36092106 0.25567022]
   [0.4993243  0.32763824 0.47539753]
   [0.49718237 0.21523154 0.70037156]
   [0.4959004  0.20440494 0.38990602]]]]"
24,Warrior_III_Pose_or_Virabhadrasana_III__image_143.jpg,"[[[[ 0.21172294  0.31319663  0.6899251 ]
   [ 0.18396099  0.29857332  0.64262104]
   [ 0.2019966   0.29252335  0.6675019 ]
   [ 0.16569348  0.30805668  0.63959837]
   [ 0.19821103  0.29588863  0.64701176]
   [ 0.16149962  0.39578912  0.6670162 ]
   [ 0.22818923  0.37258148  0.7404893 ]
   [ 0.08574132  0.27899134  0.46852362]
   [ 0.21449535  0.17240617  0.7611715 ]
   [-0.01407358  0.11623083  0.1437051 ]
   [ 0.18428992  0.01517018  0.1548079 ]
   [ 0.32408583  0.68466353  0.8985661 ]
   [ 0.32499102  0.6854009   0.9122832 ]
   [ 0.5738306   0.68214303  0.768628  ]
   [ 0.30340922  0.83239734  0.7551621 ]
   [ 0.8524551   0.6399842   0.3980853 ]
   [ 0.28196943  0.9358135   0.91041386]]]]"
25,Warrior_III_Pose_or_Virabhadrasana_III__image_154.jpg,"[[[[0.3923588  0.29057866 0.62979674]
   [0.37925893 0.28440118 0.5441392 ]
   [0.37227544 0.2832733  0.65858674]
   [0.36253276 0.3103686  0.5508798 ]
   [0.35423732 0.31046242 0.5485095 ]
   [0.3748631  0.35519704 0.570009  ]
   [0.35134163 0.34994307 0.8247993 ]
   [0.38332215 0.2569646  0.46793124]
   [0.36543086 0.2652579  0.73652184]
   [0.37337783 0.14603002 0.6516283 ]
   [0.36170757 0.16607842 0.522472  ]
   [0.39546162 0.5424319  0.8265794 ]
   [0.39215654 0.53752285 0.8448814 ]
   [0.5688275  0.5232894  0.4396355 ]
   [0.5615598  0.5151263  0.38824695]
   [0.37611854 0.8650483  0.60860276]
   [0.72157    0.51732886 0.78044283]]]]"
26,Warrior_III_Pose_or_Virabhadrasana_III__image_151.jpg,"[[[[0.4265397  0.47803637 0.48455384]
   [0.41630545 0.4783809  0.3155685 ]
   [0.423191   0.4675902  0.39005417]
   [0.4176244  0.5086338  0.28124842]
   [0.42894047 0.50593567 0.16842489]
   [0.4469516  0.5623692  0.5113512 ]
   [0.45031026 0.5175946  0.31446552]
   [0.4466816  0.7269207  0.35634887]
   [0.40285155 0.4432601  0.42988595]
   [0.41877156 0.8143241  0.49027458]
   [0.6640574  0.57790935 0.6892763 ]
   [0.4567476  0.6279452  0.60874367]
   [0.47389388 0.5984749  0.5291751 ]
   [0.4487994  0.713504   0.57316875]
   [0.5552697  0.6047401  0.7455131 ]
   [0.42419884 0.81827366 0.48974952]
   [0.38814446 0.3172943  0.36337394]]]]"
27,Warrior_III_Pose_or_Virabhadrasana_III__image_78.jpg,"[[[[0.38849932 0.807616   0.5678094 ]
   [0.37125605 0.8050574  0.59970325]
   [0.37611336 0.8114833  0.52984333]
   [0.36425543 0.77647257 0.63703054]
   [0.36722165 0.7823309  0.6781568 ]
   [0.38524753 0.70847416 0.7868347 ]
   [0.39081064 0.6775141  0.8313974 ]
   [0.35422572 0.575397   0.5636662 ]
   [0.37116724 0.5468155  0.8159237 ]
   [0.32754308 0.4273835  0.3409162 ]
   [0.3284697  0.42366868 0.6936118 ]
   [0.42255017 0.46890396 0.8043402 ]
   [0.43395448 0.4706143  0.73126096]
   [0.39869845 0.28175882 0.906631  ]
   [0.6403313  0.47095945 0.74879324]
   [0.3519856  0.14243314 0.8764507 ]
   [0.8274819  0.50265354 0.88210064]]]]"
28,Warrior_III_Pose_or_Virabhadrasana_III__image_101.jpg,"[[[[0.5622664  0.663017   0.24614795]
   [0.5457693  0.6667467  0.2912683 ]
   [0.547456   0.66465724 0.27678308]
   [0.44188955 0.60886395 0.08345735]
   [0.5024035  0.62773824 0.20256917]
   [0.47663507 0.5785972  0.16660966]
   [0.47085288 0.5511305  0.12316968]
   [0.5142944  0.55790603 0.11149046]
   [0.4969139  0.5060395  0.04915949]
   [0.55291575 0.42504343 0.11858945]
   [0.5107947  0.47065604 0.02416709]
   [0.5842485  0.3943559  0.15727095]
   [0.5841675  0.3401435  0.1543487 ]
   [0.5579748  0.40434507 0.08997326]
   [0.5128804  0.56915075 0.20774482]
   [0.6189411  0.35909018 0.34325778]
   [0.6220705  0.34493074 0.17881076]]]]"
29,Warrior_III_Pose_or_Virabhadrasana_III__image_24.jpg,"[[[[0.5179019  0.75807744 0.4474687 ]
   [0.5067245  0.7666545  0.4108982 ]
   [0.50476277 0.76183695 0.54455316]
   [0.4899584  0.7553503  0.5374194 ]
   [0.4865188  0.7467787  0.46939915]
   [0.49571732 0.7187516  0.3487024 ]
   [0.4868556  0.6941476  0.43289626]
   [0.52646637 0.6650111  0.14862643]
   [0.49114773 0.5535996  0.41160974]
   [0.49422723 0.63140243 0.0781692 ]
   [0.4947019  0.555015   0.2832141 ]
   [0.5354501  0.5756145  0.46163064]
   [0.5114058  0.5501915  0.6113973 ]
   [0.64167845 0.5813391  0.64803   ]
   [0.509725   0.44523755 0.6431317 ]
   [0.72551614 0.5794097  0.6263263 ]
   [0.497374   0.35734904 0.68880093]]]]"
30,Warrior_III_Pose_or_Virabhadrasana_III__image_85.jpg,"[[[[0.37267035 0.23258492 0.7461282 ]
   [0.3553698  0.22741938 0.7986362 ]
   [0.35664544 0.22913267 0.72968006]
   [0.33547577 0.24742937 0.7152641 ]
   [0.33801493 0.24755944 0.60236245]
   [0.34997678 0.3298689  0.8391069 ]
   [0.37188783 0.31836206 0.70539266]
   [0.45695007 0.39805284 0.9033668 ]
   [0.47243303 0.39620864 0.6825496 ]
   [0.44720188 0.301613   0.4343733 ]
   [0.45420417 0.30238685 0.7638567 ]
   [0.41348365 0.5290183  0.68444437]
   [0.4410723  0.51581347 0.8587665 ]
   [0.42381224 0.70872027 0.90208125]
   [0.61758745 0.5231627  0.9178139 ]
   [0.38329837 0.8744318  0.9204324 ]
   [0.77202386 0.50950015 0.8588835 ]]]]"
31,Warrior_III_Pose_or_Virabhadrasana_III__image_56.jpg,"[[[[0.44342577 0.19211975 0.71075034]
   [0.433114   0.18453497 0.39775744]
   [0.43239817 0.18290003 0.4836777 ]
   [0.4244593  0.19915773 0.546699  ]
   [0.42309946 0.19767722 0.5669233 ]
   [0.42275378 0.22886218 0.56761235]
   [0.41418853 0.21780701 0.66701597]
   [0.43606064 0.16926104 0.5516685 ]
   [0.4366333  0.16214135 0.4350518 ]
   [0.41338524 0.08673436 0.65004224]
   [0.41161028 0.09059096 0.5470903 ]
   [0.43868575 0.41102326 0.82249576]
   [0.43910125 0.40788215 0.7869798 ]
   [0.4756063  0.51605713 0.66177434]
   [0.57612556 0.3563902  0.60054827]
   [0.45949122 0.6294126  0.724326  ]
   [0.68678445 0.36264434 0.6837627 ]]]]"
32,Warrior_III_Pose_or_Virabhadrasana_III__image_67.jpg,"[[[[0.5452845  0.85435593 0.14123942]
   [0.5379718  0.6747823  0.1053945 ]
   [0.53800994 0.8566166  0.08636909]
   [0.5613447  0.8391373  0.02502642]
   [0.5574087  0.8274796  0.11318824]
   [0.5598536  0.7895073  0.16046736]
   [0.5604297  0.7722713  0.14687108]
   [0.53067654 0.8714067  0.13697617]
   [0.5432704  0.6527336  0.18462259]
   [0.53283876 0.88433546 0.11664609]
   [0.5422843  0.60124785 0.2417811 ]
   [0.53851306 0.747097   0.22004786]
   [0.5464974  0.7273577  0.28919718]
   [0.5675686  0.7922112  0.2440985 ]
   [0.55925447 0.66365075 0.19239326]
   [0.73884684 0.74916816 0.22365017]
   [0.7304699  0.74843603 0.30507225]]]]"
