,image,score
10,Upward_Plank_Pose_or_Purvottanasana__image_45.jpg,"[[[[0.41800037 0.19355772 0.76697457]
   [0.4001958  0.18379587 0.74216634]
   [0.40031973 0.18304561 0.7199318 ]
   [0.36146638 0.20817475 0.7534798 ]
   [0.3624713  0.20763592 0.7727307 ]
   [0.38776162 0.29214668 0.91394943]
   [0.37395096 0.2938087  0.76352274]
   [0.5261982  0.30073333 0.8519628 ]
   [0.505046   0.2994218  0.7094789 ]
   [0.641646   0.30583602 0.8882536 ]
   [0.6056176  0.30706564 0.53665197]
   [0.420149   0.5221229  0.62396604]
   [0.41419274 0.52392    0.71609527]
   [0.5107468  0.70785207 0.9042856 ]
   [0.49604324 0.69880086 0.78190124]
   [0.5747736  0.88560456 0.84194213]
   [0.5457849  0.8321742  0.615835  ]]]]"
11,Upward_Plank_Pose_or_Purvottanasana__image_29.jpg,"[[[[0.4751662  0.84316504 0.7100468 ]
   [0.48888412 0.84570444 0.71652836]
   [0.48672187 0.84514064 0.7124844 ]
   [0.5071011  0.81242156 0.72518724]
   [0.50333816 0.81125075 0.64638484]
   [0.48674133 0.7584663  0.83666307]
   [0.47595072 0.7472968  0.84740734]
   [0.6115187  0.7258335  0.7151252 ]
   [0.6004658  0.7268559  0.73404616]
   [0.7000515  0.72295    0.72381794]
   [0.6954473  0.72690576 0.5437424 ]
   [0.51560414 0.5234727  0.7806505 ]
   [0.5089604  0.5222682  0.856114  ]
   [0.60262185 0.38910377 0.7797011 ]
   [0.5996123  0.39235592 0.81937885]
   [0.6885339  0.23912889 0.68136376]
   [0.6844794  0.24344057 0.7048608 ]]]]"
12,Upward_Plank_Pose_or_Purvottanasana__image_105.jpg,"[[[[0.3376039  0.8577536  0.69419307]
   [0.3532219  0.8703663  0.7058085 ]
   [0.35165787 0.86826235 0.766907  ]
   [0.39197412 0.84771395 0.6956506 ]
   [0.38728598 0.8442986  0.685573  ]
   [0.39696255 0.79353195 0.78570807]
   [0.38717493 0.7658567  0.8127065 ]
   [0.536116   0.77785546 0.5946883 ]
   [0.51622593 0.76416254 0.8800987 ]
   [0.63105154 0.78271735 0.85335845]
   [0.6161495  0.77064735 0.7112926 ]
   [0.43907025 0.5299259  0.74167746]
   [0.43345404 0.5273508  0.83682215]
   [0.5127334  0.37340268 0.83270997]
   [0.51162213 0.37397176 0.8697628 ]
   [0.61214423 0.2377338  0.8090378 ]
   [0.6136824  0.24295092 0.7231483 ]]]]"
13,Upward_Plank_Pose_or_Purvottanasana__image_162.jpg,"[[[[0.46949196 0.17410184 0.4756248 ]
   [0.48319283 0.1644318  0.5170421 ]
   [0.48217764 0.16657859 0.5128483 ]
   [0.5116408  0.1866628  0.5690978 ]
   [0.5110998  0.18784599 0.5807617 ]
   [0.50058144 0.27081898 0.9188959 ]
   [0.5060635  0.25035766 0.6035842 ]
   [0.62727755 0.28359094 0.6917334 ]
   [0.62797135 0.27391487 0.5621268 ]
   [0.71581995 0.28109115 0.5997046 ]
   [0.7168341  0.27695236 0.7416302 ]
   [0.5528662  0.47651124 0.71326715]
   [0.5592526  0.47889185 0.6427568 ]
   [0.65210015 0.6437213  0.60119224]
   [0.6527511  0.6323287  0.38557923]
   [0.7112172  0.7810273  0.47824988]
   [0.70903563 0.77481693 0.48918197]]]]"
14,Upward_Plank_Pose_or_Purvottanasana__image_73.jpg,"[[[[0.38276762 0.7764774  0.02551826]
   [0.39994353 0.78987324 0.02412901]
   [0.39390913 0.76368046 0.02204603]
   [0.4151302  0.8121876  0.00867635]
   [0.4136833  0.78228617 0.00655888]
   [0.33331382 0.7783092  0.03393312]
   [0.3538235  0.76267296 0.03743225]
   [0.3384884  0.79138654 0.03412817]
   [0.42863747 0.49668363 0.01677964]
   [0.3841369  0.7840925  0.10463762]
   [0.59418386 0.21741316 0.23114946]
   [0.44852087 0.62409985 0.01948553]
   [0.4559999  0.645347   0.02777365]
   [0.40147874 0.51133054 0.02565225]
   [0.42406178 0.51449484 0.07359583]
   [0.4663595  0.42720655 0.09525626]
   [0.46302122 0.43353924 0.07596295]]]]"
15,Upward_Plank_Pose_or_Purvottanasana__image_42.jpg,"[[[[0.3693584  0.8536427  0.69362634]
   [0.3787674  0.86286783 0.6013343 ]
   [0.38016763 0.8637491  0.6400477 ]
   [0.4011977  0.8370953  0.68163943]
   [0.40133834 0.83335483 0.7643825 ]
   [0.39711845 0.7695054  0.8555661 ]
   [0.39847487 0.758121   0.90721154]
   [0.5217567  0.77013284 0.7392749 ]
   [0.51372737 0.76905775 0.7449008 ]
   [0.6259961  0.7678602  0.69880086]
   [0.62058455 0.7665653  0.6732955 ]
   [0.4596123  0.5463641  0.7988032 ]
   [0.45779842 0.5576227  0.71578526]
   [0.5374072  0.3771551  0.61790985]
   [0.5362826  0.378843   0.6737734 ]
   [0.60520416 0.20105003 0.8024389 ]
   [0.6063995  0.20735724 0.69317126]]]]"
16,Upward_Plank_Pose_or_Purvottanasana__image_124.jpg,"[[[[0.39790875 0.8124177  0.7669957 ]
   [0.41762757 0.83236516 0.8326018 ]
   [0.41572216 0.8316235  0.8512122 ]
   [0.46648943 0.82608443 0.7802718 ]
   [0.45879534 0.821824   0.8278617 ]
   [0.48904562 0.7526293  0.9121969 ]
   [0.47852463 0.7329239  0.8789357 ]
   [0.63628703 0.7376337  0.8633396 ]
   [0.6228311  0.7276245  0.867129  ]
   [0.75206476 0.75170106 0.6445328 ]
   [0.7305439  0.7406762  0.73737067]
   [0.5444674  0.5014026  0.6133701 ]
   [0.5343161  0.5008811  0.84047735]
   [0.64523727 0.32712922 0.8375421 ]
   [0.6357612  0.32508388 0.7435623 ]
   [0.73683864 0.1431676  0.77105826]
   [0.7314907  0.15371832 0.6836349 ]]]]"
17,Upward_Plank_Pose_or_Purvottanasana__image_50.jpg,"[[[[0.42860013 0.05702879 0.565946  ]
   [0.4446614  0.05132892 0.7330821 ]
   [0.44892183 0.05135749 0.6954703 ]
   [0.47026613 0.08044419 0.6733443 ]
   [0.48034355 0.08179251 0.63930184]
   [0.42187905 0.18580043 0.7125747 ]
   [0.45229992 0.17323801 0.6301108 ]
   [0.57989216 0.22901258 0.32401118]
   [0.60629976 0.17833775 0.337986  ]
   [0.7019517  0.25502273 0.68377703]
   [0.7196727  0.24373563 0.44545844]
   [0.48815703 0.44763166 0.779247  ]
   [0.51601666 0.4343749  0.8261883 ]
   [0.5828582  0.6832376  0.6832654 ]
   [0.58803046 0.6845635  0.75186586]
   [0.6917446  0.883045   0.27769452]
   [0.68991005 0.8870313  0.26541728]]]]"
18,Upward_Plank_Pose_or_Purvottanasana__image_142.jpg,"[[[[0.16206703 0.07255653 0.71472824]
   [0.18310107 0.07017139 0.6638385 ]
   [0.18613799 0.07220723 0.6802057 ]
   [0.20935242 0.12541859 0.72350425]
   [0.20991124 0.13124317 0.6606448 ]
   [0.2149896  0.21942978 0.87602454]
   [0.208226   0.2176938  0.68710446]
   [0.39431635 0.20933688 0.880058  ]
   [0.40507257 0.20054445 0.86606467]
   [0.5276939  0.19832772 0.30325145]
   [0.5616753  0.17831661 0.5233192 ]
   [0.38783652 0.52257687 0.91378415]
   [0.3927236  0.51788    0.78296584]
   [0.5940679  0.69186807 0.70155925]
   [0.6028116  0.6905581  0.8691218 ]
   [0.8086374  0.8345136  0.71167934]
   [0.81648624 0.8399997  0.7289089 ]]]]"
19,Upward_Plank_Pose_or_Purvottanasana__image_135.jpg,"[[[[0.38875437 0.17062029 0.54868484]
   [0.40479878 0.15624593 0.61530924]
   [0.40564066 0.15763657 0.48847452]
   [0.45373672 0.17750403 0.69616336]
   [0.45555875 0.17585585 0.6031    ]
   [0.48021927 0.24651115 0.8929877 ]
   [0.48136708 0.24605481 0.7394192 ]
   [0.63003385 0.24246617 0.7888737 ]
   [0.6317049  0.24222204 0.9231592 ]
   [0.7459756  0.22602034 0.8343723 ]
   [0.75401026 0.22456923 0.7333284 ]
   [0.5322689  0.499062   0.8626437 ]
   [0.54210556 0.50220984 0.8274896 ]
   [0.63090515 0.6932167  0.91082036]
   [0.63184595 0.6918212  0.8011422 ]
   [0.7347277  0.87478346 0.80309105]
   [0.7336012  0.87275165 0.70964843]]]]"
20,Upward_Plank_Pose_or_Purvottanasana__image_2.jpg,"[[[[0.42891198 0.94253564 0.4903678 ]
   [0.41572595 0.9434242  0.5687491 ]
   [0.41861972 0.94762635 0.5455255 ]
   [0.41952437 0.9066969  0.537938  ]
   [0.41970843 0.91047907 0.69018364]
   [0.4513884  0.82803184 0.5208093 ]
   [0.45587853 0.8180892  0.69063735]
   [0.60589933 0.8217022  0.9010344 ]
   [0.6035728  0.8203973  0.6389493 ]
   [0.72406334 0.8369551  0.67955214]
   [0.7258231  0.84181494 0.6469232 ]
   [0.49035928 0.5489849  0.668856  ]
   [0.4867104  0.55410486 0.7957069 ]
   [0.6021838  0.31909147 0.613755  ]
   [0.5914848  0.3299982  0.51484084]
   [0.7039508  0.08915982 0.48125315]
   [0.7044484  0.08945941 0.5390344 ]]]]"
21,Upward_Plank_Pose_or_Purvottanasana__image_19.jpg,"[[[[0.39851087 0.74776167 0.5696289 ]
   [0.40807468 0.7530074  0.48414892]
   [0.40812394 0.7548812  0.5404585 ]
   [0.4251069  0.72320217 0.65530074]
   [0.4249723  0.728237   0.5948585 ]
   [0.41903052 0.67250216 0.75182194]
   [0.40833196 0.67351943 0.7969757 ]
   [0.52854055 0.6691769  0.6026266 ]
   [0.5081113  0.6748475  0.68494684]
   [0.6308444  0.6635514  0.87209296]
   [0.6157344  0.6651656  0.31474903]
   [0.48213708 0.46495008 0.74142665]
   [0.43430978 0.46110103 0.73905516]
   [0.54561394 0.2972028  0.7474019 ]
   [0.34398454 0.3901239  0.78708005]
   [0.6172661  0.16571087 0.69367975]
   [0.5055192  0.32271528 0.6038087 ]]]]"
22,Upward_Plank_Pose_or_Purvottanasana__image_114.jpg,"[[[[0.38209736 0.19941474 0.6514442 ]
   [0.40600738 0.19515172 0.4112227 ]
   [0.40443665 0.19734918 0.5674875 ]
   [0.43724993 0.24023388 0.7383503 ]
   [0.4352065  0.239359   0.67225075]
   [0.408361   0.31978783 0.7477018 ]
   [0.40745482 0.30655104 0.8534532 ]
   [0.54023534 0.29437292 0.8368985 ]
   [0.54603904 0.29670563 0.646857  ]
   [0.64849293 0.29522973 0.61225337]
   [0.6632828  0.2862949  0.58549047]
   [0.43257532 0.5577468  0.7562133 ]
   [0.44543582 0.55974865 0.50788486]
   [0.43772614 0.7787105  0.83962756]
   [0.43683022 0.7860944  0.7937487 ]
   [0.63950074 0.76915604 0.772064  ]
   [0.6466759  0.775913   0.874805  ]]]]"
23,Upward_Plank_Pose_or_Purvottanasana__image_115.jpg,"[[[[0.38385203 0.07884689 0.6025369 ]
   [0.38867334 0.06771819 0.49364755]
   [0.3925516  0.06669918 0.5485725 ]
   [0.41014162 0.08787852 0.5262131 ]
   [0.4199623  0.09168432 0.4309032 ]
   [0.35902    0.17144035 0.6473202 ]
   [0.39369094 0.18701391 0.5019305 ]
   [0.544468   0.1809334  0.36998445]
   [0.5423864  0.18310991 0.23897077]
   [0.68394405 0.17755434 0.17950349]
   [0.6766478  0.18180743 0.08039644]
   [0.39471284 0.46348307 0.6784365 ]
   [0.40527344 0.46530724 0.66099215]
   [0.4825568  0.66469127 0.3788916 ]
   [0.48535666 0.65905386 0.26459926]
   [0.46101725 0.64966244 0.13913792]
   [0.46742818 0.6490895  0.12997454]]]]"
24,Upward_Plank_Pose_or_Purvottanasana__image_96.jpg,"[[[[0.3580545  0.17386618 0.63137156]
   [0.3662349  0.15377167 0.59283924]
   [0.36654085 0.15345582 0.70559174]
   [0.40232137 0.15331845 0.5165043 ]
   [0.4084721  0.14950971 0.73164845]
   [0.44629884 0.23407985 0.7715105 ]
   [0.45132884 0.21548314 0.8102704 ]
   [0.5940642  0.22386731 0.8605668 ]
   [0.5977721  0.21361323 0.92063653]
   [0.6959984  0.21123548 0.5378598 ]
   [0.70520455 0.19152327 0.8442088 ]
   [0.48342317 0.48494884 0.80656874]
   [0.49299327 0.48536798 0.77259314]
   [0.58613455 0.6659421  0.72177655]
   [0.58684283 0.6649494  0.6685395 ]
   [0.69562805 0.8260297  0.7983173 ]
   [0.69846076 0.82452095 0.567683  ]]]]"
25,Upward_Plank_Pose_or_Purvottanasana__image_37.jpg,"[[[[0.58786935 0.8705773  0.63070774]
   [0.60863554 0.881243   0.5168751 ]
   [0.6017735  0.88284004 0.6283871 ]
   [0.6399077  0.8625974  0.538991  ]
   [0.63081986 0.86242354 0.6798424 ]
   [0.63421315 0.78492856 0.7912969 ]
   [0.6316416  0.76437736 0.74445605]
   [0.797076   0.7986536  0.6990203 ]
   [0.7976724  0.7850181  0.54674387]
   [0.9261613  0.8196115  0.75162196]
   [0.9221136  0.8150863  0.39497006]
   [0.70791143 0.51036906 0.8307822 ]
   [0.70080954 0.5100011  0.80274266]
   [0.78613925 0.3059111  0.6767458 ]
   [0.7841685  0.31306976 0.60103196]
   [0.9005569  0.10625054 0.4652207 ]
   [0.8871821  0.191798   0.12337449]]]]"
26,Upward_Plank_Pose_or_Purvottanasana__image_33.jpg,"[[[[0.37015557 0.8253412  0.7315967 ]
   [0.37687695 0.8500301  0.64972645]
   [0.37824738 0.84949934 0.5653557 ]
   [0.42831665 0.86650944 0.8499544 ]
   [0.42114925 0.86248827 0.7269823 ]
   [0.49000975 0.80809176 0.8890781 ]
   [0.47440132 0.7927094  0.93009526]
   [0.63937837 0.80739784 0.75950855]
   [0.62194204 0.79553163 0.693111  ]
   [0.7530881  0.83563656 0.78066516]
   [0.743183   0.82914966 0.5106803 ]
   [0.5091753  0.5134275  0.8494699 ]
   [0.49605954 0.51382273 0.88985056]
   [0.62849486 0.32303372 0.7841394 ]
   [0.61736953 0.32232988 0.77628416]
   [0.751811   0.1341348  0.83732784]
   [0.74628097 0.13736954 0.6550177 ]]]]"
27,Upward_Plank_Pose_or_Purvottanasana__image_156.jpg,"[[[[0.46601483 0.7465737  0.06523072]
   [0.45855615 0.75990105 0.07804822]
   [0.464436   0.7174408  0.12396505]
   [0.4528943  0.7321845  0.0455051 ]
   [0.45128062 0.773252   0.05804818]
   [0.4555135  0.68769556 0.18457986]
   [0.44729334 0.7208392  0.24852546]
   [0.5129807  0.6340287  0.15049051]
   [0.50306416 0.6402952  0.3109102 ]
   [0.6168051  0.6469294  0.29043278]
   [0.61170626 0.647625   0.4230319 ]
   [0.4997329  0.48857945 0.1570548 ]
   [0.50372034 0.57180345 0.18619527]
   [0.46144295 0.23147056 0.35994428]
   [0.48046127 0.6079152  0.08028854]
   [0.607113   0.2760725  0.21906205]
   [0.50022775 0.64037925 0.10567822]]]]"
28,Upward_Plank_Pose_or_Purvottanasana__image_65.jpg,"[[[[0.43803233 0.04700736 0.69721115]
   [0.45921436 0.04656867 0.7588996 ]
   [0.46119738 0.04887313 0.79335487]
   [0.48123395 0.10164871 0.92048115]
   [0.48572066 0.10127352 0.8279582 ]
   [0.4396072  0.21909982 0.7224599 ]
   [0.45300233 0.1776319  0.8462761 ]
   [0.60809255 0.22358948 0.8555945 ]
   [0.61204594 0.18091595 0.8298213 ]
   [0.7287882  0.21184137 0.74418277]
   [0.7459779  0.17734289 0.71263456]
   [0.50225496 0.4845575  0.8674167 ]
   [0.5146257  0.48168612 0.85798365]
   [0.5939262  0.6843018  0.90305084]
   [0.5969436  0.6804987  0.7100707 ]
   [0.72861797 0.85887    0.80370915]
   [0.7361032  0.85668343 0.8196832 ]]]]"
29,Upward_Plank_Pose_or_Purvottanasana__image_109.jpg,"[[[[0.42045757 0.12638015 0.7489747 ]
   [0.42958662 0.12148254 0.7281934 ]
   [0.43396026 0.12347088 0.71571803]
   [0.4446796  0.16396864 0.9238255 ]
   [0.45248815 0.16139318 0.8277967 ]
   [0.41202936 0.2440794  0.8695829 ]
   [0.432919   0.21137331 0.83279586]
   [0.5578424  0.27395636 0.6483988 ]
   [0.57698065 0.20768951 0.84185493]
   [0.6474675  0.29172957 0.84143305]
   [0.6808897  0.20988321 0.84139   ]
   [0.47597435 0.47961515 0.9108262 ]
   [0.52461016 0.47752297 0.8265329 ]
   [0.400945   0.62550706 0.8562733 ]
   [0.60079825 0.6490797  0.6826635 ]
   [0.3335794  0.8025958  0.9257716 ]
   [0.6701234  0.82953036 0.6114728 ]]]]"
30,Upward_Plank_Pose_or_Purvottanasana__image_103.jpg,"[[[[0.37048522 0.91326284 0.4139384 ]
   [0.37337878 0.9262799  0.4023753 ]
   [0.37148777 0.9274793  0.46455958]
   [0.36732456 0.90614974 0.46374428]
   [0.35874292 0.90445685 0.50232893]
   [0.3615473  0.84227896 0.77031267]
   [0.34391227 0.80762506 0.76114553]
   [0.49891594 0.8495796  0.72478   ]
   [0.48044118 0.8126835  0.77334714]
   [0.6128721  0.85813177 0.6727505 ]
   [0.5971516  0.8135783  0.7578804 ]
   [0.43588823 0.5671558  0.7482894 ]
   [0.4226786  0.5563566  0.7605363 ]
   [0.50481546 0.35788375 0.72282237]
   [0.5088202  0.36705157 0.6495197 ]
   [0.5806386  0.18298365 0.4042628 ]
   [0.57662565 0.18896954 0.55068827]]]]"
31,Upward_Plank_Pose_or_Purvottanasana__image_12.jpg,"[[[[0.5030303  0.7595842  0.51606655]
   [0.49258015 0.77834636 0.6667828 ]
   [0.48883903 0.7525107  0.4588704 ]
   [0.43746844 0.7794609  0.56174344]
   [0.42993358 0.7091216  0.75842744]
   [0.39380226 0.7573207  0.68188864]
   [0.40080228 0.5665079  0.71549684]
   [0.5911998  0.7897321  0.53048307]
   [0.6237683  0.5239312  0.5756595 ]
   [0.7651624  0.82375103 0.69576275]
   [0.82080853 0.4728015  0.8839557 ]
   [0.50350475 0.46371496 0.64870876]
   [0.46881795 0.38352898 0.83657163]
   [0.58947027 0.31865352 0.62273014]
   [0.5781569  0.2557791  0.6009006 ]
   [0.6479223  0.20187965 0.67685735]
   [0.63872725 0.15050113 0.8204079 ]]]]"
32,Upward_Plank_Pose_or_Purvottanasana__image_58.jpg,"[[[[0.4406066  0.31139922 0.43901476]
   [0.43156588 0.30475497 0.5712194 ]
   [0.4352879  0.3031821  0.4345089 ]
   [0.41877428 0.32346627 0.6761531 ]
   [0.4240838  0.3183197  0.43000293]
   [0.41440594 0.38728347 0.8645382 ]
   [0.42227587 0.37778863 0.82039773]
   [0.51389474 0.3698823  0.72570103]
   [0.51475143 0.37057924 0.5074327 ]
   [0.58139205 0.36043188 0.6600958 ]
   [0.5790219  0.36436206 0.47825816]
   [0.48316306 0.5620837  0.8016423 ]
   [0.49203828 0.5680758  0.85653603]
   [0.5444699  0.6761264  0.7430495 ]
   [0.5477657  0.67319065 0.57192343]
   [0.58280873 0.7871655  0.49448094]
   [0.5874978  0.787678   0.611009  ]]]]"
33,Upward_Plank_Pose_or_Purvottanasana__image_107.jpg,"[[[[0.3727721  0.17565174 0.6648432 ]
   [0.3775783  0.15260138 0.48290208]
   [0.37620547 0.15365738 0.5650049 ]
   [0.41691136 0.15350787 0.6387326 ]
   [0.419518   0.15242873 0.7168002 ]
   [0.45686105 0.23160529 0.8877142 ]
   [0.45676622 0.21849737 0.8555624 ]
   [0.59611094 0.22055914 0.90380096]
   [0.6028338  0.21944392 0.87393886]
   [0.71254677 0.20546603 0.71252966]
   [0.7197517  0.1933229  0.72419757]
   [0.49421996 0.48536563 0.8675852 ]
   [0.49920323 0.4864035  0.8047566 ]
   [0.5959967  0.6665323  0.784629  ]
   [0.5990027  0.6670156  0.5881575 ]
   [0.70325756 0.8234395  0.70321685]
   [0.7049154  0.8244946  0.71749806]]]]"
