,image,score
10,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_155.jpg,"[[[[0.3333641  0.48003414 0.57707906]
   [0.31335008 0.50104886 0.6702655 ]
   [0.31320134 0.46333846 0.73758763]
   [0.33667538 0.52358544 0.8215755 ]
   [0.33147737 0.4466795  0.8135359 ]
   [0.41967386 0.5520305  0.73124725]
   [0.4118495  0.40994152 0.74490714]
   [0.5165867  0.632732   0.2763129 ]
   [0.5371572  0.43546364 0.2835538 ]
   [0.5654105  0.5409939  0.19563998]
   [0.56707215 0.49763504 0.83409584]
   [0.4937406  0.5354529  0.74575263]
   [0.48900184 0.45241183 0.7124948 ]
   [0.5251083  0.7222973  0.79829746]
   [0.5081742  0.27480328 0.84372944]
   [0.54033107 0.9263237  0.8699782 ]
   [0.52116275 0.06784087 0.92921   ]]]]"
11,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_68.jpg,"[[[[0.5159596  0.6493241  0.47212455]
   [0.49517715 0.66921103 0.5861793 ]
   [0.5001264  0.6339138  0.5144751 ]
   [0.47726434 0.66217005 0.5288653 ]
   [0.4943937  0.58359826 0.69406426]
   [0.47589967 0.69144964 0.7062514 ]
   [0.54110134 0.49735796 0.23507068]
   [0.5046121  0.7897263  0.71263707]
   [0.55957216 0.32948497 0.67955345]
   [0.49583    0.89947116 0.5639343 ]
   [0.57609785 0.16223851 0.35607037]
   [0.4675437  0.5856207  0.25677913]
   [0.42948547 0.46440125 0.78286344]
   [0.48352423 0.76341957 0.2216284 ]
   [0.53340197 0.33878005 0.6571035 ]
   [0.48852226 0.9025633  0.61933696]
   [0.5781966  0.1534006  0.7389655 ]]]]"
12,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_121.jpg,"[[[[0.28233308 0.46847853 0.66680825]
   [0.2604217  0.49095002 0.8631491 ]
   [0.26272398 0.45285943 0.5940826 ]
   [0.27605227 0.5235265  0.8857105 ]
   [0.27349147 0.44416258 0.8759652 ]
   [0.34515622 0.57342094 0.74224496]
   [0.35814983 0.4129293  0.8375474 ]
   [0.47244394 0.5512485  0.7138531 ]
   [0.48313817 0.4473845  0.7674411 ]
   [0.5079235  0.56146485 0.3229115 ]
   [0.4989982  0.5406405  0.55901676]
   [0.46594667 0.5503345  0.7995957 ]
   [0.4640969  0.45504168 0.72143435]
   [0.47299173 0.7347075  0.91756976]
   [0.46204925 0.2776785  0.71141446]
   [0.47766066 0.92469954 0.8795661 ]
   [0.48301575 0.07378548 0.7902875 ]]]]"
13,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_47.jpg,"[[[[0.540879   0.45057735 0.4433536 ]
   [0.53658813 0.464256   0.50645447]
   [0.5416327  0.44587332 0.44528043]
   [0.5221843  0.48706377 0.5037262 ]
   [0.52347857 0.442348   0.49136737]
   [0.49030915 0.53547716 0.56929296]
   [0.48780787 0.3997203  0.43929192]
   [0.5028629  0.667504   0.63208437]
   [0.48267573 0.2910042  0.7388409 ]
   [0.494957   0.7816274  0.5644873 ]
   [0.5155759  0.17836346 0.8051971 ]
   [0.47795564 0.55196166 0.4976713 ]
   [0.4447771  0.46081463 0.5896509 ]
   [0.49947143 0.6589945  0.52439624]
   [0.4763337  0.3160402  0.23945335]
   [0.5658541  0.8044806  0.66826904]
   [0.5428688  0.15679413 0.3210902 ]]]]"
14,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_147.jpg,"[[[[0.43382692 0.5018089  0.7059691 ]
   [0.4161882  0.5186234  0.81540537]
   [0.4157609  0.48760882 0.75839657]
   [0.419561   0.5379699  0.8249876 ]
   [0.42203927 0.4652086  0.4775368 ]
   [0.46947238 0.5710225  0.68858564]
   [0.4840743  0.42239437 0.62326497]
   [0.5407607  0.6827584  0.6901266 ]
   [0.547407   0.32557562 0.8952517 ]
   [0.5922913  0.7967734  0.28733027]
   [0.580378   0.19292985 0.6657967 ]
   [0.5611605  0.55528617 0.66117   ]
   [0.5691855  0.4696799  0.66858953]
   [0.578658   0.67298716 0.8055766 ]
   [0.58678854 0.35002595 0.39736873]
   [0.5994063  0.8129122  0.7832267 ]
   [0.6033725  0.19103403 0.5650113 ]]]]"
15,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_79.jpg,"[[[[0.565326   0.4862167  0.24339473]
   [0.5524637  0.47498703 0.20769235]
   [0.5721571  0.5065757  0.16043754]
   [0.5649611  0.4582624  0.29995745]
   [0.577504   0.52614576 0.28175473]
   [0.5850852  0.42950594 0.65293413]
   [0.6054777  0.54369307 0.5428592 ]
   [0.6315365  0.28388363 0.50687426]
   [0.6380138  0.7188119  0.2929763 ]
   [0.38516408 0.4886942  0.7172866 ]
   [0.3864818  0.4918372  0.5525809 ]
   [0.5758185  0.41440707 0.31698585]
   [0.5797447  0.52370626 0.26542124]
   [0.6306528  0.30405468 0.8277779 ]
   [0.49640396 0.5298486  0.2144625 ]
   [0.6397964  0.11218759 0.46937257]
   [0.6416184  0.8798719  0.12692139]]]]"
16,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_17.jpg,"[[[[0.5077498  0.38797712 0.38142046]
   [0.49785915 0.39743805 0.40156132]
   [0.50834733 0.37200475 0.42120832]
   [0.4914318  0.43003017 0.5392134 ]
   [0.49917418 0.38130602 0.31579214]
   [0.4902943  0.5123823  0.41549313]
   [0.5010254  0.37439385 0.5119269 ]
   [0.58872765 0.53588    0.48526427]
   [0.54683113 0.27961838 0.57723886]
   [0.5965097  0.46102306 0.4692505 ]
   [0.57970536 0.406554   0.4344197 ]
   [0.53807294 0.59616554 0.42261633]
   [0.55114776 0.46694303 0.32560092]
   [0.56882554 0.72944105 0.82637185]
   [0.54693955 0.28398314 0.5537713 ]
   [0.5579182  0.9127158  0.83863354]
   [0.5318323  0.12692675 0.7382832 ]]]]"
17,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_45.jpg,"[[[[0.45234978 0.48143956 0.6153032 ]
   [0.44850925 0.49274787 0.62239194]
   [0.45202664 0.47035128 0.4266528 ]
   [0.41175124 0.51617    0.5832909 ]
   [0.42504072 0.44967213 0.51898164]
   [0.38615087 0.57143295 0.5880719 ]
   [0.412388   0.40111527 0.71652764]
   [0.5355182  0.5682011  0.62247276]
   [0.53819877 0.41815808 0.6343092 ]
   [0.62110734 0.54108375 0.7630054 ]
   [0.6159254  0.4386616  0.76888764]
   [0.4648216  0.5707542  0.73604286]
   [0.49014384 0.45174298 0.5072105 ]
   [0.50592774 0.6890433  0.75854385]
   [0.49489298 0.306347   0.75587064]
   [0.5767912  0.87579954 0.8166819 ]
   [0.568479   0.11801409 0.79519254]]]]"
18,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_123.jpg,"[[[[0.39688256 0.4948771  0.5023483 ]
   [0.38496488 0.48674056 0.48020518]
   [0.38376418 0.5126484  0.48979545]
   [0.39346516 0.47168037 0.74033594]
   [0.39530933 0.5253512  0.5894408 ]
   [0.43974748 0.4279512  0.75530803]
   [0.43394905 0.57550734 0.58211714]
   [0.47134668 0.32291836 0.45424625]
   [0.46677628 0.6911941  0.616828  ]
   [0.47716042 0.20550917 0.70517707]
   [0.47709692 0.8085222  0.6474439 ]
   [0.6653891  0.4388236  0.8238101 ]
   [0.6780082  0.5526026  0.7594627 ]
   [0.5548191  0.30246723 0.7644662 ]
   [0.56903774 0.69576037 0.9116064 ]
   [0.49078473 0.18946348 0.50511837]
   [0.48566663 0.8129408  0.73783773]]]]"
19,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_132.jpg,"[[[[0.6002835  0.5167679  0.302892  ]
   [0.5888269  0.5209213  0.36158997]
   [0.5934517  0.5207126  0.35550106]
   [0.5794948  0.5080301  0.3718685 ]
   [0.5853894  0.51320124 0.4306586 ]
   [0.5777885  0.48629954 0.42323592]
   [0.60092956 0.4901557  0.29363573]
   [0.61174715 0.2752719  0.8153545 ]
   [0.64387083 0.51535445 0.11194739]
   [0.62054497 0.8825162  0.8077497 ]
   [0.6134948  0.1186702  0.72879064]
   [0.567393   0.52481073 0.40236282]
   [0.5676584  0.50414604 0.43641078]
   [0.6124223  0.7158137  0.4591487 ]
   [0.5790909  0.5523843  0.10230817]
   [0.6228406  0.88778734 0.13257502]
   [0.58259326 0.4278927  0.10221068]]]]"
20,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_2.jpg,"[[[[0.5632145  0.5001205  0.6206729 ]
   [0.54551446 0.51448727 0.5004854 ]
   [0.5466346  0.48610353 0.53067774]
   [0.5542512  0.52816296 0.75324106]
   [0.55582106 0.46451017 0.85438627]
   [0.6008833  0.55834514 0.49473408]
   [0.6185115  0.4283174  0.63670355]
   [0.6737167  0.5847197  0.5353243 ]
   [0.68936694 0.4211104  0.75062895]
   [0.75121826 0.5730597  0.7032711 ]
   [0.74294275 0.43524435 0.64660716]
   [0.67145824 0.5400765  0.5454167 ]
   [0.67712474 0.4615021  0.69390607]
   [0.6964785  0.71742237 0.87612456]
   [0.67620724 0.2897425  0.8793232 ]
   [0.69979715 0.8752593  0.85574806]
   [0.6933999  0.13311546 0.8145352 ]]]]"
21,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_65.jpg,"[[[[0.7758992  0.3643188  0.10428   ]
   [0.77524614 0.36823028 0.13878733]
   [0.77564794 0.37188736 0.11471263]
   [0.7884389  0.36713848 0.04299073]
   [0.78749233 0.37705138 0.03134475]
   [0.80541265 0.38195625 0.07498556]
   [0.76627105 0.43170744 0.12891614]
   [0.7820285  0.30890197 0.24265853]
   [0.76082265 0.35689613 0.1319863 ]
   [0.79779905 0.16037151 0.14040512]
   [0.7448096  0.3481278  0.09993052]
   [0.8745021  0.4916322  0.19889584]
   [0.85081583 0.5294378  0.16825962]
   [0.7352086  0.5521401  0.14771077]
   [0.7327094  0.5689589  0.27566004]
   [0.79943424 0.808094   0.43993935]
   [0.79771066 0.8038708  0.2484939 ]]]]"
22,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_57.jpg,"[[[[0.35758024 0.37025234 0.57560635]
   [0.34880716 0.36187458 0.45764863]
   [0.3452175  0.36494827 0.44669002]
   [0.3411284  0.3938858  0.55160946]
   [0.32943305 0.39945328 0.49960378]
   [0.40516043 0.45025104 0.6890754 ]
   [0.3262958  0.459732   0.76703095]
   [0.49538907 0.40115663 0.7264814 ]
   [0.38585955 0.43345383 0.27411833]
   [0.47671723 0.31098402 0.542426  ]
   [0.4230314  0.32149383 0.43777436]
   [0.45491317 0.6495574  0.70625544]
   [0.40791202 0.6367541  0.83426183]
   [0.5682721  0.48913255 0.50793046]
   [0.4588627  0.51992387 0.31352082]
   [0.68875515 0.36569443 0.6051309 ]
   [0.4371984  0.62307125 0.26335716]]]]"
23,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_117.jpg,"[[[[0.31015298 0.47124538 0.7969121 ]
   [0.27770525 0.49843597 0.7600893 ]
   [0.27741075 0.44245812 0.8821864 ]
   [0.29101276 0.5348669  0.8990167 ]
   [0.28987274 0.40090814 0.7192078 ]
   [0.39032313 0.60538816 0.9132563 ]
   [0.38585305 0.34275413 0.92181915]
   [0.5867516  0.5575248  0.9009045 ]
   [0.5777577  0.37320337 0.86633015]
   [0.3945143  0.49459997 0.64488405]
   [0.39646456 0.45387197 0.7387634 ]
   [0.5264852  0.54228806 0.6750718 ]
   [0.53090626 0.41451055 0.864393  ]
   [0.5333872  0.78833914 0.81636345]
   [0.52528566 0.18149748 0.67370003]
   [0.5540397  0.99025303 0.14959313]
   [0.5686183  0.5495392  0.02443812]]]]"
24,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_64.jpg,"[[[[0.58582276 0.48365134 0.37473467]
   [0.5720113  0.50477695 0.41786936]
   [0.5837422  0.4725614  0.39296094]
   [0.546243   0.50829947 0.32309186]
   [0.56874275 0.45786023 0.2627805 ]
   [0.5257788  0.5283311  0.5616816 ]
   [0.5378038  0.4050867  0.6189108 ]
   [0.5516877  0.561279   0.54034436]
   [0.58772045 0.39144617 0.2334615 ]
   [0.61680645 0.57980996 0.41271418]
   [0.60911715 0.38879016 0.5363125 ]
   [0.52711415 0.51803887 0.4685658 ]
   [0.536289   0.4115626  0.5551828 ]
   [0.5413758  0.6725227  0.3777068 ]
   [0.54654235 0.24370445 0.6747784 ]
   [0.5563115  0.8752839  0.7074066 ]
   [0.55181897 0.07626061 0.838811  ]]]]"
25,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_4.jpg,"[[[[0.5519518  0.5119885  0.7806047 ]
   [0.5329369  0.53619605 0.79852694]
   [0.5305358  0.492178   0.53151876]
   [0.54477423 0.5640408  0.720473  ]
   [0.5310504  0.46211055 0.5816262 ]
   [0.6319558  0.59394056 0.4905916 ]
   [0.61654454 0.42172074 0.4851149 ]
   [0.79138297 0.58444214 0.36065912]
   [0.7616152  0.4227181  0.36724323]
   [0.78448975 0.45775935 0.19736679]
   [0.77864766 0.42900014 0.4962319 ]
   [0.7287056  0.5780466  0.3800179 ]
   [0.73465353 0.47014534 0.5170436 ]
   [0.74986905 0.7852889  0.5706572 ]
   [0.7482234  0.23555036 0.60953164]
   [0.7801204  0.4241754  0.12754416]
   [0.7866564  0.3925792  0.06125856]]]]"
26,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_142.jpg,"[[[[0.6948185  0.48762608 0.7727106 ]
   [0.6661984  0.5199861  0.76525414]
   [0.66812885 0.46379125 0.61816484]
   [0.65628785 0.55605626 0.43758318]
   [0.65790707 0.4382779  0.48523754]
   [0.67673606 0.573151   0.5498372 ]
   [0.6674394  0.4069552  0.6021308 ]
   [0.67764413 0.74339736 0.78224206]
   [0.6715328  0.25682107 0.8780495 ]
   [0.64257216 0.853604   0.519408  ]
   [0.6360759  0.12321629 0.24168533]
   [0.62492734 0.5636547  0.42650735]
   [0.620222   0.44081265 0.27430207]
   [0.6804399  0.74639565 0.3423827 ]
   [0.65828615 0.4180502  0.28936917]
   [0.6785977  0.92627484 0.6902684 ]
   [0.6446337  0.11672541 0.3450159 ]]]]"
27,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_63.jpg,"[[[[0.49807855 0.2372029  0.58073163]
   [0.47275454 0.24452473 0.7743537 ]
   [0.47145385 0.24153307 0.73650515]
   [0.46416995 0.30574393 0.81717056]
   [0.460289   0.3070155  0.6885531 ]
   [0.51625246 0.41483387 0.7580631 ]
   [0.45355946 0.42985284 0.4079689 ]
   [0.48755923 0.55329865 0.39734712]
   [0.43126693 0.61836666 0.28688216]
   [0.39626154 0.5381956  0.21837744]
   [0.3928301  0.6593031  0.39782852]
   [0.44298387 0.74148494 0.8182268 ]
   [0.4353521  0.732343   0.69369155]
   [0.5421905  0.7702375  0.22818813]
   [0.5390011  0.7240987  0.21622697]
   [0.67421246 0.7933385  0.20556287]
   [0.5292472  0.7201587  0.10795458]]]]"
28,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_51.jpg,"[[[[0.30748242 0.50641364 0.9123682 ]
   [0.2820448  0.52802265 0.7639974 ]
   [0.28277835 0.48841506 0.79824156]
   [0.2814478  0.55324817 0.7481472 ]
   [0.2802161  0.46757892 0.79799455]
   [0.32903537 0.58787096 0.7883295 ]
   [0.3402762  0.42772833 0.60891616]
   [0.47713497 0.62088734 0.91383475]
   [0.4882131  0.3909909  0.83952624]
   [0.5627274  0.60776126 0.8500669 ]
   [0.5655391  0.41420048 0.94624174]
   [0.401397   0.5620682  0.79365724]
   [0.40901133 0.45597577 0.7455701 ]
   [0.43999138 0.7260494  0.6184337 ]
   [0.43350688 0.30487028 0.5698485 ]
   [0.47468808 0.88068056 0.89938223]
   [0.48062146 0.12108046 0.9025922 ]]]]"
29,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_146.jpg,"[[[[0.38853276 0.3790203  0.74728245]
   [0.36901075 0.39818445 0.92191625]
   [0.37053382 0.36810195 0.88649714]
   [0.372383   0.44517463 0.7089946 ]
   [0.3721801  0.37574837 0.7079185 ]
   [0.4331793  0.51369834 0.59339553]
   [0.4287279  0.3737413  0.7360212 ]
   [0.5695295  0.59815615 0.87091416]
   [0.5038827  0.28694126 0.53569263]
   [0.6498342  0.67500937 0.5835116 ]
   [0.53698003 0.18215935 0.75783724]
   [0.47893867 0.6046469  0.70702475]
   [0.49479434 0.4670948  0.3663334 ]
   [0.57660836 0.6408583  0.2013384 ]
   [0.54992425 0.3424765  0.39503086]
   [0.674625   0.6794568  0.3732626 ]
   [0.57478637 0.18727116 0.33845913]]]]"
30,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_125.jpg,"[[[[0.48377427 0.48631385 0.78083825]
   [0.45949984 0.50874144 0.7648193 ]
   [0.46104258 0.46669713 0.6592525 ]
   [0.4512358  0.54169595 0.7304341 ]
   [0.4502985  0.4477271  0.74478835]
   [0.4933647  0.5618747  0.54256546]
   [0.503185   0.40892687 0.7058646 ]
   [0.6818725  0.55590004 0.56207055]
   [0.69634485 0.42625841 0.6824312 ]
   [0.5513144  0.5028725  0.4517548 ]
   [0.5532067  0.48358253 0.6126695 ]
   [0.5334897  0.55498624 0.52329266]
   [0.5343037  0.41281816 0.5650808 ]
   [0.58424747 0.6544827  0.33459386]
   [0.63351834 0.44719627 0.07299047]
   [0.62285936 0.93863565 0.7307852 ]
   [0.6656761  0.5239326  0.12997888]]]]"
31,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_31.jpg,"[[[[0.5133192  0.4926643  0.80370235]
   [0.49084574 0.5122322  0.7406497 ]
   [0.49041432 0.4784782  0.7796482 ]
   [0.49204728 0.5302009  0.64255476]
   [0.48926353 0.45881137 0.84120804]
   [0.54290503 0.552887   0.75582445]
   [0.5514703  0.4322609  0.7117002 ]
   [0.60926336 0.6623741  0.5875183 ]
   [0.6180835  0.33509576 0.6751042 ]
   [0.70504844 0.5677     0.6530919 ]
   [0.70737153 0.43029308 0.8663832 ]
   [0.5677986  0.5428729  0.5332796 ]
   [0.5677229  0.4554875  0.44303447]
   [0.6015946  0.66584367 0.42695975]
   [0.6196013  0.3293234  0.5220396 ]
   [0.6044484  0.79174817 0.63274616]
   [0.6294209  0.18239202 0.7542976 ]]]]"
32,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana__image_71.jpg,"[[[[0.31618437 0.5827504  0.8051848 ]
   [0.28900626 0.5952082  0.898296  ]
   [0.2946823  0.5554626  0.8792515 ]
   [0.27622542 0.60539323 0.87175834]
   [0.2837764  0.51018745 0.86667204]
   [0.34350938 0.6292677  0.8379287 ]
   [0.3791228  0.45721588 0.89268214]
   [0.47837424 0.64046663 0.8091576 ]
   [0.5204436  0.48356158 0.829411  ]
   [0.582796   0.6682478  0.8976078 ]
   [0.6401914  0.508429   0.8053658 ]
   [0.48156732 0.5712518  0.6626177 ]
   [0.5042     0.4713597  0.78288424]
   [0.5054558  0.66365004 0.32080445]
   [0.6092995  0.33489403 0.7300128 ]
   [0.593651   0.67198145 0.27098686]
   [0.7399979  0.17555407 0.7486833 ]]]]"
