,image,score
10,Noose_Pose_or_Pasasana__image_14.jpg,"[[[[0.35070837 0.47525498 0.7929964 ]
   [0.34610876 0.5117142  0.61341566]
   [0.3283853  0.49526244 0.48878416]
   [0.3938149  0.5716751  0.74684715]
   [0.35106245 0.5237731  0.33759934]
   [0.51792896 0.5849698  0.7142653 ]
   [0.41568035 0.3975488  0.58818895]
   [0.6704699  0.6168018  0.2230214 ]
   [0.5318298  0.35933194 0.19387569]
   [0.6793326  0.6832755  0.19302477]
   [0.5395957  0.5811113  0.13461916]
   [0.74871844 0.41395548 0.5882683 ]
   [0.729772   0.32256624 0.7734572 ]
   [0.68866897 0.6224275  0.15193188]
   [0.6357254  0.59518903 0.34339297]
   [0.85035187 0.4687272  0.5096026 ]
   [0.8466885  0.43810022 0.39200267]]]]"
11,Noose_Pose_or_Pasasana__image_7.jpg,"[[[[0.27849084 0.3887625  0.73904884]
   [0.2588212  0.37876973 0.68442947]
   [0.30314365 0.35121682 0.81914634]
   [0.2767046  0.40072426 0.57981455]
   [0.378419   0.3582024  0.56951934]
   [0.31254545 0.50368553 0.4165609 ]
   [0.4727663  0.43052846 0.3752113 ]
   [0.3172643  0.6610279  0.4214712 ]
   [0.5506691  0.5619208  0.14535402]
   [0.3325126  0.65077204 0.12509862]
   [0.4374856  0.5709494  0.03419389]
   [0.5983569  0.7563831  0.6467656 ]
   [0.6412336  0.7145802  0.6865893 ]
   [0.5276372  0.45996815 0.7147178 ]
   [0.5293886  0.43103412 0.23746341]
   [0.7066565  0.6288453  0.33519045]
   [0.71577865 0.6254454  0.5017158 ]]]]"
12,Noose_Pose_or_Pasasana__image_22.jpg,"[[[[0.31311986 0.26158494 0.5758374 ]
   [0.30990255 0.22968315 0.6430914 ]
   [0.28788906 0.26658443 0.46603218]
   [0.3594909  0.22106974 0.6121437 ]
   [0.30191976 0.31310177 0.54580706]
   [0.5201631  0.2768208  0.7606015 ]
   [0.33104268 0.4602118  0.7635027 ]
   [0.7301386  0.258077   0.6465951 ]
   [0.32293195 0.68123424 0.9614403 ]
   [0.60664004 0.22092114 0.6184931 ]
   [0.17247838 0.67692953 0.82277495]
   [0.7865445  0.5971101  0.45313302]
   [0.7254131  0.6554602  0.84350044]
   [0.6718108  0.26793796 0.68851036]
   [0.6205408  0.39428437 0.14594585]
   [0.8792735  0.5007253  0.6876038 ]
   [0.84717387 0.54481804 0.54651964]]]]"
13,Noose_Pose_or_Pasasana__image_16.jpg,"[[[[0.35528678 0.6434852  0.60358816]
   [0.3212785  0.64326406 0.68187   ]
   [0.34401324 0.6036571  0.505753  ]
   [0.29724964 0.61448133 0.41761908]
   [0.3514447  0.49268726 0.23458062]
   [0.36704013 0.6602442  0.27358198]
   [0.4028484  0.44625342 0.44705424]
   [0.40881875 0.42506093 0.10241532]
   [0.60548526 0.23838204 0.8705785 ]
   [0.44788286 0.45659807 0.58656085]
   [0.51254505 0.30420107 0.08860742]
   [0.58047104 0.6276102  0.7945362 ]
   [0.60172004 0.5099719  0.5272763 ]
   [0.4253494  0.35334358 0.30871332]
   [0.454613   0.2657548  0.7219485 ]
   [0.5751081  0.45396394 0.1282665 ]
   [0.70802057 0.46500623 0.644757  ]]]]"
14,Noose_Pose_or_Pasasana__image_26.jpg,"[[[[0.29376373 0.4760189  0.32384384]
   [0.2996384  0.49570227 0.45400822]
   [0.2829563  0.49021235 0.37849766]
   [0.35291392 0.54773754 0.6959014 ]
   [0.31346577 0.5271569  0.4429206 ]
   [0.42651808 0.5993783  0.76028365]
   [0.3298425  0.45078164 0.56424004]
   [0.58211505 0.70633847 0.6985463 ]
   [0.4683184  0.5211277  0.1254392 ]
   [0.51049936 0.641035   0.30168313]
   [0.4781125  0.61271054 0.12043273]
   [0.5966287  0.52536416 0.7973201 ]
   [0.58652115 0.43394464 0.8030157 ]
   [0.4686296  0.6819251  0.4364001 ]
   [0.4647646  0.32796243 0.8572883 ]
   [0.67998654 0.5901316  0.9077274 ]
   [0.67568886 0.37001318 0.7971106 ]]]]"
15,Noose_Pose_or_Pasasana__image_19.jpg,"[[[[0.5141669  0.5377458  0.37555814]
   [0.50801706 0.5411533  0.5660827 ]
   [0.50671965 0.5377985  0.49894214]
   [0.50161976 0.56195074 0.43811852]
   [0.49827564 0.5557182  0.5020462 ]
   [0.51677054 0.60559255 0.49941313]
   [0.50130135 0.5853055  0.6564391 ]
   [0.598399   0.62581813 0.4585727 ]
   [0.5905489  0.6087921  0.34814352]
   [0.67344856 0.68059313 0.22199532]
   [0.64862454 0.6270265  0.1572459 ]
   [0.56016874 0.75106597 0.57170314]
   [0.55546755 0.7489664  0.47462654]
   [0.5893013  0.60537875 0.19080792]
   [0.54518396 0.5625011  0.15475962]
   [0.714189   0.6762129  0.18592471]
   [0.68912196 0.54392385 0.26229063]]]]"
16,Noose_Pose_or_Pasasana__image_8.jpg,"[[[[0.30325416 0.32136878 0.4820317 ]
   [0.29885504 0.29330042 0.53851914]
   [0.28742602 0.30947423 0.42749017]
   [0.3372257  0.2997829  0.6127597 ]
   [0.31855223 0.3347415  0.47494972]
   [0.2795     0.50044984 0.6408898 ]
   [0.48111957 0.35332933 0.53923416]
   [0.3047367  0.67512655 0.92506856]
   [0.6841293  0.3092244  0.74863845]
   [0.48650998 0.6259323  0.75343114]
   [0.62422234 0.503137   0.7782924 ]
   [0.56019646 0.79178274 0.8985776 ]
   [0.6071851  0.6711732  0.69770235]
   [0.654058   0.49543408 0.11360002]
   [0.74378395 0.39492655 0.4351129 ]
   [0.7694861  0.66728073 0.43058065]
   [0.7640971  0.6514276  0.6955714 ]]]]"
17,Noose_Pose_or_Pasasana__image_25.jpg,"[[[[0.10714473 0.7883045  0.06970169]
   [0.07177256 0.74302745 0.05734102]
   [0.06544024 0.6937644  0.18959771]
   [0.00852478 0.92227966 0.03495587]
   [0.00562253 0.9191065  0.18286422]
   [0.21822383 0.7637319  0.05358229]
   [0.10107967 0.63052225 0.15614183]
   [0.46564054 0.7005914  0.0577791 ]
   [0.18909469 0.6674496  0.05029128]
   [0.57536983 0.701514   0.13507402]
   [0.17311008 0.7293476  0.16484553]
   [0.34090558 0.5511167  0.13050273]
   [0.23609146 0.47393388 0.36944178]
   [0.4578231  0.70062643 0.3278371 ]
   [0.1935456  0.4229013  0.44269395]
   [0.54865474 0.71145535 0.26920083]
   [0.38515624 0.34813687 0.31427115]]]]"
18,Noose_Pose_or_Pasasana__image_4.jpg,"[[[[0.2882376  0.48249128 0.63232446]
   [0.27521253 0.47547278 0.78708154]
   [0.29723853 0.45830444 0.6052527 ]
   [0.29556566 0.47117537 0.6103475 ]
   [0.34338176 0.42925844 0.5609796 ]
   [0.3148794  0.5467569  0.6936814 ]
   [0.40020502 0.42874026 0.7157872 ]
   [0.29983884 0.6953857  0.6930645 ]
   [0.5136709  0.48324516 0.319573  ]
   [0.43473682 0.6121104  0.6878647 ]
   [0.47427306 0.54289436 0.20507166]
   [0.4597036  0.67466253 0.63781494]
   [0.5022414  0.5869492  0.35837635]
   [0.4356642  0.63019204 0.24895991]
   [0.5220397  0.46703112 0.45317996]
   [0.619932   0.6321456  0.13842271]
   [0.6331897  0.62772244 0.45986602]]]]"
19,Noose_Pose_or_Pasasana__image_27.jpg,"[[[[0.6377224  0.57894546 0.078936  ]
   [0.63224304 0.57962275 0.06267773]
   [0.631268   0.59155107 0.074735  ]
   [0.6356749  0.5586775  0.06209696]
   [0.6360207  0.57211375 0.1315025 ]
   [0.66907537 0.5443825  0.11934063]
   [0.6808604  0.5365508  0.09833557]
   [0.7943245  0.5782035  0.10397992]
   [0.7955358  0.58684176 0.0957441 ]
   [0.81277895 0.58457893 0.08502925]
   [0.8133489  0.5913485  0.07779966]
   [0.8859534  0.428522   0.07555924]
   [0.84940326 0.4183126  0.06426942]
   [0.46238953 0.6053358  0.0109632 ]
   [0.5997639  0.46048284 0.02977594]
   [0.8082808  0.5788626  0.07876871]
   [0.8026524  0.58104604 0.08458892]]]]"
20,Noose_Pose_or_Pasasana__image_6.jpg,"[[[[0.4894557  0.517263   0.47196957]
   [0.48029423 0.5169726  0.39882007]
   [0.4814414  0.5048759  0.4862675 ]
   [0.488927   0.5123576  0.2139617 ]
   [0.48928106 0.48083666 0.56079704]
   [0.54686314 0.5358326  0.6251203 ]
   [0.54772735 0.45633516 0.53945583]
   [0.6231856  0.55774146 0.2975811 ]
   [0.62813985 0.44530055 0.46958813]
   [0.66848713 0.5474765  0.22738254]
   [0.686266   0.5024478  0.42015594]
   [0.668404   0.5570416  0.5007388 ]
   [0.66512364 0.49781603 0.3557162 ]
   [0.5866897  0.5391688  0.2610973 ]
   [0.58828807 0.45627537 0.28244662]
   [0.6833203  0.5237285  0.20342284]
   [0.6840637  0.50341123 0.25561735]]]]"
21,Noose_Pose_or_Pasasana__image_2.jpg,"[[[[0.42474106 0.4195072  0.22190683]
   [0.416483   0.3924651  0.25086224]
   [0.40168178 0.42060995 0.2608433 ]
   [0.40993258 0.3816096  0.42509535]
   [0.3815179  0.4311101  0.33866122]
   [0.47997233 0.41869074 0.20782115]
   [0.38218904 0.51906407 0.5437152 ]
   [0.52513325 0.55504537 0.26473942]
   [0.41961294 0.6728448  0.7132685 ]
   [0.5551734  0.7157477  0.2070058 ]
   [0.5356171  0.7229453  0.27277896]
   [0.5917128  0.6609776  0.3532812 ]
   [0.5700818  0.69860554 0.6045659 ]
   [0.58238167 0.47444558 0.30542397]
   [0.55014616 0.5210297  0.20108446]
   [0.6750039  0.6378487  0.388103  ]
   [0.65773785 0.6401153  0.45828584]]]]"
22,Noose_Pose_or_Pasasana__image_11.jpg,"[[[[0.33021984 0.57699984 0.61814415]
   [0.3397521  0.6049764  0.5347093 ]
   [0.30830002 0.58847547 0.6524159 ]
   [0.38416207 0.62515366 0.6783171 ]
   [0.3198864  0.58846724 0.58779556]
   [0.4619326  0.6117048  0.755307  ]
   [0.3433074  0.4751677  0.8520653 ]
   [0.5494285  0.6170697  0.684794  ]
   [0.39687273 0.3341547  0.5609361 ]
   [0.6526225  0.46500793 0.6418316 ]
   [0.45938048 0.3627665  0.6277252 ]
   [0.61874014 0.40617117 0.7005519 ]
   [0.5845891  0.33541936 0.6085024 ]
   [0.5131045  0.63098806 0.510891  ]
   [0.49188542 0.52615917 0.04918044]
   [0.66673565 0.46631157 0.7096886 ]
   [0.66524994 0.4240998  0.33608887]]]]"
23,Noose_Pose_or_Pasasana__image_15.jpg,"[[[[0.34952718 0.3913552  0.12780559]
   [0.32611874 0.37842447 0.21810544]
   [0.3248714  0.41478246 0.13030984]
   [0.33361873 0.38039896 0.44080347]
   [0.32481402 0.4565788  0.28081414]
   [0.39697623 0.3863112  0.57210636]
   [0.38496575 0.5138877  0.5087242 ]
   [0.49604505 0.35561126 0.42134726]
   [0.46587816 0.5625701  0.06440535]
   [0.60055274 0.46171203 0.44728404]
   [0.6075107  0.46006376 0.5438942 ]
   [0.5851413  0.629855   0.57138264]
   [0.60204345 0.6158957  0.5611165 ]
   [0.46817473 0.38010314 0.33799362]
   [0.5270723  0.4080266  0.06700893]
   [0.65680295 0.50723726 0.2780682 ]
   [0.6803006  0.50029045 0.22431487]]]]"
24,Noose_Pose_or_Pasasana__image_12.jpg,"[[[[0.3389723  0.47642276 0.625408  ]
   [0.3199739  0.46034518 0.47380358]
   [0.33529177 0.45021498 0.58888406]
   [0.34565154 0.45074582 0.1592229 ]
   [0.38331243 0.41871765 0.36903334]
   [0.41870427 0.5641504  0.64344937]
   [0.4806542  0.39708033 0.3417556 ]
   [0.5841848  0.5586011  0.6203839 ]
   [0.5870645  0.35861075 0.23854871]
   [0.71692836 0.5102059  0.38379043]
   [0.6764715  0.3894662  0.10210903]
   [0.70387423 0.6123918  0.49753964]
   [0.7021696  0.5232038  0.34062508]
   [0.5873935  0.34063774 0.32452258]
   [0.58274287 0.33746052 0.35556325]
   [0.77844274 0.4936651  0.17356084]
   [0.7734213  0.494335   0.22756119]]]]"
