,image,score
10,Plow_Pose_or_Halasana__image_48.jpg,"[[[[0.58891857 0.4602292  0.446868  ]
   [0.60491025 0.44253403 0.6369485 ]
   [0.6028709  0.4582493  0.615089  ]
   [0.6567871  0.43384486 0.546312  ]
   [0.6653017  0.44483832 0.70784444]
   [0.6569511  0.5072262  0.8216019 ]
   [0.66585094 0.5190755  0.81214416]
   [0.6671295  0.6936438  0.77700037]
   [0.6819283  0.6963211  0.90656966]
   [0.67849904 0.828699   0.7324651 ]
   [0.6800703  0.82970977 0.75926596]
   [0.40834105 0.571781   0.8258243 ]
   [0.4107375  0.57444453 0.90737003]
   [0.49808642 0.33451474 0.8221549 ]
   [0.5013598  0.3451417  0.84939283]
   [0.5544451  0.114297   0.8594788 ]
   [0.5566934  0.11026275 0.7281918 ]]]]"
11,Plow_Pose_or_Halasana__image_10.jpg,"[[[[0.6587134  0.7659725  0.39653593]
   [0.6607053  0.7747169  0.43181476]
   [0.65591156 0.7789048  0.43479654]
   [0.6946838  0.7609642  0.5908901 ]
   [0.6906343  0.7616071  0.5703572 ]
   [0.72189003 0.70656353 0.6028785 ]
   [0.6962915  0.73971194 0.6776986 ]
   [0.70654905 0.61208093 0.57364225]
   [0.6879384  0.7261883  0.14775173]
   [0.6800032  0.5064864  0.36220792]
   [0.6358439  0.65663016 0.09333462]
   [0.51905054 0.64571834 0.4696851 ]
   [0.51707923 0.66790813 0.62599546]
   [0.60431224 0.79453945 0.45715347]
   [0.59902304 0.80141664 0.40400103]
   [0.640331   0.94142747 0.517052  ]
   [0.6386382  0.9406872  0.620099  ]]]]"
12,Plow_Pose_or_Halasana__image_57.jpg,"[[[[0.5892392  0.51309067 0.48534614]
   [0.60199815 0.5012581  0.6198273 ]
   [0.60361105 0.5116317  0.55576134]
   [0.6541918  0.4945676  0.7310308 ]
   [0.6591434  0.49937284 0.556403  ]
   [0.65755767 0.54976314 0.76062053]
   [0.66907    0.5780788  0.91890424]
   [0.6521244  0.75570154 0.6755187 ]
   [0.6693695  0.76627046 0.8208431 ]
   [0.65868944 0.8659845  0.65568984]
   [0.6744263  0.8751686  0.8815441 ]
   [0.3902587  0.61215174 0.75949055]
   [0.3879628  0.6229254  0.7642276 ]
   [0.5656356  0.45320952 0.39675874]
   [0.563472   0.4532934  0.77216876]
   [0.40793192 0.2981537  0.6540231 ]
   [0.410868   0.30455816 0.47644052]]]]"
13,Plow_Pose_or_Halasana__image_47.jpg,"[[[[0.4760555  0.52740514 0.12041418]
   [0.47752944 0.52029085 0.07315966]
   [0.48171866 0.5209126  0.05124564]
   [0.47073755 0.42006803 0.1777871 ]
   [0.5101977  0.4486998  0.1331076 ]
   [0.449697   0.41227856 0.2881615 ]
   [0.45591775 0.41321704 0.28259158]
   [0.48727527 0.43960372 0.13519353]
   [0.4989689  0.43422636 0.18835801]
   [0.4990816  0.4394489  0.12023385]
   [0.48779762 0.4319024  0.13345285]
   [0.49496883 0.4548441  0.28541407]
   [0.5109054  0.4416894  0.33345485]
   [0.38776785 0.6358985  0.5863518 ]
   [0.39444494 0.65379554 0.31134492]
   [0.45699847 0.8374798  0.5876071 ]
   [0.45624238 0.83128536 0.5579514 ]]]]"
14,Plow_Pose_or_Halasana__image_8.jpg,"[[[[0.5905158  0.58812183 0.74801654]
   [0.60070896 0.5976369  0.6990866 ]
   [0.59462774 0.6016823  0.6775354 ]
   [0.65822417 0.5859162  0.7878461 ]
   [0.6522136  0.5866681  0.6743002 ]
   [0.6709993  0.5010346  0.6767055 ]
   [0.6440536  0.50386864 0.65731245]
   [0.7063653  0.30848074 0.7925292 ]
   [0.66484135 0.3264924  0.6627211 ]
   [0.7129714  0.1561792  0.6517395 ]
   [0.65697736 0.21196106 0.53947765]
   [0.38950264 0.42088702 0.658746  ]
   [0.38485608 0.4317992  0.7606703 ]
   [0.5279735  0.67168987 0.4825362 ]
   [0.5216776  0.6576883  0.44129926]
   [0.6162074  0.9077769  0.42714724]
   [0.6059159  0.9069026  0.6965792 ]]]]"
15,Plow_Pose_or_Halasana__image_56.jpg,"[[[[0.5151016  0.5327836  0.47641346]
   [0.5150612  0.53465176 0.5126837 ]
   [0.5122924  0.5318072  0.5235197 ]
   [0.5459537  0.5116387  0.4482239 ]
   [0.54463917 0.5086249  0.64407957]
   [0.569162   0.43747237 0.5741715 ]
   [0.5607452  0.49467224 0.4074887 ]
   [0.5515416  0.3937251  0.10970002]
   [0.53835213 0.52031887 0.07419426]
   [0.53757817 0.23830067 0.4634398 ]
   [0.5055695  0.50036365 0.28278637]
   [0.37402162 0.44087708 0.42204082]
   [0.3706123  0.4601882  0.54021406]
   [0.45010793 0.62393653 0.3846893 ]
   [0.44498262 0.620337   0.38864648]
   [0.5032356  0.74599993 0.39555418]
   [0.4950543  0.7482144  0.45598713]]]]"
16,Plow_Pose_or_Halasana__image_27.jpg,"[[[[0.6519337  0.7376179  0.86270857]
   [0.6813921  0.756076   0.8960863 ]
   [0.67414296 0.75713944 0.8272829 ]
   [0.74846196 0.7364108  0.8288533 ]
   [0.73539984 0.74294287 0.8779101 ]
   [0.7546309  0.64511126 0.75148004]
   [0.70686275 0.6231079  0.58090895]
   [0.82133543 0.39720753 0.91548985]
   [0.72757417 0.41720793 0.5973912 ]
   [0.83983254 0.17954816 0.9439107 ]
   [0.7268127  0.2680425  0.656789  ]
   [0.6563761  0.3033624  0.6817246 ]
   [0.62732935 0.30958143 0.79622996]
   [0.43416515 0.5499243  0.8315501 ]
   [0.42211157 0.5440613  0.78809357]
   [0.18337841 0.736412   0.7265621 ]
   [0.1885462  0.7375247  0.46629947]]]]"
17,Plow_Pose_or_Halasana__image_72.jpg,"[[[[0.6566313  0.5469068  0.46590182]
   [0.65812665 0.568526   0.5234198 ]
   [0.65473115 0.56237817 0.45090705]
   [0.72300726 0.5710641  0.87804145]
   [0.7205272  0.56719035 0.8020194 ]
   [0.73513126 0.46490958 0.8764878 ]
   [0.7303048  0.46082848 0.8018129 ]
   [0.7468115  0.26752952 0.6748393 ]
   [0.7398854  0.28389466 0.8465817 ]
   [0.74727905 0.13843809 0.7999428 ]
   [0.73534286 0.14226975 0.67165554]
   [0.441602   0.4357491  0.85030633]
   [0.44355068 0.43401965 0.90395105]
   [0.5683232  0.6911472  0.6915233 ]
   [0.56900567 0.6893773  0.89746183]
   [0.66738456 0.9222012  0.7993829 ]
   [0.6631991  0.9154571  0.8113087 ]]]]"
18,Plow_Pose_or_Halasana__image_69.jpg,"[[[[0.6524104  0.4023737  0.47000253]
   [0.65638536 0.4045316  0.29281688]
   [0.65823984 0.40267748 0.3543167 ]
   [0.69814456 0.41173002 0.516604  ]
   [0.7022968  0.4037405  0.44741222]
   [0.7131505  0.46958932 0.5808728 ]
   [0.71943104 0.45961288 0.7692735 ]
   [0.72007763 0.59263587 0.5437825 ]
   [0.717943   0.5852084  0.41525552]
   [0.7142239  0.70128745 0.53201044]
   [0.7096929  0.69852483 0.44112772]
   [0.49882203 0.49991107 0.7034748 ]
   [0.49670914 0.4985666  0.8536608 ]
   [0.5943259  0.33882368 0.6495142 ]
   [0.5953678  0.3403948  0.80684316]
   [0.6531732  0.20830782 0.78284824]
   [0.65511847 0.19923826 0.70550865]]]]"
19,Plow_Pose_or_Halasana__image_114.jpg,"[[[[0.5490409  0.5710762  0.49449137]
   [0.55780137 0.5639783  0.51478225]
   [0.5618783  0.5643383  0.49812606]
   [0.60794073 0.56167465 0.58676827]
   [0.62321615 0.56523526 0.6473834 ]
   [0.60248476 0.63626415 0.6106274 ]
   [0.6380423  0.6569135  0.8197436 ]
   [0.55793285 0.6908355  0.13794819]
   [0.6515255  0.81718063 0.8253096 ]
   [0.5161164  0.7290363  0.6150602 ]
   [0.5208284  0.7354156  0.7033111 ]
   [0.36263618 0.6565627  0.80755997]
   [0.3611618  0.665428   0.90030545]
   [0.47163862 0.42539945 0.81410366]
   [0.4717427  0.42095962 0.7064293 ]
   [0.5606426  0.20796107 0.83157223]
   [0.56002915 0.20540987 0.77468383]]]]"
20,Plow_Pose_or_Halasana__image_20.jpg,"[[[[0.52054566 0.55830556 0.37478906]
   [0.517311   0.5645842  0.44103128]
   [0.50747466 0.54934824 0.37400007]
   [0.5343019  0.55502903 0.48339942]
   [0.51384974 0.5221634  0.37459946]
   [0.5619085  0.5616515  0.56220824]
   [0.50847185 0.48385158 0.34261295]
   [0.57930833 0.4984914  0.10791861]
   [0.43337435 0.45785844 0.07615044]
   [0.5567515  0.4685297  0.10026888]
   [0.48167482 0.41252345 0.42085406]
   [0.56074625 0.5422724  0.3851587 ]
   [0.5216796  0.4664455  0.36829144]
   [0.39259157 0.65550387 0.4216875 ]
   [0.3688054  0.6176935  0.1745045 ]
   [0.4620735  0.86915785 0.3177595 ]
   [0.4625732  0.8699734  0.6953897 ]]]]"
21,Plow_Pose_or_Halasana__image_45.jpg,"[[[[0.48863745 0.49672854 0.55920744]
   [0.4998836  0.5207768  0.5207483 ]
   [0.49204656 0.51424414 0.45100275]
   [0.563246   0.5261411  0.812355  ]
   [0.55685806 0.5224543  0.74117   ]
   [0.5720622  0.43779156 0.83606064]
   [0.5400608  0.42683926 0.5624298 ]
   [0.580689   0.25043058 0.81903106]
   [0.5439319  0.26224    0.43671516]
   [0.5760998  0.14123467 0.8029712 ]
   [0.46786508 0.20116776 0.20758475]
   [0.29739982 0.28825662 0.6719018 ]
   [0.28338015 0.31684536 0.8573987 ]
   [0.40350294 0.6232818  0.39114186]
   [0.39901656 0.62110174 0.5309429 ]
   [0.5034079  0.8961159  0.77825296]
   [0.48992392 0.8654329  0.6571593 ]]]]"
22,Plow_Pose_or_Halasana__image_23.jpg,"[[[[0.40403208 0.45805585 0.16511421]
   [0.39698777 0.46699268 0.16288532]
   [0.39665544 0.4434839  0.17713028]
   [0.40262377 0.47647765 0.14104451]
   [0.40649873 0.41302902 0.1307202 ]
   [0.43050268 0.5084235  0.13077156]
   [0.43397945 0.36947852 0.19165021]
   [0.4954715  0.53068376 0.00785411]
   [0.46992502 0.32696995 0.03308499]
   [0.44669157 0.46459523 0.03690982]
   [0.4281129  0.37909654 0.06186851]
   [0.49735677 0.46503034 0.09127969]
   [0.48937842 0.36565253 0.08424272]
   [0.2765645  0.50315905 0.10208316]
   [0.45394412 0.35563827 0.07589461]
   [0.44471544 0.46207294 0.03935399]
   [0.42873478 0.34272963 0.06598184]]]]"
23,Plow_Pose_or_Halasana__image_49.jpg,"[[[[0.6876372  0.59779894 0.5764347 ]
   [0.70056987 0.5827337  0.5668763 ]
   [0.7018302  0.5841736  0.53763276]
   [0.74355197 0.5938695  0.6706512 ]
   [0.74845076 0.59269714 0.54618865]
   [0.7334519  0.66368324 0.79215604]
   [0.7519305  0.65677065 0.9129531 ]
   [0.7564831  0.81258464 0.5607628 ]
   [0.7755609  0.8205415  0.5803939 ]
   [0.7656115  0.9015197  0.5920646 ]
   [0.78056586 0.90514016 0.51052266]
   [0.7068736  0.894134   0.6551939 ]
   [0.71972364 0.9179807  0.6840007 ]
   [0.6086167  0.71485114 0.686227  ]
   [0.6156041  0.7155097  0.37024602]
   [0.48728055 0.5994752  0.3373381 ]
   [0.48761627 0.5922217  0.39583042]]]]"
24,Plow_Pose_or_Halasana__image_64.jpg,"[[[[0.5662043  0.40481418 0.14031939]
   [0.5725443  0.41409686 0.20475301]
   [0.5728741  0.4207924  0.12564355]
   [0.6398067  0.501695   0.17924188]
   [0.6381778  0.4833692  0.14208741]
   [0.6051421  0.5936488  0.46491292]
   [0.62921727 0.5249554  0.44252008]
   [0.6025537  0.7398283  0.23068231]
   [0.6365949  0.7208836  0.7959843 ]
   [0.55543745 0.8779947  0.50836533]
   [0.66186535 0.75361437 0.10846923]
   [0.32260066 0.58118886 0.7926099 ]
   [0.31725582 0.5750377  0.897407  ]
   [0.47611922 0.27701315 0.7909724 ]
   [0.47348756 0.26265228 0.72458833]
   [0.571933   0.04776195 0.76385796]
   [0.5712124  0.04433075 0.6616123 ]]]]"
25,Plow_Pose_or_Halasana__image_103.jpg,"[[[[0.64127785 0.45767954 0.47780564]
   [0.65072805 0.44733956 0.5836046 ]
   [0.6560974  0.44651383 0.59801817]
   [0.7051144  0.44776183 0.5570609 ]
   [0.7118177  0.44478235 0.69885397]
   [0.70471865 0.5173469  0.7335709 ]
   [0.7246729  0.5129943  0.7113157 ]
   [0.71150917 0.67416215 0.6689732 ]
   [0.7374314  0.6757215  0.8190193 ]
   [0.72150123 0.7971516  0.5485359 ]
   [0.7407001  0.8067901  0.58936244]
   [0.4806551  0.64388454 0.7640795 ]
   [0.47759962 0.6449583  0.8160236 ]
   [0.5810664  0.4315177  0.5095286 ]
   [0.5854244  0.43129772 0.65347403]
   [0.6319973  0.26585072 0.7579321 ]
   [0.63390946 0.25935665 0.59747565]]]]"
26,Plow_Pose_or_Halasana__image_113.jpg,"[[[[0.5341199  0.5242825  0.68869275]
   [0.5423739  0.54826444 0.70379907]
   [0.5394603  0.5453413  0.6095165 ]
   [0.60521376 0.55447096 0.8703878 ]
   [0.6059253  0.55388016 0.7149417 ]
   [0.61585313 0.46112156 0.8738437 ]
   [0.60638136 0.45925665 0.73692286]
   [0.6172995  0.26045188 0.8883196 ]
   [0.61027116 0.2720309  0.6804291 ]
   [0.629305   0.13452499 0.77652013]
   [0.6138937  0.14020973 0.67627835]
   [0.3246953  0.38473955 0.86453706]
   [0.3287884  0.39103788 0.78901595]
   [0.4416826  0.62510496 0.7577258 ]
   [0.43601385 0.622342   0.7068486 ]
   [0.5349542  0.8533037  0.72149557]
   [0.52532494 0.8488163  0.8575911 ]]]]"
27,Plow_Pose_or_Halasana__image_24.jpg,"[[[[0.525734   0.2886922  0.6678146 ]
   [0.52772063 0.28829288 0.65914077]
   [0.52254355 0.29354623 0.58850193]
   [0.5550374  0.27463862 0.6910108 ]
   [0.5471325  0.2855937  0.58470154]
   [0.55216795 0.21324986 0.5990381 ]
   [0.533049   0.29322577 0.6118748 ]
   [0.5606618  0.1103953  0.69234335]
   [0.53061485 0.28696015 0.13542983]
   [0.5535222  0.05983682 0.66798806]
   [0.5060513  0.25763744 0.09180897]
   [0.3631326  0.21286385 0.7134    ]
   [0.36307982 0.2350819  0.73011976]
   [0.45698196 0.38988978 0.34288144]
   [0.44622695 0.38829964 0.20265177]
   [0.49563476 0.6789614  0.3978133 ]
   [0.48194176 0.8886579  0.56350833]]]]"
28,Plow_Pose_or_Halasana__image_63.jpg,"[[[[0.62633365 0.45462978 0.46487057]
   [0.63702935 0.44458905 0.56082326]
   [0.63749    0.45026958 0.53890043]
   [0.6786833  0.4385941  0.68878144]
   [0.6845726  0.44711962 0.6862018 ]
   [0.68150747 0.5135058  0.75419426]
   [0.69161344 0.5213973  0.64488477]
   [0.6938366  0.6502168  0.70100397]
   [0.6957564  0.684421   0.63941145]
   [0.7002309  0.82260925 0.5438708 ]
   [0.7030176  0.8243677  0.7264285 ]
   [0.44577855 0.5302774  0.757397  ]
   [0.4474323  0.5337703  0.8768475 ]
   [0.5307115  0.32907704 0.7273318 ]
   [0.5294841  0.33872688 0.7858987 ]
   [0.6188267  0.10639129 0.8116376 ]
   [0.6204079  0.10725169 0.76405394]]]]"
29,Plow_Pose_or_Halasana__image_16.jpg,"[[[[0.5552177  0.5588528  0.50541997]
   [0.576534   0.5451682  0.5708388 ]
   [0.5804751  0.5614007  0.38136297]
   [0.6420633  0.5368852  0.6744038 ]
   [0.6528738  0.5568521  0.75072026]
   [0.6211183  0.5832955  0.6312556 ]
   [0.65319186 0.677086   0.8037841 ]
   [0.5571647  0.5842041  0.16825962]
   [0.6381807  0.84509265 0.775221  ]
   [0.54984504 0.6319236  0.09096114]
   [0.6230788  0.9502861  0.81106603]
   [0.3477497  0.63325346 0.8551073 ]
   [0.34546787 0.6751932  0.8516756 ]
   [0.48516858 0.4082806  0.8578378 ]
   [0.4847604  0.41106895 0.8577857 ]
   [0.61864    0.13345397 0.7139699 ]
   [0.61830556 0.1287827  0.783144  ]]]]"
30,Plow_Pose_or_Halasana__image_88.jpg,"[[[[0.61540204 0.45523173 0.43689027]
   [0.6278339  0.47329116 0.554752  ]
   [0.6194411  0.47072658 0.66777295]
   [0.6850989  0.4751549  0.77811867]
   [0.6668217  0.4660268  0.6593698 ]
   [0.6979334  0.42557907 0.7686599 ]
   [0.65273696 0.42758217 0.72505176]
   [0.6830027  0.60252684 0.56865793]
   [0.642854   0.5388283  0.486086  ]
   [0.69244134 0.7300828  0.12455598]
   [0.66228414 0.6453216  0.32920662]
   [0.4287548  0.2892261  0.7912783 ]
   [0.42156553 0.29970986 0.8958471 ]
   [0.5372628  0.5637455  0.5161824 ]
   [0.5292828  0.5520007  0.6254165 ]
   [0.61161715 0.76486546 0.48330328]
   [0.59088147 0.7394433  0.6931643 ]]]]"
31,Plow_Pose_or_Halasana__image_78.jpg,"[[[[0.5280252  0.33166215 0.42001775]
   [0.5353654  0.32786766 0.40010864]
   [0.53759587 0.3269003  0.61965984]
   [0.57002753 0.33292413 0.32999912]
   [0.5768451  0.32426563 0.6074828 ]
   [0.5742514  0.3921753  0.59950393]
   [0.5873016  0.36008987 0.73563033]
   [0.58506984 0.5113615  0.64694196]
   [0.6038706  0.48293132 0.77896833]
   [0.58830804 0.62772965 0.76115024]
   [0.6146708  0.57179946 0.22248664]
   [0.39447707 0.4445838  0.6290978 ]
   [0.39309624 0.43633938 0.6756447 ]
   [0.47825226 0.2813131  0.30027092]
   [0.47584984 0.28008392 0.512104  ]
   [0.5370438  0.15467268 0.73050267]
   [0.5386897  0.14813642 0.63542974]]]]"
32,Plow_Pose_or_Halasana__image_95.jpg,"[[[[0.5347536  0.4161496  0.05758214]
   [0.51749575 0.404855   0.06116299]
   [0.52311784 0.3910872  0.02907114]
   [0.51224315 0.3975922  0.03694136]
   [0.51720035 0.30211106 0.06350677]
   [0.49770227 0.50512826 0.03886474]
   [0.55502236 0.2421504  0.05594196]
   [0.5155281  0.5998084  0.06357296]
   [0.6129208  0.37734056 0.02752117]
   [0.6143399  0.60948354 0.01991138]
   [0.59488785 0.39855704 0.03825682]
   [0.6085658  0.5340472  0.03115348]
   [0.635144   0.4032504  0.09358507]
   [0.53098494 0.5568987  0.0570833 ]
   [0.70585716 0.5051677  0.04198583]
   [0.6759577  0.4721709  0.02197534]
   [0.70199466 0.47579145 0.02398312]]]]"
33,Plow_Pose_or_Halasana__image_37.jpg,"[[[[0.7147125  0.48505408 0.5094678 ]
   [0.7222925  0.4800404  0.5642208 ]
   [0.72406256 0.4819744  0.5472091 ]
   [0.7604826  0.48997486 0.6905523 ]
   [0.7643466  0.49130207 0.4568509 ]
   [0.7588355  0.5470264  0.6374373 ]
   [0.77488    0.55192494 0.75248784]
   [0.76477903 0.64954495 0.50948054]
   [0.7751244  0.6610998  0.43848342]
   [0.7578151  0.7561877  0.4393545 ]
   [0.7862463  0.76884735 0.5703235 ]
   [0.5736114  0.60415363 0.7856794 ]
   [0.57131684 0.6146751  0.8307915 ]
   [0.65902835 0.40293083 0.6913537 ]
   [0.65800416 0.39973414 0.78615654]
   [0.72967696 0.23528065 0.81998837]
   [0.73056096 0.23747115 0.6625502 ]]]]"
